 ,Production (W),Consumption (W)
2022-06-04 00:00,0,363
2022-06-04 00:15,0,420
2022-06-04 00:30,0,482
2022-06-04 00:45,0,426
2022-06-04 01:00,0,442
2022-06-04 01:15,0,538
2022-06-04 01:30,0,418
2022-06-04 01:45,0,361
2022-06-04 02:00,0,361
2022-06-04 02:15,0,362
2022-06-04 02:30,0,418
2022-06-04 02:45,0,443
2022-06-04 03:00,0,433
2022-06-04 03:15,0,361
2022-06-04 03:30,0,420
2022-06-04 03:45,0,418
2022-06-04 04:00,0,3390
2022-06-04 04:15,0,3367
2022-06-04 04:30,0,3483
2022-06-04 04:45,0,3382
2022-06-04 05:00,0,437
2022-06-04 05:15,0,361
2022-06-04 05:30,0,359
2022-06-04 05:45,0,419
2022-06-04 06:00,0,359
2022-06-04 06:15,0,359
2022-06-04 06:30,0,439
2022-06-04 06:45,0,488
2022-06-04 07:00,0,478
2022-06-04 07:15,0,357
2022-06-04 07:30,0,359
2022-06-04 07:45,0,450
2022-06-04 08:00,0,446
2022-06-04 08:15,0,476
2022-06-04 08:30,0,461
2022-06-04 08:45,0,596
2022-06-04 09:00,0,450
2022-06-04 09:15,0,373
2022-06-04 09:30,0,343
2022-06-04 09:45,0,379
2022-06-04 10:00,0,2378
2022-06-04 10:15,0,625
2022-06-04 10:30,0,569
2022-06-04 10:45,0,518
2022-06-04 11:00,0,443
2022-06-04 11:15,0,760
2022-06-04 11:30,0,358
2022-06-04 11:45,0,515
2022-06-04 12:00,0,537
2022-06-04 12:15,0,415
2022-06-04 12:30,0,563
2022-06-04 12:45,0,471
2022-06-04 13:00,0,545
2022-06-04 13:15,0,491
2022-06-04 13:30,0,472
2022-06-04 13:45,0,343
2022-06-04 14:00,0,345
2022-06-04 14:15,0,439
2022-06-04 14:30,0,614
2022-06-04 14:45,0,443
2022-06-04 15:00,0,3428
2022-06-04 15:15,0,3696
2022-06-04 15:30,0,3442
2022-06-04 15:45,0,3557
2022-06-04 16:00,0,3240
2022-06-04 16:15,0,3327
2022-06-04 16:30,0,512
2022-06-04 16:45,0,459
2022-06-04 17:00,0,537
2022-06-04 17:15,0,428
2022-06-04 17:30,0,847
2022-06-04 17:45,0,850
2022-06-04 18:00,0,3328
2022-06-04 18:15,0,3612
2022-06-04 18:30,0,1343
2022-06-04 18:45,0,1253
2022-06-04 19:00,0,1153
2022-06-04 19:15,0,1191
2022-06-04 19:30,0,1412
2022-06-04 19:45,0,1391
2022-06-04 20:00,0,1187
2022-06-04 20:15,0,1207
2022-06-04 20:30,0,1217
2022-06-04 20:45,0,946
2022-06-04 21:00,0,885
2022-06-04 21:15,0,1223
2022-06-04 21:30,0,810
2022-06-04 21:45,0,2987
2022-06-04 22:00,0,945
2022-06-04 22:15,0,476
2022-06-04 22:30,0,389
2022-06-04 22:45,0,437
2022-06-04 23:00,0,449
2022-06-04 23:15,0,550
2022-06-04 23:30,0,509
2022-06-04 23:45,0,2487
2022-06-05 00:00,0,433
2022-06-05 00:15,0,366
2022-06-05 00:30,0,365
2022-06-05 00:45,0,452
2022-06-05 01:00,0,499
2022-06-05 01:15,0,452
2022-06-05 01:30,0,401
2022-06-05 01:45,0,363
2022-06-05 02:00,0,424
2022-06-05 02:15,0,572
2022-06-05 02:30,0,505
2022-06-05 02:45,0,362
2022-06-05 03:00,0,421
2022-06-05 03:15,0,417
2022-06-05 03:30,0,391
2022-06-05 03:45,0,479
2022-06-05 04:00,0,3530
2022-06-05 04:15,0,3373
2022-06-05 04:30,0,3452
2022-06-05 04:45,0,3414
2022-06-05 05:00,0,3435
2022-06-05 05:15,0,512
2022-06-05 05:30,0,497
2022-06-05 05:45,0,435
2022-06-05 06:00,0,360
2022-06-05 06:15,0,456
2022-06-05 06:30,0,424
2022-06-05 06:45,0,524
2022-06-05 07:00,0,437
2022-06-05 07:15,0,431
2022-06-05 07:30,0,423
2022-06-05 07:45,0,398
2022-06-05 08:00,0,485
2022-06-05 08:15,0,509
2022-06-05 08:30,0,470
2022-06-05 08:45,0,456
2022-06-05 09:00,0,346
2022-06-05 09:15,0,347
2022-06-05 09:30,0,488
2022-06-05 09:45,0,418
2022-06-05 10:00,0,377
2022-06-05 10:15,0,344
2022-06-05 10:30,0,408
2022-06-05 10:45,0,475
2022-06-05 11:00,0,345
2022-06-05 11:15,0,422
2022-06-05 11:30,0,419
2022-06-05 11:45,0,405
2022-06-05 12:00,0,344
2022-06-05 12:15,0,369
2022-06-05 12:30,0,345
2022-06-05 12:45,0,490
2022-06-05 13:00,0,349
2022-06-05 13:15,0,347
2022-06-05 13:30,0,380
2022-06-05 13:45,0,440
2022-06-05 14:00,0,492
2022-06-05 14:15,0,3344
2022-06-05 14:30,0,3236
2022-06-05 14:45,0,441
2022-06-05 15:00,0,478
2022-06-05 15:15,0,470
2022-06-05 15:30,0,473
2022-06-05 15:45,0,1585
2022-06-05 16:00,0,451
2022-06-05 16:15,0,482
2022-06-05 16:30,0,497
2022-06-05 16:45,0,396
2022-06-05 17:00,0,448
2022-06-05 17:15,0,448
2022-06-05 17:30,0,3471
2022-06-05 17:45,0,3071
2022-06-05 18:00,0,508
2022-06-05 18:15,0,578
2022-06-05 18:30,0,833
2022-06-05 18:45,0,1296
2022-06-05 19:00,0,1259
2022-06-05 19:15,0,1268
2022-06-05 19:30,0,1203
2022-06-05 19:45,0,455
2022-06-05 20:00,0,444
2022-06-05 20:15,0,428
2022-06-05 20:30,0,404
2022-06-05 20:45,0,370
2022-06-05 21:00,0,865
2022-06-05 21:15,0,889
2022-06-05 21:30,0,801
2022-06-05 21:45,0,771
2022-06-05 22:00,0,754
2022-06-05 22:15,0,513
2022-06-05 22:30,0,497
2022-06-05 22:45,0,372
2022-06-05 23:00,0,364
2022-06-05 23:15,0,433
2022-06-05 23:30,0,422
2022-06-05 23:45,0,443
2022-06-06 00:00,0,435
2022-06-06 00:15,0,360
2022-06-06 00:30,0,488
2022-06-06 00:45,0,357
2022-06-06 01:00,0,359
2022-06-06 01:15,0,449
2022-06-06 01:30,0,565
2022-06-06 01:45,0,416
2022-06-06 02:00,0,359
2022-06-06 02:15,0,358
2022-06-06 02:30,0,485
2022-06-06 02:45,0,416
2022-06-06 03:00,0,437
2022-06-06 03:15,0,358
2022-06-06 03:30,0,360
2022-06-06 03:45,0,490
2022-06-06 04:00,0,393
2022-06-06 04:15,0,358
2022-06-06 04:30,0,443
2022-06-06 04:45,0,496
2022-06-06 05:00,0,417
2022-06-06 05:15,0,3354
2022-06-06 05:30,0,3369
2022-06-06 05:45,0,3513
2022-06-06 06:00,0,482
2022-06-06 06:15,0,480
2022-06-06 06:30,0,433
2022-06-06 06:45,0,437
2022-06-06 07:00,0,426
2022-06-06 07:15,0,407
2022-06-06 07:30,0,410
2022-06-06 07:45,0,479
2022-06-06 08:00,0,600
2022-06-06 08:15,0,538
2022-06-06 08:30,0,528
2022-06-06 08:45,0,707
2022-06-06 09:00,0,2476
2022-06-06 09:15,0,522
2022-06-06 09:30,0,672
2022-06-06 09:45,0,719
2022-06-06 10:00,0,582
2022-06-06 10:15,0,870
2022-06-06 10:30,0,508
2022-06-06 10:45,0,2207
2022-06-06 11:00,0,770
2022-06-06 11:15,0,494
2022-06-06 11:30,0,429
2022-06-06 11:45,0,386
2022-06-06 12:00,0,553
2022-06-06 12:15,0,541
2022-06-06 12:30,0,602
2022-06-06 12:45,0,2321
2022-06-06 13:00,0,431
2022-06-06 13:15,0,595
2022-06-06 13:30,0,495
2022-06-06 13:45,0,443
2022-06-06 14:00,0,432
2022-06-06 14:15,0,874
2022-06-06 14:30,0,552
2022-06-06 14:45,0,494
2022-06-06 15:00,0,385
2022-06-06 15:15,0,3278
2022-06-06 15:30,0,3365
2022-06-06 15:45,0,3389
2022-06-06 16:00,0,386
2022-06-06 16:15,0,3348
2022-06-06 16:30,0,3431
2022-06-06 16:45,0,484
2022-06-06 17:00,0,423
2022-06-06 17:15,0,3008
2022-06-06 17:30,0,3222
2022-06-06 17:45,0,624
2022-06-06 18:00,0,442
2022-06-06 18:15,0,446
2022-06-06 18:30,0,485
2022-06-06 18:45,0,632
2022-06-06 19:00,0,481
2022-06-06 19:15,0,437
2022-06-06 19:30,0,407
2022-06-06 19:45,0,546
2022-06-06 20:00,0,565
2022-06-06 20:15,0,485
2022-06-06 20:30,0,484
2022-06-06 20:45,0,550
2022-06-06 21:00,0,633
2022-06-06 21:15,0,2438
2022-06-06 21:30,0,444
2022-06-06 21:45,0,541
2022-06-06 22:00,0,604
2022-06-06 22:15,0,517
2022-06-06 22:30,0,429
2022-06-06 22:45,0,370
2022-06-06 23:00,0,459
2022-06-06 23:15,0,490
2022-06-06 23:30,0,483
2022-06-06 23:45,0,402
2022-06-07 00:00,0,432
2022-06-07 00:15,0,820
2022-06-07 00:30,0,850
2022-06-07 00:45,0,850
2022-06-07 01:00,0,914
2022-06-07 01:15,0,848
2022-06-07 01:30,0,813
2022-06-07 01:45,0,837
2022-06-07 02:00,0,935
2022-06-07 02:15,0,919
2022-06-07 02:30,0,798
2022-06-07 02:45,0,776
2022-06-07 03:00,0,372
2022-06-07 03:15,0,524
2022-06-07 03:30,0,510
2022-06-07 03:45,0,367
2022-06-07 04:00,0,435
2022-06-07 04:15,0,457
2022-06-07 04:30,0,420
2022-06-07 04:45,0,454
2022-06-07 05:00,0,445
2022-06-07 05:15,0,3410
2022-06-07 05:30,0,3474
2022-06-07 05:45,0,404
2022-06-07 06:00,0,363
2022-06-07 06:15,0,370
2022-06-07 06:30,0,508
2022-06-07 06:45,0,510
2022-06-07 07:00,0,374
2022-06-07 07:15,0,401
2022-06-07 07:30,0,460
2022-06-07 07:45,0,508
2022-06-07 08:00,0,553
2022-06-07 08:15,0,587
2022-06-07 08:30,0,509
2022-06-07 08:45,0,559
2022-06-07 09:00,0,426
