 ,Production (W),Consumption (W)
2022-11-08 00:00,0,553
2022-11-08 00:15,0,294
2022-11-08 00:30,0,279
2022-11-08 00:45,0,434
2022-11-08 01:00,0,337
2022-11-08 01:15,0,170
2022-11-08 01:30,0,234
2022-11-08 01:45,0,377
2022-11-08 02:00,0,252
2022-11-08 02:15,0,293
2022-11-08 02:30,0,221
2022-11-08 02:45,0,78
2022-11-08 03:00,0,3213
2022-11-08 03:15,0,3436
2022-11-08 03:30,0,3120
2022-11-08 03:45,0,3324
2022-11-08 04:00,0,141
2022-11-08 04:15,0,138
2022-11-08 04:30,0,223
2022-11-08 04:45,0,330
2022-11-08 05:00,0,78
2022-11-08 05:15,0,78
2022-11-08 05:30,4,158
2022-11-08 05:45,18,262
2022-11-08 06:00,68,131
2022-11-08 06:15,84,124
2022-11-08 06:30,100,210
2022-11-08 06:45,139,206
2022-11-08 07:00,285,120
2022-11-08 07:15,123,59
2022-11-08 07:30,113,173
2022-11-08 07:45,123,171
2022-11-08 08:00,375,381
2022-11-08 08:15,233,212
2022-11-08 08:30,341,504
2022-11-08 08:45,663,727
2022-11-08 09:00,470,714
2022-11-08 09:15,602,746
2022-11-08 09:30,574,578
2022-11-08 09:45,415,758
2022-11-08 10:00,873,866
2022-11-08 10:15,805,788
2022-11-08 10:30,256,678
2022-11-08 10:45,287,918
2022-11-08 11:00,456,621
2022-11-08 11:15,413,751
2022-11-08 11:30,648,639
2022-11-08 11:45,511,727
2022-11-08 12:00,528,1184
2022-11-08 12:15,575,597
2022-11-08 12:30,417,1325
2022-11-08 12:45,536,880
2022-11-08 13:00,448,748
2022-11-08 13:15,284,675
2022-11-08 13:30,272,723
2022-11-08 13:45,506,644
2022-11-08 14:00,570,3685
2022-11-08 14:15,502,3586
2022-11-08 14:30,501,3408
2022-11-08 14:45,1220,3553
2022-11-08 15:00,610,609
2022-11-08 15:15,310,689
2022-11-08 15:30,614,611
2022-11-08 15:45,619,614
2022-11-08 16:00,411,771
2022-11-08 16:15,439,622
2022-11-08 16:30,187,579
2022-11-08 16:45,259,684
2022-11-08 17:00,176,640
2022-11-08 17:15,443,809
2022-11-08 17:30,97,216
2022-11-08 17:45,236,3090
2022-11-08 18:00,142,331
2022-11-08 18:15,129,448
2022-11-08 18:30,70,230
2022-11-08 18:45,44,235
2022-11-08 19:00,23,209
2022-11-08 19:15,10,76
2022-11-08 19:30,2,144
2022-11-08 19:45,0,174
2022-11-08 20:00,0,394
2022-11-08 20:15,0,297
2022-11-08 20:30,0,412
2022-11-08 20:45,0,544
2022-11-08 21:00,0,327
2022-11-08 21:15,0,541
2022-11-08 21:30,0,338
2022-11-08 21:45,0,467
2022-11-08 22:00,0,369
2022-11-08 22:15,0,466
2022-11-08 22:30,0,477
2022-11-08 22:45,0,299
2022-11-08 23:00,0,246
2022-11-08 23:15,0,299
2022-11-08 23:30,0,166
2022-11-08 23:45,0,90
2022-11-09 00:00,0,403
2022-11-09 00:15,0,217
2022-11-09 00:30,0,298
2022-11-09 00:45,0,251
2022-11-09 01:00,0,161
2022-11-09 01:15,0,155
2022-11-09 01:30,0,187
2022-11-09 01:45,0,75
2022-11-09 02:00,0,164
2022-11-09 02:15,0,489
2022-11-09 02:30,0,138
2022-11-09 02:45,0,299
2022-11-09 03:00,0,332
2022-11-09 03:15,0,3213
2022-11-09 03:30,0,3128
2022-11-09 03:45,0,79
2022-11-09 04:00,0,445
2022-11-09 05:00,0,0
2022-11-09 05:15,1,0
2022-11-09 05:30,3,0
2022-11-09 05:45,4,0
2022-11-09 06:00,36,498
2022-11-09 06:15,52,235
2022-11-09 06:30,96,225
2022-11-09 06:45,190,214
2022-11-09 07:00,267,400
2022-11-09 07:15,191,392
2022-11-09 07:30,346,343
2022-11-09 07:45,323,317
2022-11-09 08:00,381,390
2022-11-09 08:15,189,335
2022-11-09 08:30,334,684
2022-11-09 08:45,240,947
2022-11-09 09:00,338,667
2022-11-09 09:15,461,676
2022-11-09 09:30,201,761
2022-11-09 09:45,240,734
2022-11-09 10:00,566,765
2022-11-09 10:15,614,620
2022-11-09 10:30,669,784
2022-11-09 10:45,273,576
2022-11-09 11:00,103,2264
2022-11-09 11:15,125,772
2022-11-09 11:30,364,2224
2022-11-09 11:45,428,1299
2022-11-09 12:00,499,2330
2022-11-09 12:15,537,966
2022-11-09 12:30,614,628
2022-11-09 12:45,752,1269
2022-11-09 13:00,765,603
2022-11-09 13:15,382,679
2022-11-09 13:30,624,752
2022-11-09 13:45,1219,3757
2022-11-09 14:00,1016,3696
2022-11-09 14:15,393,3738
2022-11-09 14:30,286,3608
2022-11-09 14:45,268,3526
2022-11-09 15:00,662,654
2022-11-09 15:15,203,618
2022-11-09 15:30,316,505
