 ,Production (W),Consumption (W)
2022-01-22 00:00,0,524
2022-01-22 00:15,0,437
2022-01-22 00:30,0,438
2022-01-22 00:45,0,463
2022-01-22 01:00,0,379
2022-01-22 01:15,0,445
2022-01-22 01:30,0,533
2022-01-22 01:45,0,519
2022-01-22 02:00,0,375
2022-01-22 02:15,0,404
2022-01-22 02:30,0,460
2022-01-22 02:45,0,437
2022-01-22 03:00,0,433
2022-01-22 03:15,0,456
2022-01-22 03:30,0,372
2022-01-22 03:45,0,381
2022-01-22 04:00,0,440
2022-01-22 04:15,0,519
2022-01-22 04:30,0,377
2022-01-22 04:45,0,380
2022-01-22 05:00,0,467
2022-01-22 05:15,0,443
2022-01-22 05:30,0,443
2022-01-22 05:45,1,367
2022-01-22 06:00,8,446
2022-01-22 06:15,22,367
2022-01-22 06:30,35,431
2022-01-22 06:45,54,513
2022-01-22 07:00,100,361
2022-01-22 07:15,168,352
2022-01-22 07:30,253,440
2022-01-22 07:45,348,422
2022-01-22 08:00,442,413
2022-01-22 08:15,533,557
2022-01-22 08:30,395,398
2022-01-22 08:45,373,362
2022-01-22 09:00,513,511
2022-01-22 09:15,501,496
2022-01-22 09:30,412,412
2022-01-22 09:45,456,443
2022-01-22 10:00,359,407
2022-01-22 10:15,420,421
2022-01-22 10:30,521,510
2022-01-22 10:45,505,493
2022-01-22 11:00,424,414
2022-01-22 11:15,359,355
2022-01-22 11:30,445,439
2022-01-22 11:45,450,474
2022-01-22 12:00,606,600
2022-01-22 12:15,513,502
2022-01-22 12:30,505,500
2022-01-22 12:45,505,509
2022-01-22 13:00,428,421
2022-01-22 13:15,501,489
2022-01-22 13:30,950,551
2022-01-22 13:45,507,498
2022-01-22 14:00,543,535
2022-01-22 14:15,612,609
2022-01-22 14:30,547,535
2022-01-22 14:45,1086,470
2022-01-22 15:00,612,623
2022-01-22 15:15,604,599
2022-01-22 15:30,487,484
2022-01-22 15:45,585,569
2022-01-22 16:00,576,566
2022-01-22 16:15,487,482
2022-01-22 16:30,533,524
2022-01-22 16:45,505,509
2022-01-22 17:00,514,508
2022-01-22 17:15,591,591
2022-01-22 17:30,554,3080
2022-01-22 17:45,375,3249
2022-01-22 18:00,199,618
2022-01-22 18:15,181,532
2022-01-22 18:30,109,542
2022-01-22 18:45,79,514
2022-01-22 19:00,57,503
2022-01-22 19:15,42,497
2022-01-22 19:30,22,606
2022-01-22 19:45,12,620
2022-01-22 20:00,4,556
2022-01-22 20:15,0,626
2022-01-22 20:30,0,615
2022-01-22 20:45,0,601
2022-01-22 21:00,0,698
2022-01-22 21:15,0,679
2022-01-22 21:30,0,622
2022-01-22 21:45,0,567
2022-01-22 22:00,0,593
2022-01-22 22:15,0,501
2022-01-22 22:30,0,540
2022-01-22 22:45,0,560
2022-01-22 23:00,0,347
2022-01-22 23:15,0,486
2022-01-22 23:30,0,575
2022-01-22 23:45,0,423
2022-01-23 00:00,0,427
2022-01-23 00:15,0,584
2022-01-23 00:30,0,568
2022-01-23 00:45,0,485
2022-01-23 01:00,0,571
2022-01-23 01:15,0,558
2022-01-23 01:30,0,426
2022-01-23 01:45,0,525
2022-01-23 02:00,0,575
2022-01-23 02:15,0,487
2022-01-23 02:30,0,487
2022-01-23 02:45,0,571
2022-01-23 03:00,0,489
2022-01-23 03:15,0,428
2022-01-23 03:30,0,514
2022-01-23 03:45,0,493
2022-01-23 04:00,0,489
2022-01-23 04:15,0,572
2022-01-23 04:30,0,487
2022-01-23 04:45,0,423
2022-01-23 05:00,0,514
2022-01-23 05:15,0,421
