 ,Production (W),Consumption (W)
2023-03-07 00:00,0,544
2023-03-07 00:15,0,311
2023-03-07 00:30,0,377
2023-03-07 00:45,0,383
2023-03-07 01:00,0,382
2023-03-07 01:15,0,227
2023-03-07 01:30,0,95
2023-03-07 01:45,0,90
2023-03-07 02:00,0,154
2023-03-07 02:15,0,297
2023-03-07 02:30,0,294
2023-03-07 02:45,0,162
2023-03-07 03:00,0,3088
2023-03-07 03:15,0,3219
2023-03-07 03:30,0,3011
2023-03-07 03:45,0,3157
2023-03-07 04:00,0,3142
2023-03-07 04:15,0,2997
2023-03-07 04:30,0,302
2023-03-07 04:45,0,154
2023-03-07 05:00,0,84
2023-03-07 05:15,0,147
2023-03-07 05:30,0,296
2023-03-07 05:45,0,320
2023-03-07 06:15,1,0
2023-03-07 06:30,3,0
2023-03-07 06:45,4,0
2023-03-07 07:00,4,0
2023-03-07 07:15,4,0
2023-03-07 07:30,4,0
2023-03-07 07:45,4,0
2023-03-07 08:00,437,697
2023-03-07 08:15,511,562
2023-03-07 08:30,614,865
2023-03-07 08:45,662,658
2023-03-07 09:00,692,691
2023-03-07 09:15,820,769
2023-03-07 09:30,558,584
2023-03-07 09:45,634,625
2023-03-07 10:00,688,740
2023-03-07 10:15,711,898
2023-03-07 10:30,789,782
2023-03-07 10:45,955,2541
2023-03-07 11:00,612,643
2023-03-07 11:15,638,646
2023-03-07 11:30,816,907
2023-03-07 11:45,723,665
2023-03-07 12:00,701,617
2023-03-07 12:15,618,606
2023-03-07 12:30,663,650
2023-03-07 12:45,695,691
2023-03-07 13:00,572,568
2023-03-07 13:15,473,548
2023-03-07 13:30,544,688
2023-03-07 13:45,410,3598
2023-03-07 14:00,551,3470
2023-03-07 14:15,329,3348
2023-03-07 14:30,292,552
2023-03-07 14:45,281,669
2023-03-07 15:00,279,682
2023-03-07 15:15,518,628
2023-03-07 15:30,470,699
2023-03-07 15:45,284,608
2023-03-07 16:00,152,608
2023-03-07 16:15,62,762
2023-03-07 16:30,58,686
2023-03-07 16:45,126,622
2023-03-07 17:00,188,581
2023-03-07 17:15,58,395
2023-03-07 17:30,498,3034
2023-03-07 17:45,323,323
2023-03-07 18:00,262,2956
2023-03-07 18:15,137,336
2023-03-07 18:30,72,279
2023-03-07 18:45,36,141
2023-03-07 19:00,17,143
2023-03-07 19:15,5,285
2023-03-07 19:30,0,251
2023-03-07 19:45,0,220
2023-03-07 20:00,0,142
2023-03-07 20:15,0,267
2023-03-07 20:30,0,240
2023-03-07 20:45,0,279
2023-03-07 21:00,0,239
2023-03-07 21:15,0,229
2023-03-07 21:30,0,200
2023-03-07 21:45,0,168
2023-03-07 22:00,0,321
2023-03-07 23:00,0,0
2023-03-08 00:00,0,448
2023-03-08 00:15,0,336
2023-03-08 00:30,0,404
2023-03-08 00:45,0,251
2023-03-08 01:00,0,304
2023-03-08 01:15,0,233
2023-03-08 01:30,0,222
2023-03-08 01:45,0,254
2023-03-08 02:00,0,89
2023-03-08 02:15,0,236
2023-03-08 02:30,0,221
2023-03-08 02:45,0,294
2023-03-08 03:00,0,2998
2023-03-08 03:15,0,3045
2023-03-08 03:30,0,2872
2023-03-08 03:45,0,268
2023-03-08 04:00,0,239
2023-03-08 04:15,0,161
2023-03-08 04:30,0,218
2023-03-08 04:45,0,146
2023-03-08 05:00,0,252
2023-03-08 05:15,0,147
2023-03-08 05:30,0,164
2023-03-08 05:45,0,215
2023-03-08 06:00,0,285
2023-03-08 06:30,1,0
2023-03-08 06:45,3,0
2023-03-08 07:00,4,0
2023-03-08 07:15,4,0
2023-03-08 07:30,4,0
2023-03-08 07:45,4,0
2023-03-08 08:00,21,697
2023-03-08 08:15,26,593
2023-03-08 08:30,40,859
2023-03-08 08:45,96,683
2023-03-08 09:00,67,2632
2023-03-08 09:15,162,580
2023-03-08 09:30,286,582
2023-03-08 09:45,344,707
2023-03-08 10:00,338,877
2023-03-08 10:15,326,708
2023-03-08 10:30,759,840
2023-03-08 10:45,703,697
2023-03-08 11:00,471,2638
2023-03-08 11:15,293,656
2023-03-08 11:30,569,700
2023-03-08 11:45,368,677
2023-03-08 12:00,354,805
2023-03-08 12:15,371,2983
2023-03-08 12:30,299,606
2023-03-08 12:45,324,607
2023-03-08 13:00,288,741
2023-03-08 13:15,529,717
2023-03-08 13:30,379,705
2023-03-08 13:45,874,3454
2023-03-08 14:00,1217,3411
2023-03-08 14:15,21,0
2023-03-08 14:30,21,0
2023-03-08 14:45,22,0
2023-03-08 15:00,19,0
2023-03-08 15:15,22,0
2023-03-08 15:30,20,0
2023-03-08 15:45,18,0
2023-03-08 16:00,17,843
2023-03-08 16:15,760,755
2023-03-08 16:30,699,658
2023-03-08 16:45,725,849
2023-03-08 17:00,558,644
2023-03-08 17:15,435,460
2023-03-08 17:30,358,460
2023-03-08 17:45,212,208
2023-03-08 18:00,138,240
2023-03-08 18:15,85,129
2023-03-08 18:30,38,209
2023-03-08 18:45,27,272
2023-03-08 19:00,15,286
2023-03-08 19:15,5,281
2023-03-08 19:30,0,223
2023-03-08 19:45,0,155
2023-03-08 20:00,0,181
2023-03-08 20:15,0,258
2023-03-08 20:30,0,394
2023-03-08 20:45,0,182
2023-03-08 21:00,0,114
2023-03-08 21:15,0,184
2023-03-08 21:30,0,170
2023-03-08 21:45,0,191
2023-03-08 22:00,0,334
2023-03-08 23:00,0,0
2023-03-09 00:00,0,573
2023-03-09 00:15,0,315
2023-03-09 00:30,0,562
2023-03-09 00:45,0,241
2023-03-09 01:00,0,447
2023-03-09 01:15,0,228
2023-03-09 01:30,0,269
2023-03-09 01:45,0,251
2023-03-09 02:00,0,91
2023-03-09 02:15,0,260
2023-03-09 02:30,0,234
2023-03-09 02:45,0,565
2023-03-09 03:00,0,3027
2023-03-09 03:15,0,2926
2023-03-09 03:30,0,3015
2023-03-09 03:45,0,3280
2023-03-09 04:00,0,3049
2023-03-09 05:00,0,0
2023-03-09 06:00,0,512
2023-03-09 06:15,0,324
2023-03-09 06:30,1,341
2023-03-09 06:45,4,236
2023-03-09 07:00,7,231
2023-03-09 07:15,14,172
2023-03-09 07:30,26,307
2023-03-09 07:45,37,238
2023-03-09 08:00,52,623
2023-03-09 08:15,59,790
2023-03-09 08:30,130,511
2023-03-09 08:45,126,467
2023-03-09 09:00,119,552
2023-03-09 09:15,108,657
2023-03-09 09:30,110,647
2023-03-09 09:45,107,524
2023-03-09 10:00,162,516
2023-03-09 10:15,236,498
2023-03-09 10:30,221,499
2023-03-09 10:45,369,506
2023-03-09 11:00,414,546
2023-03-09 11:15,411,584
2023-03-09 11:30,362,766
2023-03-09 11:45,654,661
2023-03-09 12:00,598,631
2023-03-09 12:15,12,0
2023-03-09 12:30,9,0
2023-03-09 12:45,6,0
2023-03-09 13:00,5,0
2023-03-09 13:15,8,0
2023-03-09 13:30,9,0
2023-03-09 13:45,13,0
2023-03-09 14:00,22,3436
2023-03-09 14:15,754,3292
2023-03-09 14:30,541,3620
2023-03-09 14:45,1183,3465
2023-03-09 15:00,646,645
2023-03-09 15:15,670,666
2023-03-09 15:30,529,701
2023-03-09 15:45,457,623
2023-03-09 16:00,598,595
2023-03-09 16:15,601,2637
2023-03-09 16:30,557,563
2023-03-09 16:45,488,592
2023-03-09 17:00,594,586
2023-03-09 17:15,233,678
2023-03-09 17:30,212,2541
2023-03-09 17:45,136,330
2023-03-09 18:00,80,270
2023-03-09 18:15,98,252
2023-03-09 18:30,48,322
2023-03-09 18:45,34,214
2023-03-09 19:00,14,192
2023-03-09 19:15,4,134
2023-03-09 19:30,0,235
2023-03-09 19:45,0,306
2023-03-09 20:00,0,277
2023-03-09 21:00,0,0
2023-03-09 22:00,0,554
2023-03-09 22:15,0,246
2023-03-09 22:30,0,522
2023-03-09 22:45,0,246
2023-03-09 23:00,0,310
2023-03-09 23:15,0,248
2023-03-09 23:30,0,176
2023-03-09 23:45,0,232
2023-03-10 00:00,0,219
2023-03-10 00:15,0,250
2023-03-10 00:30,0,88
2023-03-10 00:45,0,90
2023-03-10 01:00,0,150
2023-03-10 01:15,0,304
2023-03-10 01:30,0,167
2023-03-10 01:45,0,161
2023-03-10 02:00,0,228
2023-03-10 02:15,0,328
2023-03-10 02:30,0,87
2023-03-10 02:45,0,86
2023-03-10 03:00,0,3078
2023-03-10 03:15,0,3142
2023-03-10 03:30,0,2963
2023-03-10 03:45,0,3091
2023-03-10 04:00,0,223
2023-03-10 05:00,0,571
2023-03-10 05:15,0,309
2023-03-10 05:30,0,347
2023-03-10 05:45,0,298
2023-03-10 06:00,0,231
2023-03-10 06:15,0,328
2023-03-10 06:30,4,205
2023-03-10 06:45,5,165
2023-03-10 07:00,12,119
2023-03-10 07:15,20,217
2023-03-10 07:30,58,267
2023-03-10 07:45,131,256
2023-03-10 08:00,162,414
2023-03-10 08:15,235,529
2023-03-10 08:30,312,583
2023-03-10 08:45,327,550
2023-03-10 09:00,493,495
2023-03-10 09:15,539,678
2023-03-10 09:30,565,558
2023-03-10 09:45,567,534
2023-03-10 10:00,643,632
2023-03-10 10:15,424,425
2023-03-10 10:30,493,484
2023-03-10 10:45,635,481
2023-03-10 11:00,489,485
2023-03-10 11:15,424,421
2023-03-10 11:30,716,713
2023-03-10 11:45,565,561
2023-03-10 12:00,526,568
2023-03-10 12:15,22,0
2023-03-10 12:30,23,0
2023-03-10 12:45,30,0
2023-03-10 13:00,18,0
2023-03-10 13:15,22,0
2023-03-10 13:30,25,0
2023-03-10 13:45,22,0
2023-03-10 14:00,21,3548
2023-03-10 14:15,1226,3597
2023-03-10 14:30,1226,3745
2023-03-10 14:45,1226,3558
2023-03-10 15:00,667,662
2023-03-10 15:15,742,743
2023-03-10 15:30,656,658
2023-03-10 15:45,600,596
2023-03-10 16:00,760,755
2023-03-10 16:15,614,572
2023-03-10 16:30,618,610
2023-03-10 16:45,606,608
2023-03-10 17:00,546,639
2023-03-10 17:15,448,508
2023-03-10 17:30,343,509
2023-03-10 17:45,242,280
2023-03-10 18:00,149,211
2023-03-10 18:15,42,161
2023-03-10 18:30,32,358
2023-03-10 18:45,23,203
2023-03-10 19:00,11,285
2023-03-10 19:15,4,320
2023-03-10 19:30,0,225
2023-03-10 19:45,0,297
2023-03-10 20:00,0,162
2023-03-10 21:00,0,0
2023-03-10 22:00,0,1995
2023-03-10 22:15,0,434
2023-03-10 22:30,0,2370
2023-03-10 22:45,0,543
2023-03-10 23:00,0,328
2023-03-10 23:15,0,288
2023-03-10 23:30,0,138
2023-03-10 23:45,0,279
2023-03-11 00:00,0,190
2023-03-11 00:15,0,2447
2023-03-11 00:30,0,313
2023-03-11 00:45,0,171
2023-03-11 01:00,0,152
2023-03-11 01:15,0,149
2023-03-11 01:30,0,147
2023-03-11 01:45,0,86
2023-03-11 02:00,0,178
2023-03-11 02:15,0,222
2023-03-11 02:30,0,220
2023-03-11 02:45,0,242
2023-03-11 03:00,0,2995
2023-03-11 03:15,0,3069
2023-03-11 03:30,0,3042
2023-03-11 03:45,0,178
2023-03-11 04:00,0,158
2023-03-11 05:00,0,0
2023-03-11 06:00,0,585
2023-03-11 06:15,0,293
2023-03-11 06:30,0,392
2023-03-11 06:45,4,370
2023-03-11 07:00,24,213
2023-03-11 07:15,69,209
2023-03-11 07:30,136,147
2023-03-11 07:45,135,150
2023-03-11 08:00,248,535
2023-03-11 08:15,661,602
2023-03-11 08:30,541,539
2023-03-11 08:45,695,626
2023-03-11 09:00,577,572
2023-03-11 09:15,638,697
2023-03-11 09:30,610,565
2023-03-11 09:45,646,520
2023-03-11 10:00,586,857
2023-03-11 10:15,835,752
2023-03-11 10:30,424,494
2023-03-11 10:45,557,600
2023-03-11 11:00,432,432
2023-03-11 11:15,497,493
2023-03-11 11:30,606,636
2023-03-11 11:45,513,509
2023-03-11 12:00,509,534
2023-03-11 12:15,501,496
2023-03-11 12:30,440,431
2023-03-11 12:45,396,348
2023-03-11 13:00,687,680
2023-03-11 13:15,655,573
2023-03-11 13:30,570,565
2023-03-11 13:45,744,622
