 ,Production (W),Consumption (W)
2022-11-01 00:00,0,244
2022-11-01 00:15,0,146
2022-11-01 00:30,0,302
2022-11-01 00:45,0,241
2022-11-01 01:00,0,318
2022-11-01 01:15,0,154
2022-11-01 01:30,0,152
2022-11-01 01:45,0,303
2022-11-01 02:00,0,142
2022-11-01 02:15,0,138
2022-11-01 02:30,0,226
2022-11-01 02:45,0,156
2022-11-01 03:00,0,3414
2022-11-01 03:15,0,3038
2022-11-01 03:30,0,3052
2022-11-01 03:45,0,3155
2022-11-01 04:00,0,144
2022-11-01 04:15,0,227
2022-11-01 04:30,0,317
2022-11-01 04:45,0,245
2022-11-01 05:00,0,79
2022-11-01 05:15,0,79
2022-11-01 05:30,1,141
2022-11-01 05:45,6,217
2022-11-01 06:00,22,205
2022-11-01 06:15,37,128
2022-11-01 06:30,58,100
2022-11-01 06:45,136,221
2022-11-01 07:00,214,213
2022-11-01 07:15,258,250
2022-11-01 07:30,295,244
2022-11-01 07:45,303,350
2022-11-01 08:00,262,300
2022-11-01 08:15,178,336
2022-11-01 08:30,684,758
2022-11-01 08:45,687,648
2022-11-01 09:00,671,558
2022-11-01 09:15,792,735
2022-11-01 09:30,638,633
2022-11-01 09:45,558,550
2022-11-01 10:00,545,540
2022-11-01 10:15,558,554
2022-11-01 10:30,658,654
2022-11-01 10:45,590,576
2022-11-01 11:00,582,564
2022-11-01 11:15,630,637
2022-11-01 11:30,707,700
2022-11-01 11:45,549,547
2022-11-01 12:00,562,550
2022-11-01 12:15,578,654
2022-11-01 12:30,565,597
2022-11-01 12:45,529,524
2022-11-01 13:00,529,531
2022-11-01 13:15,533,524
2022-11-01 13:30,578,573
2022-11-01 13:45,1225,3598
2022-11-01 14:00,1223,3585
2022-11-01 14:15,1214,3488
2022-11-01 14:30,1170,3529
2022-11-01 14:45,416,410
2022-11-01 15:00,549,542
2022-11-01 15:15,521,522
2022-11-01 15:30,522,528
2022-11-01 15:45,509,505
2022-11-01 16:00,744,763
2022-11-01 16:15,610,606
2022-11-01 16:30,563,750
2022-11-01 16:45,467,693
2022-11-01 17:00,370,680
2022-11-01 17:15,276,617
2022-11-01 17:30,112,338
2022-11-01 17:45,82,158
2022-11-01 18:00,66,312
2022-11-01 18:15,54,295
2022-11-01 18:30,42,216
2022-11-01 18:45,28,239
2022-11-01 19:00,15,158
2022-11-01 19:15,5,192
2022-11-01 19:30,0,256
2022-11-01 19:45,0,221
2022-11-01 20:00,0,150
2022-11-01 20:15,0,304
2022-11-01 20:30,0,210
2022-11-01 20:45,0,295
2022-11-01 21:00,0,453
2022-11-01 21:15,0,305
2022-11-01 21:30,0,233
2022-11-01 21:45,0,174
2022-11-01 22:00,0,170
2022-11-01 22:15,0,2473
2022-11-01 22:30,0,2300
2022-11-01 22:45,0,248
2022-11-01 23:00,0,185
2022-11-01 23:15,0,2212
2022-11-01 23:30,0,326
2022-11-01 23:45,0,230
2022-11-02 00:00,0,160
2022-11-02 00:15,0,158
2022-11-02 00:30,0,237
2022-11-02 00:45,0,152
2022-11-02 01:00,0,135
2022-11-02 01:15,0,378
2022-11-02 01:30,0,220
2022-11-02 01:45,0,143
2022-11-02 02:00,0,79
2022-11-02 02:15,0,243
2022-11-02 02:30,0,80
2022-11-02 02:45,0,166
2022-11-02 03:00,0,3305
2022-11-02 03:15,0,3225
2022-11-02 03:30,0,3286
2022-11-02 03:45,0,3289
2022-11-02 04:00,0,3310
2022-11-02 04:15,0,171
2022-11-02 04:30,0,160
2022-11-02 04:45,0,315
2022-11-02 05:00,0,243
2022-11-02 05:15,0,140
2022-11-02 05:30,0,140
2022-11-02 05:45,5,267
2022-11-02 06:00,15,252
2022-11-02 06:15,30,321
2022-11-02 06:30,57,271
2022-11-02 06:45,131,111
2022-11-02 07:00,133,111
2022-11-02 07:15,118,343
2022-11-02 07:30,415,405
2022-11-02 07:45,254,250
2022-11-02 08:00,238,235
2022-11-02 08:15,132,157
2022-11-02 08:30,357,394
2022-11-02 08:45,124,714
2022-11-02 09:00,216,779
2022-11-02 09:15,366,787
2022-11-02 09:30,144,652
2022-11-02 09:45,69,3076
2022-11-02 10:00,122,3353
2022-11-02 10:15,409,536
2022-11-02 10:30,79,521
2022-11-02 10:45,28,595
2022-11-02 11:00,20,545
2022-11-02 11:15,21,781
2022-11-02 11:30,25,620
2022-11-02 11:45,24,644
2022-11-02 12:00,32,548
2022-11-02 12:15,31,705
2022-11-02 12:30,42,401
2022-11-02 12:45,113,1181
2022-11-02 13:00,197,480
2022-11-02 13:15,72,552
2022-11-02 13:30,49,616
2022-11-02 13:45,173,3225
2022-11-02 14:00,82,3382
2022-11-02 14:15,37,3494
2022-11-02 14:30,181,3526
2022-11-02 14:45,370,455
2022-11-02 15:00,380,385
2022-11-02 15:15,350,390
2022-11-02 15:30,428,424
2022-11-02 15:45,510,505
2022-11-02 16:00,326,490
2022-11-02 16:15,424,416
2022-11-02 16:30,359,357
2022-11-02 16:45,364,372
2022-11-02 17:00,375,390
2022-11-02 17:15,284,396
2022-11-02 17:30,122,2894
2022-11-02 17:45,77,2907
2022-11-02 18:00,65,351
2022-11-02 18:15,53,333
2022-11-02 18:30,42,302
2022-11-02 18:45,28,240
2022-11-02 19:00,16,316
2022-11-02 19:15,6,139
2022-11-02 19:30,0,226
2022-11-02 19:45,0,442
2022-11-02 20:00,0,321
2022-11-02 20:15,0,236
2022-11-02 20:30,0,226
2022-11-02 20:45,0,429
2022-11-02 21:00,0,2407
2022-11-02 21:15,0,2395
2022-11-02 21:30,0,401
2022-11-02 21:45,0,316
2022-11-02 22:00,0,2330
2022-11-02 22:15,0,246
2022-11-02 22:30,0,405
2022-11-02 22:45,0,102
2022-11-02 23:00,0,81
2022-11-02 23:15,0,76
2022-11-02 23:30,0,156
2022-11-02 23:45,0,372
2022-11-03 00:00,0,134
2022-11-03 00:15,0,133
2022-11-03 00:30,0,133
2022-11-03 00:45,0,157
2022-11-03 01:00,0,151
2022-11-03 01:15,0,306
2022-11-03 01:30,0,232
2022-11-03 01:45,0,139
2022-11-03 02:00,0,139
2022-11-03 02:15,0,223
2022-11-03 02:30,0,216
2022-11-03 02:45,0,237
2022-11-03 03:00,0,3269
2022-11-03 03:15,0,3139
2022-11-03 03:30,0,3203
2022-11-03 03:45,0,3313
2022-11-03 04:00,0,3384
2022-11-03 04:15,0,304
2022-11-03 04:30,0,343
2022-11-03 04:45,0,245
2022-11-03 05:00,0,241
2022-11-03 05:15,0,165
2022-11-03 05:30,4,145
2022-11-03 05:45,7,213
2022-11-03 06:00,23,127
2022-11-03 06:15,43,155
2022-11-03 06:30,60,98
2022-11-03 06:45,151,330
2022-11-03 07:00,276,164
2022-11-03 07:15,254,313
2022-11-03 07:30,347,340
2022-11-03 07:45,339,339
2022-11-03 08:00,497,492
2022-11-03 08:15,501,494
2022-11-03 08:30,412,404
2022-11-03 08:45,475,469
2022-11-03 09:00,529,523
2022-11-03 09:15,525,519
2022-11-03 09:30,529,530
2022-11-03 09:45,521,514
2022-11-03 10:00,1052,2288
2022-11-03 10:15,409,412
2022-11-03 10:30,392,382
2022-11-03 10:45,436,2137
2022-11-03 11:00,751,728
2022-11-03 11:15,1226,2078
2022-11-03 11:30,950,938
2022-11-03 11:45,557,548
2022-11-03 12:00,646,747
2022-11-03 12:15,594,593
2022-11-03 12:30,404,400
2022-11-03 12:45,513,508
2022-11-03 13:00,351,342
2022-11-03 13:15,440,436
2022-11-03 13:30,663,650
2022-11-03 13:45,925,3611
2022-11-03 14:00,1220,3541
2022-11-03 14:15,1208,3624
2022-11-03 14:30,1151,3528
2022-11-03 14:45,748,738
2022-11-03 15:00,485,446
2022-11-03 15:15,334,338
2022-11-03 15:30,330,330
2022-11-03 15:45,343,609
2022-11-03 16:00,634,626
2022-11-03 16:15,470,460
2022-11-03 16:30,558,426
2022-11-03 16:45,138,629
2022-11-03 17:00,378,633
2022-11-03 17:15,284,567
2022-11-03 17:30,85,2981
2022-11-03 17:45,83,3104
2022-11-03 18:00,64,254
2022-11-03 18:15,49,408
2022-11-03 18:30,43,225
2022-11-03 18:45,29,486
2022-11-03 19:00,16,298
2022-11-03 19:15,7,376
2022-11-03 19:30,0,302
2022-11-03 19:45,0,463
2022-11-03 20:00,0,265
2022-11-03 20:15,0,310
2022-11-03 20:30,0,271
2022-11-03 20:45,0,220
2022-11-03 21:00,0,551
2022-11-03 21:15,0,390
2022-11-03 21:30,0,316
2022-11-03 21:45,0,308
2022-11-03 22:00,0,528
2022-11-03 22:15,0,274
2022-11-03 22:30,0,87
2022-11-03 22:45,0,248
2022-11-03 23:00,0,194
2022-11-03 23:15,0,251
2022-11-03 23:30,0,141
2022-11-03 23:45,0,300
2022-11-04 00:00,0,142
2022-11-04 00:15,0,231
2022-11-04 00:30,0,85
2022-11-04 00:45,0,80
2022-11-04 01:00,0,80
2022-11-04 01:15,0,180
2022-11-04 01:30,0,230
2022-11-04 01:45,0,143
2022-11-04 02:00,0,144
2022-11-04 02:15,0,311
2022-11-04 02:30,0,238
2022-11-04 02:45,0,168
2022-11-04 03:00,0,3270
2022-11-04 03:15,0,3240
2022-11-04 03:30,0,3335
2022-11-04 03:45,0,3540
2022-11-04 04:00,0,234
2022-11-04 04:15,0,149
2022-11-04 04:30,0,262
2022-11-04 04:45,0,86
2022-11-04 05:00,0,336
2022-11-04 05:15,0,328
2022-11-04 05:30,1,72
2022-11-04 05:45,7,157
2022-11-04 06:00,24,222
2022-11-04 06:15,39,206
2022-11-04 06:30,65,386
