 ,Production (W),Consumption (W)
2021-09-04 00:00,0,776
2021-09-04 00:15,0,2858
2021-09-04 00:30,0,683
2021-09-04 00:45,0,689
2021-09-04 01:00,0,688
2021-09-04 01:15,0,835
2021-09-04 01:30,0,807
2021-09-04 01:45,0,669
2021-09-04 02:00,0,683
2021-09-04 02:15,0,694
2021-09-04 02:30,0,743
2021-09-04 02:45,0,740
2021-09-04 03:00,0,677
2021-09-04 03:15,0,359
2021-09-04 03:30,0,352
2021-09-04 03:45,0,340
2021-09-04 04:00,0,339
2021-09-04 04:15,0,282
2021-09-04 04:30,0,281
2021-09-04 04:45,0,281
2021-09-04 05:00,0,3452
2021-09-04 05:15,0,3415
2021-09-04 05:30,0,3263
2021-09-04 05:45,0,271
2021-09-04 06:00,0,270
2021-09-04 06:15,0,320
2021-09-04 06:30,0,259
2021-09-04 06:45,4,260
2021-09-04 07:00,4,249
2021-09-04 07:15,19,337
2021-09-04 07:30,59,383
2021-09-04 07:45,46,320
2021-09-04 08:00,48,254
2021-09-04 08:15,76,267
2021-09-04 08:30,79,283
2021-09-04 08:45,98,379
2021-09-04 09:00,178,481
2021-09-04 09:15,270,313
2021-09-04 09:30,254,397
2021-09-04 09:45,242,448
2021-09-04 10:00,444,435
2021-09-04 10:15,319,326
2021-09-04 10:30,332,347
2021-09-04 10:45,319,321
2021-09-04 11:00,384,379
2021-09-04 11:15,372,372
2021-09-04 11:30,595,3223
2021-09-04 11:45,529,517
2021-09-04 12:00,464,2507
2021-09-04 12:15,554,583
2021-09-04 12:30,369,344
2021-09-04 12:45,388,391
2021-09-04 13:00,396,374
2021-09-04 13:15,300,400
2021-09-04 13:30,410,450
2021-09-04 13:45,435,430
2021-09-04 14:00,375,384
2021-09-04 14:15,298,297
2021-09-04 14:30,277,275
2021-09-04 14:45,339,345
2021-09-04 15:00,343,351
2021-09-04 15:15,276,277
2021-09-04 15:30,362,360
2021-09-04 15:45,350,350
2021-09-04 16:00,525,3210
2021-09-04 16:15,330,331
2021-09-04 16:30,256,274
2021-09-04 16:45,143,272
2021-09-04 17:00,129,337
2021-09-04 17:15,87,415
2021-09-04 17:30,57,362
2021-09-04 17:45,52,760
2021-09-04 18:00,28,686
2021-09-04 18:15,17,746
2021-09-04 18:30,5,745
2021-09-04 18:45,0,698
2021-09-04 19:00,0,764
2021-09-04 19:15,0,770
2021-09-04 19:30,0,780
2021-09-04 19:45,0,747
2021-09-04 20:00,0,347
2021-09-04 20:15,0,346
2021-09-04 20:30,0,340
2021-09-04 20:45,0,477
2021-09-04 21:00,0,496
2021-09-04 21:15,0,369
2021-09-04 21:30,0,372
2021-09-04 21:45,0,369
2021-09-04 22:00,0,862
2021-09-04 22:15,0,829
2021-09-04 22:30,0,746
2021-09-04 22:45,0,662
2021-09-04 23:00,0,675
2021-09-04 23:15,0,734
2021-09-04 23:30,0,721
2021-09-04 23:45,0,679
2021-09-05 00:00,0,736
2021-09-05 00:15,0,742
2021-09-05 00:30,0,737
2021-09-05 00:45,0,721
2021-09-05 01:00,0,686
2021-09-05 01:15,0,691
2021-09-05 01:30,0,683
2021-09-05 01:45,0,824
2021-09-05 02:00,0,799
2021-09-05 02:15,0,671
2021-09-05 02:30,0,670
2021-09-05 02:45,0,676
2021-09-05 03:00,0,744
2021-09-05 03:15,0,277
2021-09-05 03:30,0,278
2021-09-05 03:45,0,357
2021-09-05 04:00,0,354
2021-09-05 04:15,0,338
2021-09-05 04:30,0,334
2021-09-05 04:45,0,277
2021-09-05 05:00,0,3333
2021-09-05 05:15,0,3307
2021-09-05 05:30,0,331
2021-09-05 05:45,0,409
2021-09-05 06:00,0,340
2021-09-05 06:15,0,266
2021-09-05 06:30,0,260
2021-09-05 06:45,3,317
2021-09-05 07:00,2,303
2021-09-05 07:15,25,249
2021-09-05 07:30,107,245
2021-09-05 07:45,205,327
2021-09-05 08:00,226,387
2021-09-05 08:15,369,349
2021-09-05 08:30,103,303
2021-09-05 08:45,190,310
2021-09-05 09:00,297,294
2021-09-05 09:15,363,361
2021-09-05 09:30,310,304
2021-09-05 09:45,380,372
2021-09-05 10:00,364,366
2021-09-05 10:15,356,362
2021-09-05 10:30,372,370
2021-09-05 10:45,208,312
2021-09-05 11:00,315,313
2021-09-05 11:15,264,302
2021-09-05 11:30,441,431
2021-09-05 11:45,363,3172
2021-09-05 12:00,336,333
2021-09-05 12:15,571,258
2021-09-05 12:30,519,261
2021-09-05 12:45,321,317
2021-09-05 13:00,429,421
2021-09-05 13:15,336,327
2021-09-05 13:30,145,62
2021-09-05 13:45,145,61
2021-09-05 14:00,335,334
2021-09-05 14:15,323,322
2021-09-05 14:30,352,346
2021-09-05 14:45,339,343
2021-09-05 15:00,768,3213
2021-09-05 15:15,391,3357
2021-09-05 15:30,205,317
2021-09-05 15:45,335,330
2021-09-05 16:00,339,332
2021-09-05 16:15,257,261
2021-09-05 16:30,167,320
2021-09-05 16:45,125,351
2021-09-05 17:00,88,297
2021-09-05 17:15,159,379
2021-09-05 17:30,168,381
2021-09-05 17:45,106,765
2021-09-05 18:00,66,780
2021-09-05 18:15,47,737
2021-09-05 18:30,8,769
2021-09-05 18:45,0,768
2021-09-05 19:00,0,785
2021-09-05 19:15,0,698
2021-09-05 19:30,0,722
2021-09-05 19:45,0,683
2021-09-05 20:00,0,2348
2021-09-05 20:15,0,469
2021-09-05 20:30,0,406
2021-09-05 20:45,0,364
2021-09-05 21:00,0,394
2021-09-05 21:15,0,409
2021-09-05 21:30,0,409
2021-09-05 21:45,0,359
2021-09-05 22:00,0,2413
2021-09-05 22:15,0,828
2021-09-05 22:30,0,755
2021-09-05 22:45,0,737
2021-09-05 23:00,0,687
2021-09-05 23:15,0,676
2021-09-05 23:30,0,746
2021-09-05 23:45,0,801
2021-09-06 00:00,0,786
2021-09-06 00:15,0,665
2021-09-06 00:30,0,666
2021-09-06 00:45,0,670
2021-09-06 01:00,0,715
2021-09-06 01:15,0,715
2021-09-06 01:30,0,661
2021-09-06 01:45,0,767
2021-09-06 02:00,0,752
2021-09-06 02:15,0,732
2021-09-06 02:30,0,728
2021-09-06 02:45,0,681
2021-09-06 03:00,0,678
2021-09-06 03:15,0,272
2021-09-06 03:30,0,331
2021-09-06 03:45,0,325
2021-09-06 04:00,0,350
2021-09-06 04:15,0,343
2021-09-06 04:30,0,3204
2021-09-06 04:45,0,3312
2021-09-06 05:00,0,3316
2021-09-06 05:15,0,3298
2021-09-06 05:30,0,269
2021-09-06 05:45,0,262
2021-09-06 06:00,0,319
2021-09-06 06:15,0,312
2021-09-06 06:30,0,337
2021-09-06 06:45,2,333
2021-09-06 07:00,10,377
2021-09-06 07:15,28,366
2021-09-06 07:30,32,364
2021-09-06 07:45,69,309
2021-09-06 08:00,310,306
2021-09-06 08:15,315,315
2021-09-06 08:30,348,467
2021-09-06 08:45,176,448
2021-09-06 09:00,209,389
2021-09-06 09:15,319,318
2021-09-06 09:30,164,306
2021-09-06 09:45,236,394
2021-09-06 10:00,370,389
2021-09-06 10:15,364,1875
2021-09-06 10:30,331,334
2021-09-06 10:45,332,331
2021-09-06 11:00,1220,2017
2021-09-06 11:15,460,457
2021-09-06 11:30,225,401
2021-09-06 11:45,339,333
2021-09-06 12:00,772,1913
2021-09-06 12:15,388,375
2021-09-06 12:30,380,418
2021-09-06 12:45,318,316
2021-09-06 13:00,302,306
2021-09-06 13:15,359,356
2021-09-06 13:30,416,411
2021-09-06 13:45,344,342
2021-09-06 14:00,617,3051
2021-09-06 14:15,976,3228
2021-09-06 14:30,1166,3349
2021-09-06 14:45,684,3311
2021-09-06 15:00,656,3274
2021-09-06 15:15,749,3202
2021-09-06 15:30,640,3209
2021-09-06 15:45,459,3061
2021-09-06 16:00,399,392
2021-09-06 16:15,274,281
2021-09-06 16:30,274,280
2021-09-06 16:45,281,317
2021-09-06 17:00,88,468
2021-09-06 17:15,170,445
2021-09-06 17:30,54,2875
2021-09-06 17:45,47,3330
2021-09-06 18:00,31,3380
2021-09-06 18:15,22,768
2021-09-06 18:30,8,871
2021-09-06 18:45,0,3367
2021-09-06 19:00,0,3401
2021-09-06 19:15,0,694
2021-09-06 19:30,0,711
2021-09-06 19:45,0,761
2021-09-06 20:00,0,371
2021-09-06 20:15,0,399
2021-09-06 20:30,0,467
2021-09-06 20:45,0,376
2021-09-06 21:00,0,340
2021-09-06 21:15,0,320
2021-09-06 21:30,0,333
2021-09-06 21:45,0,295
2021-09-06 22:00,0,448
2021-09-06 22:15,0,783
2021-09-06 22:30,0,676
2021-09-06 22:45,0,681
2021-09-06 23:00,0,689
2021-09-06 23:15,0,724
2021-09-06 23:30,0,659
2021-09-06 23:45,0,658
2021-09-07 00:00,0,746
2021-09-07 00:15,0,753
2021-09-07 00:30,0,804
2021-09-07 00:45,0,666
2021-09-07 01:00,0,655
2021-09-07 01:15,0,658
2021-09-07 01:30,0,729
2021-09-07 01:45,0,726
2021-09-07 02:00,0,652
2021-09-07 02:15,0,650
2021-09-07 02:30,0,757
2021-09-07 02:45,0,810
2021-09-07 03:00,0,795
2021-09-07 03:15,0,268
2021-09-07 03:30,0,267
2021-09-07 03:45,0,268
2021-09-07 04:00,0,334
2021-09-07 04:15,0,326
2021-09-07 04:30,0,3233
2021-09-07 04:45,0,3282
2021-09-07 05:00,0,3305
2021-09-07 05:15,0,3499
2021-09-07 05:30,0,398
2021-09-07 05:45,0,343
2021-09-07 06:00,0,335
2021-09-07 06:15,0,269
2021-09-07 06:30,0,268
2021-09-07 06:45,1,313
2021-09-07 07:00,12,259
2021-09-07 07:15,39,249
2021-09-07 07:30,60,284
2021-09-07 07:45,96,345
2021-09-07 08:00,363,366
2021-09-07 08:15,375,391
2021-09-07 08:30,460,532
2021-09-07 08:45,375,385
2021-09-07 09:00,445,453
2021-09-07 09:15,978,2272
2021-09-07 09:30,428,434
2021-09-07 09:45,444,374
2021-09-07 10:00,456,354
2021-09-07 10:15,537,515
2021-09-07 10:30,509,513
2021-09-07 10:45,436,389
2021-09-07 11:00,481,543
2021-09-07 11:15,509,405
2021-09-07 11:30,630,676
2021-09-07 11:45,400,397
2021-09-07 12:00,359,361
2021-09-07 12:15,323,326
2021-09-07 12:30,351,347
2021-09-07 12:45,380,387
2021-09-07 13:00,375,380
2021-09-07 13:15,412,414
2021-09-07 13:30,408,418
2021-09-07 13:45,464,397
2021-09-07 14:00,1220,3238
2021-09-07 14:15,1220,3288
2021-09-07 14:30,1219,3269
2021-09-07 14:45,1173,3237
2021-09-07 15:00,376,383
2021-09-07 15:15,436,430
2021-09-07 15:30,343,384
2021-09-07 15:45,298,293
2021-09-07 16:00,363,372
2021-09-07 16:15,412,415
2021-09-07 16:30,380,380
2021-09-07 16:45,418,409
2021-09-07 17:00,400,391
2021-09-07 17:15,321,403
2021-09-07 17:30,220,410
2021-09-07 17:45,40,783
2021-09-07 18:00,30,726
2021-09-07 18:15,19,781
2021-09-07 18:30,8,795
2021-09-07 18:45,0,809
2021-09-07 19:00,0,705
2021-09-07 19:15,0,679
2021-09-07 19:30,0,727
2021-09-07 19:45,0,853
2021-09-07 20:00,0,429
2021-09-07 20:15,0,369
2021-09-07 20:30,0,306
2021-09-07 20:45,0,259
2021-09-07 21:00,0,382
2021-09-07 21:15,0,377
2021-09-07 21:30,0,419
2021-09-07 21:45,0,352
2021-09-07 22:00,0,431
2021-09-07 22:15,0,802
2021-09-07 22:30,0,760
2021-09-07 22:45,0,649
2021-09-07 23:00,0,645
2021-09-07 23:15,0,660
2021-09-07 23:30,0,794
2021-09-07 23:45,0,796
2021-09-08 00:00,0,656
2021-09-08 00:15,0,667
2021-09-08 00:30,0,655
2021-09-08 00:45,0,723
2021-09-08 01:00,0,672
2021-09-08 01:15,0,666
2021-09-08 01:30,0,745
2021-09-08 01:45,0,739
2021-09-08 02:00,0,812
2021-09-08 02:15,0,725
2021-09-08 02:30,0,662
2021-09-08 02:45,0,666
2021-09-08 03:00,0,670
2021-09-08 03:15,0,317
2021-09-08 03:30,0,313
2021-09-08 03:45,0,338
2021-09-08 04:00,0,337
2021-09-08 04:15,0,330
2021-09-08 04:30,0,3270
2021-09-08 04:45,0,3408
2021-09-08 05:00,0,3380
2021-09-08 05:15,0,260
2021-09-08 05:30,0,261
2021-09-08 05:45,0,317
2021-09-08 06:00,0,313
2021-09-08 06:15,0,259
2021-09-08 06:30,0,334
2021-09-08 06:45,2,314
2021-09-08 07:00,8,300
2021-09-08 07:15,54,335
2021-09-08 07:30,91,288
2021-09-08 07:45,105,803
2021-09-08 08:00,411,364
2021-09-08 08:15,273,439
2021-09-08 08:30,498,543
2021-09-08 08:45,437,507
2021-09-08 09:00,521,540
2021-09-08 09:15,416,477
2021-09-08 09:30,625,600
2021-09-08 09:45,376,393
2021-09-08 10:00,293,301
2021-09-08 10:15,293,302
2021-09-08 10:30,285,301
2021-09-08 10:45,347,359
2021-09-08 11:00,399,378
2021-09-08 11:15,363,376
2021-09-08 11:30,289,300
2021-09-08 11:45,355,354
2021-09-08 12:00,351,358
2021-09-08 12:15,289,299
2021-09-08 12:30,289,306
2021-09-08 12:45,383,375
2021-09-08 13:00,432,443
2021-09-08 13:15,420,430
2021-09-08 13:30,290,298
2021-09-08 13:45,290,300
2021-09-08 14:00,1226,3299
2021-09-08 14:15,1220,3291
2021-09-08 14:30,1220,3459
2021-09-08 14:45,775,411
2021-09-08 15:00,418,303
2021-09-08 15:15,289,285
2021-09-08 15:30,351,362
2021-09-08 15:45,347,339
2021-09-08 16:00,289,303
2021-09-08 16:15,383,377
2021-09-08 16:30,383,435
2021-09-08 16:45,370,902
2021-09-08 17:00,286,892
2021-09-08 17:15,307,324
2021-09-08 17:30,221,407
2021-09-08 17:45,39,839
2021-09-08 18:00,28,784
2021-09-08 18:15,17,685
2021-09-08 18:30,6,648
2021-09-08 18:45,1,658
2021-09-08 19:00,0,818
2021-09-08 19:15,0,840
2021-09-08 19:30,0,758
2021-09-08 19:45,0,717
2021-09-08 20:00,0,317
2021-09-08 20:15,0,448
2021-09-08 20:30,0,455
2021-09-08 20:45,0,322
2021-09-08 21:00,0,314
2021-09-08 21:15,0,312
2021-09-08 21:30,0,424
2021-09-08 21:45,0,536
2021-09-08 22:00,0,479
2021-09-08 22:15,0,745
2021-09-08 22:30,0,744
2021-09-08 22:45,0,774
2021-09-08 23:00,0,773
2021-09-08 23:15,0,706
2021-09-08 23:30,0,794
2021-09-08 23:45,0,2872
2021-09-09 00:00,0,736
2021-09-09 00:15,0,718
2021-09-09 00:30,0,670
2021-09-09 00:45,0,667
2021-09-09 01:00,0,717
2021-09-09 01:15,0,820
2021-09-09 01:30,0,746
2021-09-09 01:45,0,668
2021-09-09 02:00,0,674
2021-09-09 02:15,0,731
2021-09-09 02:30,0,727
2021-09-09 02:45,0,674
2021-09-09 03:00,0,673
2021-09-09 03:15,0,347
2021-09-09 03:30,0,407
2021-09-09 03:45,0,388
2021-09-09 04:00,0,346
2021-09-09 04:15,0,338
2021-09-09 04:30,0,4944
2021-09-09 04:45,0,3352
2021-09-09 05:00,0,3379
2021-09-09 05:15,0,3430
2021-09-09 05:30,0,422
2021-09-09 05:45,0,333
2021-09-09 06:00,0,497
2021-09-09 06:15,0,373
2021-09-09 06:30,4,340
2021-09-09 06:45,8,539
2021-09-09 07:00,19,447
2021-09-09 07:15,64,415
2021-09-09 07:30,99,417
2021-09-09 07:45,157,286
2021-09-09 08:00,290,308
2021-09-09 08:15,331,347
2021-09-09 08:30,388,399
2021-09-09 08:45,454,959
2021-09-09 09:00,408,401
2021-09-09 09:15,400,418
2021-09-09 09:30,326,344
2021-09-09 09:45,420,436
2021-09-09 10:00,725,2155
2021-09-09 10:15,375,375
2021-09-09 10:30,375,392
2021-09-09 10:45,1220,2492
2021-09-09 11:00,511,528
2021-09-09 11:15,515,531
2021-09-09 11:30,335,410
2021-09-09 11:45,383,401
2021-09-09 12:00,372,385
2021-09-09 12:15,1220,1935
2021-09-09 12:30,388,392
2021-09-09 12:45,347,356
2021-09-09 13:00,278,288
2021-09-09 13:15,335,332
2021-09-09 13:30,339,350
2021-09-09 13:45,267,264
2021-09-09 14:00,604,3132
2021-09-09 14:15,1194,3157
2021-09-09 14:30,1220,3245
2021-09-09 14:45,1097,3173
2021-09-09 15:00,1100,3341
2021-09-09 15:15,467,325
2021-09-09 15:30,360,348
2021-09-09 15:45,378,371
2021-09-09 16:00,364,362
2021-09-09 16:15,278,275
2021-09-09 16:30,372,365
2021-09-09 16:45,372,361
2021-09-09 17:00,246,335
2021-09-09 17:15,155,333
2021-09-09 17:30,94,281
2021-09-09 17:45,78,781
2021-09-09 18:00,58,806
2021-09-09 18:15,25,764
2021-09-09 18:30,5,763
2021-09-09 18:45,0,787
2021-09-09 19:00,0,788
2021-09-09 19:15,0,741
2021-09-09 19:30,0,768
2021-09-09 19:45,0,782
2021-09-09 20:00,0,414
2021-09-09 20:15,0,402
2021-09-09 20:30,0,321
2021-09-09 20:45,0,381
2021-09-09 21:00,0,381
2021-09-09 21:15,0,419
2021-09-09 21:30,0,411
2021-09-09 21:45,0,307
2021-09-09 22:00,0,279
2021-09-09 22:15,0,351
2021-09-09 22:30,0,370
2021-09-09 22:45,0,373
2021-09-09 23:00,0,295
2021-09-09 23:15,0,357
2021-09-09 23:30,0,355
2021-09-09 23:45,0,373
2021-09-10 00:00,0,358
2021-09-10 00:15,0,282
2021-09-10 00:30,0,343
2021-09-10 00:45,0,339
2021-09-10 01:00,0,362
2021-09-10 01:15,0,355
2021-09-10 01:30,0,278
2021-09-10 01:45,0,339
2021-09-10 02:00,0,339
2021-09-10 02:15,0,279
2021-09-10 02:30,0,362
2021-09-10 02:45,0,356
2021-09-10 03:00,0,342
2021-09-10 03:15,0,339
2021-09-10 03:30,0,272
2021-09-10 03:45,0,284
