 ,Production (W),Consumption (W)
2021-10-09 00:00,0,363
2021-10-09 00:15,0,379
2021-10-09 00:30,0,517
2021-10-09 00:45,0,504
2021-10-09 01:00,0,371
2021-10-09 01:15,0,367
2021-10-09 01:30,0,365
2021-10-09 01:45,0,425
2021-10-09 02:00,0,424
2021-10-09 02:15,0,443
2021-10-09 02:30,0,440
2021-10-09 02:45,0,364
2021-10-09 03:00,0,423
2021-10-09 03:15,0,424
2021-10-09 03:30,0,364
2021-10-09 03:45,0,364
2021-10-09 04:00,0,443
2021-10-09 05:00,0,0
2021-10-09 06:00,0,0
2021-10-09 06:15,11,503
2021-10-09 06:30,12,505
2021-10-09 06:45,34,491
2021-10-09 07:00,139,477
2021-10-09 07:15,78,450
2021-10-09 07:30,43,443
2021-10-09 07:45,145,3696
2021-10-09 08:00,119,3441
2021-10-09 08:15,256,3295
2021-10-09 08:30,524,3351
2021-10-09 08:45,484,486
2021-10-09 09:00,433,475
2021-10-09 09:15,404,401
2021-10-09 09:30,436,669
2021-10-09 09:45,1039,1226
2021-10-09 10:00,787,1261
2021-10-09 10:15,1219,1329
2021-10-09 10:30,1220,1337
2021-10-09 10:45,1220,1370
2021-10-09 11:00,1220,1274
2021-10-09 11:15,419,1229
2021-10-09 11:30,127,1348
2021-10-09 11:45,529,1337
2021-10-09 12:00,1220,1410
2021-10-09 12:15,1224,1359
2021-10-09 12:30,1222,1376
2021-10-09 12:45,1220,1323
2021-10-09 13:00,1220,1321
2021-10-09 13:15,996,1778
2021-10-09 13:30,633,1324
2021-10-09 13:45,1221,1324
2021-10-09 14:00,1220,1277
2021-10-09 14:15,1220,1286
2021-10-09 14:30,483,433
2021-10-09 14:45,1169,1330
2021-10-09 15:00,1101,4222
2021-10-09 15:15,1037,4430
2021-10-09 15:30,961,4233
2021-10-09 15:45,882,1322
2021-10-09 16:00,792,1271
2021-10-09 16:15,700,1309
2021-10-09 16:30,603,1306
2021-10-09 16:45,498,407
2021-10-09 17:00,396,483
2021-10-09 17:15,292,2568
2021-10-09 17:30,190,2976
2021-10-09 17:45,113,1887
