 ,Production (W),Consumption (W)
2022-09-03 00:00,0,430
2022-09-03 00:15,0,434
2022-09-03 00:30,0,278
2022-09-03 00:45,0,338
2022-09-03 01:00,0,415
2022-09-03 01:15,0,407
2022-09-03 01:30,0,278
2022-09-03 01:45,0,343
2022-09-03 02:00,0,430
2022-09-03 02:15,0,520
2022-09-03 02:30,0,349
2022-09-03 02:45,0,334
2022-09-03 03:00,0,366
2022-09-03 03:15,0,3296
2022-09-03 03:30,0,3305
2022-09-03 03:45,0,3184
2022-09-03 04:00,0,349
2022-09-03 04:15,0,275
2022-09-03 04:30,0,401
2022-09-03 04:45,0,339
2022-09-03 05:00,0,504
2022-09-03 05:15,0,365
2022-09-03 05:30,0,353
2022-09-03 05:45,0,350
2022-09-03 06:00,0,274
2022-09-03 06:15,0,501
2022-09-03 06:30,0,398
2022-09-03 06:45,0,428
2022-09-03 07:00,1,337
2022-09-03 07:15,4,451
2022-09-03 07:30,5,268
2022-09-03 07:45,9,263
2022-09-03 08:00,14,305
2022-09-03 08:15,42,655
2022-09-03 08:30,189,458
2022-09-03 08:45,67,403
2022-09-03 09:00,71,516
2022-09-03 09:15,64,3363
2022-09-03 09:30,95,3116
2022-09-03 09:45,213,398
2022-09-03 10:00,130,508
2022-09-03 10:15,298,513
2022-09-03 10:30,267,661
2022-09-03 10:45,169,612
2022-09-03 11:00,175,611
2022-09-03 11:15,208,549
2022-09-03 11:30,286,533
2022-09-03 11:45,165,455
2022-09-03 12:00,182,440
2022-09-03 12:15,299,442
2022-09-03 12:30,388,389
2022-09-03 12:45,654,661
2022-09-03 13:00,622,467
2022-09-03 13:15,1220,3562
2022-09-03 13:30,457,452
2022-09-03 13:45,425,410
2022-09-03 14:00,503,495
2022-09-03 14:15,436,427
2022-09-03 14:30,1219,3245
2022-09-03 14:45,1190,3371
2022-09-03 15:00,1131,3345
2022-09-03 15:15,1059,3386
2022-09-03 15:30,988,3747
2022-09-03 15:45,565,562
2022-09-03 16:00,509,508
2022-09-03 16:15,582,586
2022-09-03 16:30,509,505
2022-09-03 16:45,351,349
2022-09-03 17:00,419,413
2022-09-03 17:15,295,527
2022-09-03 17:30,49,514
2022-09-03 17:45,38,431
2022-09-03 18:00,28,368
2022-09-03 18:15,18,633
2022-09-03 18:30,7,603
2022-09-03 18:45,0,508
2022-09-03 19:00,0,421
2022-09-03 19:15,0,424
2022-09-03 19:30,0,521
2022-09-03 19:45,0,440
2022-09-03 20:00,0,517
2022-09-03 20:15,0,505
2022-09-03 20:30,0,641
2022-09-03 20:45,0,634
2022-09-03 21:00,0,401
2022-09-03 21:15,0,383
2022-09-03 21:30,0,387
2022-09-03 21:45,0,577
2022-09-03 22:00,0,412
2022-09-03 22:15,0,350
2022-09-03 22:30,0,317
2022-09-03 22:45,0,375
2022-09-03 23:00,0,453
2022-09-03 23:15,0,441
2022-09-03 23:30,0,373
2022-09-03 23:45,0,305
2022-09-04 00:00,0,303
2022-09-04 00:15,0,457
2022-09-04 00:30,0,635
2022-09-04 00:45,0,520
2022-09-04 01:00,0,367
2022-09-04 01:15,0,464
2022-09-04 01:30,0,462
2022-09-04 01:45,0,544
2022-09-04 02:00,0,531
2022-09-04 02:15,0,531
2022-09-04 02:30,0,359
2022-09-04 02:45,0,357
2022-09-04 03:00,0,449
2022-09-04 03:15,0,3432
2022-09-04 03:30,0,3536
2022-09-04 03:45,0,3459
2022-09-04 04:00,0,360
2022-09-04 04:15,0,514
2022-09-04 04:30,0,508
2022-09-04 04:45,0,596
2022-09-04 05:00,0,294
2022-09-04 05:15,0,296
2022-09-04 05:30,0,293
2022-09-04 05:45,0,297
2022-09-04 06:00,0,517
2022-09-04 06:15,0,420
2022-09-04 06:30,0,341
2022-09-04 06:45,0,337
2022-09-04 07:00,9,268
2022-09-04 07:15,36,268
2022-09-04 07:30,89,450
2022-09-04 07:45,142,477
2022-09-04 08:00,299,436
2022-09-04 08:15,434,388
2022-09-04 08:30,328,326
2022-09-04 08:45,385,322
2022-09-04 09:00,570,407
2022-09-04 09:15,549,548
2022-09-04 09:30,460,469
2022-09-04 09:45,361,529
2022-09-04 10:00,438,537
2022-09-04 10:15,498,473
2022-09-04 10:30,399,599
2022-09-04 10:45,327,563
2022-09-04 11:00,378,319
2022-09-04 11:15,322,319
2022-09-04 11:30,197,723
2022-09-04 11:45,129,377
2022-09-04 12:00,112,472
2022-09-04 12:15,107,406
2022-09-04 12:30,172,472
2022-09-04 12:45,96,491
2022-09-04 13:00,88,581
2022-09-04 13:15,59,3500
2022-09-04 13:30,71,3722
2022-09-04 13:45,73,3556
2022-09-04 14:00,216,3375
2022-09-04 14:15,113,3409
2022-09-04 14:30,165,376
2022-09-04 14:45,139,487
2022-09-04 15:00,69,616
2022-09-04 15:15,26,460
2022-09-04 15:30,0,440
2022-09-04 15:45,52,357
2022-09-04 16:00,67,458
2022-09-04 16:15,0,476
2022-09-04 16:30,56,337
2022-09-04 16:45,12,576
2022-09-04 17:00,9,460
2022-09-04 17:15,0,427
2022-09-04 17:30,5,869
2022-09-04 17:45,12,859
2022-09-04 18:00,19,840
2022-09-04 18:15,13,842
2022-09-04 18:30,5,853
2022-09-04 18:45,0,952
2022-09-04 19:00,0,984
