 ,Production (W),Consumption (W)
2023-02-28 00:00,0,187
2023-02-28 00:15,0,185
2023-02-28 00:30,0,365
2023-02-28 00:45,0,237
2023-02-28 01:00,0,374
2023-02-28 01:15,0,225
2023-02-28 01:30,0,224
2023-02-28 01:45,0,94
2023-02-28 02:00,0,94
2023-02-28 02:15,0,147
2023-02-28 02:30,0,395
2023-02-28 02:45,0,229
2023-02-28 03:00,0,3014
2023-02-28 03:15,0,3044
2023-02-28 03:30,0,150
2023-02-28 03:45,0,183
2023-02-28 04:00,0,215
2023-02-28 05:00,0,524
2023-02-28 05:15,0,310
2023-02-28 05:30,0,239
2023-02-28 05:45,0,226
2023-02-28 06:00,0,162
2023-02-28 06:15,3,409
2023-02-28 06:30,7,140
2023-02-28 06:45,22,150
2023-02-28 07:00,34,250
2023-02-28 07:15,73,258
2023-02-28 07:30,227,402
2023-02-28 07:45,121,162
2023-02-28 08:00,428,572
2023-02-28 08:15,432,427
2023-02-28 08:30,456,454
2023-02-28 08:45,658,651
2023-02-28 09:00,610,606
2023-02-28 09:15,553,544
2023-02-28 09:30,509,502
2023-02-28 09:45,561,555
2023-02-28 10:00,529,535
2023-02-28 10:15,670,639
2023-02-28 10:30,638,673
2023-02-28 10:45,606,609
2023-02-28 11:00,663,657
2023-02-28 11:15,588,592
2023-02-28 11:30,533,591
2023-02-28 11:45,622,621
2023-02-28 12:00,675,673
2023-02-28 12:15,17,0
2023-02-28 12:30,15,0
2023-02-28 12:45,14,0
2023-02-28 13:00,12,0
2023-02-28 13:15,17,0
2023-02-28 13:30,21,0
2023-02-28 13:45,20,0
2023-02-28 14:00,1219,3432
2023-02-28 14:15,1105,3383
2023-02-28 14:30,842,836
2023-02-28 14:45,526,684
2023-02-28 15:00,686,681
2023-02-28 15:15,693,615
2023-02-28 15:30,739,760
2023-02-28 15:45,626,609
2023-02-28 16:00,451,700
2023-02-28 16:15,796,665
2023-02-28 16:30,695,725
2023-02-28 16:45,657,678
2023-02-28 17:00,555,600
2023-02-28 17:15,410,428
2023-02-28 17:30,129,3030
2023-02-28 17:45,79,2827
2023-02-28 18:00,69,352
2023-02-28 18:15,86,341
2023-02-28 18:30,45,271
2023-02-28 18:45,25,193
2023-02-28 19:00,19,231
2023-02-28 19:15,8,242
2023-02-28 19:30,4,2258
2023-02-28 19:45,0,306
2023-02-28 20:00,0,214
2023-02-28 21:00,0,0
2023-02-28 22:00,0,516
2023-02-28 22:15,0,354
2023-02-28 22:30,0,338
2023-02-28 22:45,0,337
2023-02-28 23:00,0,347
2023-02-28 23:15,0,307
2023-02-28 23:30,0,400
2023-02-28 23:45,0,249
2023-03-01 00:00,0,0
2023-03-01 01:00,0,0
2023-03-01 02:00,0,605
2023-03-01 02:15,0,363
2023-03-01 02:30,0,251
2023-03-01 02:45,0,391
2023-03-01 03:00,0,3015
2023-03-01 03:15,0,3255
2023-03-01 03:30,0,3187
2023-03-01 03:45,0,375
2023-03-01 04:00,0,329
2023-03-01 04:15,0,159
2023-03-01 04:30,0,242
2023-03-01 04:45,0,224
2023-03-01 05:00,0,378
2023-03-01 05:15,0,165
2023-03-01 05:30,0,92
2023-03-01 05:45,0,153
2023-03-01 06:00,0,168
2023-03-01 06:15,2,440
2023-03-01 06:30,5,214
2023-03-01 06:45,19,203
2023-03-01 07:00,34,226
2023-03-01 07:15,61,188
2023-03-01 07:30,203,263
2023-03-01 07:45,127,124
2023-03-01 08:00,406,439
2023-03-01 08:15,3,0
2023-03-01 08:30,4,0
2023-03-01 08:45,4,0
2023-03-01 09:00,6,0
2023-03-01 09:15,8,0
2023-03-01 09:30,8,0
2023-03-01 09:45,10,0
2023-03-01 10:00,1024,1008
2023-03-01 10:15,791,726
2023-03-01 10:30,796,784
2023-03-01 10:45,919,983
2023-03-01 11:00,878,878
2023-03-01 11:15,943,794
2023-03-01 11:30,764,638
2023-03-01 11:45,799,705
2023-03-01 12:00,596,561
2023-03-01 12:15,972,664
2023-03-01 12:30,670,681
2023-03-01 12:45,641,661
2023-03-01 13:00,682,702
2023-03-01 13:15,648,669
2023-03-01 13:30,503,501
2023-03-01 13:45,1223,3534
2023-03-01 14:00,1223,3377
2023-03-01 14:15,1220,3475
2023-03-01 14:30,639,640
2023-03-01 14:45,573,569
2023-03-01 15:00,598,593
2023-03-01 15:15,547,555
2023-03-01 15:30,589,619
2023-03-01 15:45,618,611
2023-03-01 16:00,570,588
2023-03-01 16:15,12,0
2023-03-01 16:30,11,0
2023-03-01 16:45,12,0
2023-03-01 17:00,10,0
2023-03-01 17:15,10,0
2023-03-01 17:30,8,0
2023-03-01 17:45,7,0
2023-03-01 18:00,129,819
2023-03-01 18:15,89,290
2023-03-01 18:30,49,400
2023-03-01 18:45,32,249
2023-03-01 19:00,20,408
2023-03-01 19:15,9,249
2023-03-01 19:30,1,248
2023-03-01 19:45,0,397
2023-03-01 20:00,0,216
2023-03-01 20:15,0,300
2023-03-01 20:30,0,491
2023-03-01 20:45,0,212
2023-03-01 21:00,0,222
2023-03-01 21:15,0,308
2023-03-01 21:30,0,158
2023-03-01 21:45,0,306
2023-03-01 22:00,0,237
2023-03-01 22:15,0,231
2023-03-01 22:30,0,390
2023-03-01 22:45,0,179
2023-03-01 23:00,0,102
2023-03-01 23:15,0,244
2023-03-01 23:30,0,229
2023-03-01 23:45,0,221
2023-03-02 00:00,0,211
2023-03-02 01:00,0,0
2023-03-02 02:00,0,544
2023-03-02 02:15,0,306
2023-03-02 02:30,0,401
2023-03-02 02:45,0,396
2023-03-02 03:00,0,3126
2023-03-02 03:15,0,3033
2023-03-02 03:30,0,3028
2023-03-02 03:45,0,200
2023-03-02 04:00,0,227
2023-03-02 04:15,0,230
2023-03-02 04:30,0,226
2023-03-02 04:45,0,231
2023-03-02 05:00,0,89
2023-03-02 05:15,0,320
2023-03-02 05:30,0,216
2023-03-02 05:45,0,384
2023-03-02 06:00,0,162
2023-03-02 06:15,2,220
2023-03-02 06:30,5,207
2023-03-02 06:45,18,133
2023-03-02 07:00,33,68
2023-03-02 07:15,80,185
2023-03-02 07:30,216,233
2023-03-02 07:45,295,230
2023-03-02 08:00,415,589
2023-03-02 08:15,440,435
2023-03-02 08:30,445,451
2023-03-02 08:45,633,574
2023-03-02 09:00,747,652
2023-03-02 09:15,614,609
2023-03-02 09:30,664,522
2023-03-02 09:45,764,722
2023-03-02 10:00,533,596
2023-03-02 10:15,654,2438
2023-03-02 10:30,598,654
2023-03-02 10:45,602,760
2023-03-02 11:00,723,736
2023-03-02 11:15,523,660
2023-03-02 11:30,477,542
2023-03-02 11:45,477,481
2023-03-02 12:00,1220,2101
2023-03-02 12:15,1220,677
2023-03-02 12:30,748,825
2023-03-02 12:45,744,603
2023-03-02 13:00,556,557
2023-03-02 13:15,637,702
2023-03-02 13:30,750,702
2023-03-02 13:45,1220,3534
2023-03-02 14:00,1220,3395
2023-03-02 14:15,1220,636
2023-03-02 14:30,566,560
2023-03-02 14:45,504,543
2023-03-02 15:00,550,543
2023-03-02 15:15,541,538
2023-03-02 15:30,630,621
2023-03-02 15:45,602,597
2023-03-02 16:00,521,438
2023-03-02 16:15,19,0
2023-03-02 16:30,19,0
2023-03-02 16:45,17,0
2023-03-02 17:00,17,0
2023-03-02 17:15,14,0
2023-03-02 17:30,11,0
2023-03-02 17:45,9,0
2023-03-02 18:00,138,683
2023-03-02 18:15,98,295
2023-03-02 18:30,56,299
2023-03-02 18:45,37,2386
2023-03-02 19:00,21,325
2023-03-02 19:15,10,373
2023-03-02 19:30,2,281
2023-03-02 19:45,0,2239
2023-03-02 20:00,0,260
2023-03-02 20:15,0,179
2023-03-02 20:30,0,214
2023-03-02 20:45,0,221
