 ,Production (W),Consumption (W)
2023-02-14 00:00,0,158
2023-02-14 00:15,0,226
2023-02-14 00:30,0,138
2023-02-14 00:45,0,136
2023-02-14 01:00,0,139
2023-02-14 01:15,0,220
2023-02-14 01:30,0,158
2023-02-14 01:45,0,186
2023-02-14 02:00,0,214
2023-02-14 03:00,0,0
2023-02-14 04:00,0,2976
2023-02-14 04:15,0,3096
2023-02-14 04:30,0,241
2023-02-14 04:45,0,268
2023-02-14 05:00,0,232
2023-02-14 05:15,0,238
2023-02-14 05:30,0,327
2023-02-14 05:45,0,149
2023-02-14 06:00,0,178
2023-02-14 06:15,0,214
2023-02-14 06:30,9,210
2023-02-14 06:45,35,206
2023-02-14 07:00,71,206
2023-02-14 07:15,86,67
2023-02-14 07:30,132,63
2023-02-14 07:45,123,74
2023-02-14 08:00,435,479
2023-02-14 08:15,177,611
2023-02-14 08:30,293,615
2023-02-14 08:45,324,651
2023-02-14 09:00,542,618
2023-02-14 09:15,464,610
2023-02-14 09:30,398,710
2023-02-14 09:45,525,808
2023-02-14 10:00,554,606
2023-02-14 10:15,7,0
2023-02-14 10:30,7,0
2023-02-14 10:45,6,0
2023-02-14 11:00,5,0
2023-02-14 11:15,12,0
2023-02-14 11:30,16,0
2023-02-14 11:45,18,0
2023-02-14 12:00,24,0
2023-02-14 12:15,949,935
2023-02-14 12:30,770,2380
2023-02-14 12:45,1046,2384
2023-02-14 13:00,762,757
2023-02-14 13:15,640,711
2023-02-14 13:30,723,714
2023-02-14 13:45,751,767
2023-02-14 14:00,402,3445
2023-02-14 14:15,498,3524
2023-02-14 14:30,840,3423
2023-02-14 14:45,1129,5025
2023-02-14 15:00,561,712
2023-02-14 15:15,719,718
2023-02-14 15:30,698,691
2023-02-14 15:45,592,734
2023-02-14 16:00,649,639
2023-02-14 16:15,606,600
2023-02-14 16:30,586,579
2023-02-14 16:45,692,760
2023-02-14 17:00,343,755
2023-02-14 17:15,228,581
2023-02-14 17:30,145,3087
2023-02-14 17:45,122,2927
2023-02-14 18:00,66,2876
2023-02-14 18:15,4,0
2023-02-14 18:30,3,0
2023-02-14 18:45,3,0
2023-02-14 19:00,3,0
2023-02-14 19:15,3,0
2023-02-14 19:30,3,0
2023-02-14 19:45,2,0
2023-02-14 20:00,0,403
2023-02-14 20:15,0,479
2023-02-14 20:30,0,392
2023-02-14 20:45,0,373
2023-02-14 21:00,0,427
2023-02-14 21:15,0,304
2023-02-14 21:30,0,363
2023-02-14 21:45,0,364
2023-02-14 22:00,0,472
2023-02-14 22:15,0,277
2023-02-14 22:30,0,329
2023-02-14 22:45,0,307
2023-02-14 23:00,0,216
2023-02-14 23:15,0,254
2023-02-14 23:30,0,171
2023-02-14 23:45,0,161
2023-02-15 00:00,0,193
2023-02-15 00:15,0,146
2023-02-15 00:30,0,235
2023-02-15 00:45,0,225
2023-02-15 01:00,0,159
2023-02-15 01:15,0,156
2023-02-15 01:30,0,113
2023-02-15 01:45,0,141
2023-02-15 02:00,0,140
2023-02-15 03:00,0,0
2023-02-15 04:00,0,3397
2023-02-15 04:15,0,3207
2023-02-15 04:30,0,3331
2023-02-15 04:45,0,307
2023-02-15 05:00,0,271
2023-02-15 05:15,0,234
2023-02-15 05:30,0,234
2023-02-15 05:45,0,416
2023-02-15 06:00,2,147
2023-02-15 06:15,4,127
2023-02-15 06:30,18,314
2023-02-15 06:45,70,140
2023-02-15 07:00,133,138
2023-02-15 07:15,197,192
2023-02-15 07:30,123,121
2023-02-15 07:45,138,118
2023-02-15 08:00,113,527
2023-02-15 08:15,391,591
2023-02-15 08:30,315,676
2023-02-15 08:45,776,799
2023-02-15 09:00,664,694
2023-02-15 09:15,387,673
2023-02-15 09:30,530,655
2023-02-15 09:45,551,854
2023-02-15 10:00,590,717
2023-02-15 10:15,758,756
2023-02-15 10:30,691,684
2023-02-15 10:45,683,682
2023-02-15 11:00,621,617
2023-02-15 11:15,685,686
2023-02-15 11:30,728,718
2023-02-15 11:45,730,745
2023-02-15 12:00,642,639
2023-02-15 12:15,642,638
2023-02-15 12:30,675,668
2023-02-15 12:45,1220,2767
2023-02-15 13:00,1220,2860
2023-02-15 13:15,796,777
2023-02-15 13:30,651,645
2023-02-15 13:45,1187,2676
2023-02-15 14:00,1144,3470
2023-02-15 14:15,938,3561
2023-02-15 14:30,730,723
2023-02-15 14:45,645,713
2023-02-15 15:00,490,710
2023-02-15 15:15,300,678
2023-02-15 15:30,539,619
2023-02-15 15:45,730,728
2023-02-15 16:00,374,813
2023-02-15 16:15,245,777
2023-02-15 16:30,251,703
2023-02-15 16:45,297,645
2023-02-15 17:00,180,581
2023-02-15 17:15,108,2968
2023-02-15 17:30,92,2911
2023-02-15 17:45,165,302
2023-02-15 18:00,153,272
2023-02-15 18:15,4,0
2023-02-15 18:30,4,0
2023-02-15 18:45,3,0
2023-02-15 19:00,3,0
2023-02-15 19:15,3,0
2023-02-15 19:30,3,0
2023-02-15 19:45,2,0
2023-02-15 20:00,0,395
2023-02-15 20:15,0,355
2023-02-15 20:30,0,354
2023-02-15 20:45,0,277
2023-02-15 21:00,0,270
2023-02-15 21:15,0,376
2023-02-15 21:30,0,263
2023-02-15 21:45,0,184
2023-02-15 22:00,0,298
2023-02-15 22:15,0,295
2023-02-15 22:30,0,259
2023-02-15 22:45,0,338
2023-02-15 23:00,0,203
2023-02-15 23:15,0,96
2023-02-15 23:30,0,179
2023-02-15 23:45,0,300
2023-02-16 00:00,0,348
2023-02-16 00:15,0,199
2023-02-16 00:30,0,221
2023-02-16 00:45,0,82
2023-02-16 01:00,0,141
2023-02-16 01:15,0,144
2023-02-16 01:30,0,226
2023-02-16 01:45,0,228
2023-02-16 02:00,0,228
2023-02-16 03:00,0,0
2023-02-16 04:00,0,3396
2023-02-16 04:15,0,3132
2023-02-16 04:30,0,3135
2023-02-16 04:45,0,392
2023-02-16 05:00,0,236
2023-02-16 05:15,0,161
2023-02-16 05:30,0,221
2023-02-16 05:45,0,188
2023-02-16 06:00,2,246
2023-02-16 06:15,4,360
2023-02-16 06:30,12,335
2023-02-16 06:45,31,246
2023-02-16 07:00,60,238
2023-02-16 07:15,134,138
2023-02-16 07:30,125,193
2023-02-16 07:45,348,385
2023-02-16 08:00,535,586
2023-02-16 08:15,424,514
2023-02-16 08:30,443,511
2023-02-16 08:45,683,607
2023-02-16 09:00,572,585
2023-02-16 09:15,595,924
2023-02-16 09:30,719,704
2023-02-16 09:45,697,644
2023-02-16 10:00,654,733
2023-02-16 10:15,8,0
2023-02-16 10:30,7,0
2023-02-16 10:45,13,0
2023-02-16 11:00,8,0
2023-02-16 11:15,10,0
2023-02-16 11:30,15,0
2023-02-16 11:45,12,0
2023-02-16 12:00,17,1016
2023-02-16 12:15,778,770
2023-02-16 12:30,926,855
2023-02-16 12:45,737,730
2023-02-16 13:00,950,943
2023-02-16 13:15,797,795
2023-02-16 13:30,1209,2269
2023-02-16 13:45,923,935
2023-02-16 14:00,1220,3425
2023-02-16 14:15,891,3406
2023-02-16 14:30,445,757
2023-02-16 14:45,738,748
2023-02-16 15:00,752,745
2023-02-16 15:15,752,749
2023-02-16 15:30,436,685
2023-02-16 15:45,922,3557
2023-02-16 16:00,881,3641
2023-02-16 16:15,747,751
2023-02-16 16:30,724,751
2023-02-16 16:45,621,746
2023-02-16 17:00,538,782
2023-02-16 17:15,456,458
2023-02-16 17:30,191,493
2023-02-16 17:45,100,265
2023-02-16 18:00,61,297
2023-02-16 18:15,3,0
2023-02-16 18:30,3,0
2023-02-16 18:45,3,0
2023-02-16 19:00,3,0
2023-02-16 19:15,3,0
2023-02-16 19:30,3,0
