 ,Production (W),Consumption (W)
2022-07-02 00:00,0,0
2022-07-02 01:00,0,0
2022-07-02 02:00,0,614
2022-07-02 02:15,0,606
2022-07-02 02:30,0,528
2022-07-02 02:45,0,593
2022-07-02 03:00,0,473
2022-07-02 03:15,0,369
2022-07-02 03:30,0,482
2022-07-02 03:45,0,576
2022-07-02 04:00,0,429
2022-07-02 04:15,0,3387
2022-07-02 04:30,0,3486
2022-07-02 04:45,0,3586
2022-07-02 05:00,0,3504
2022-07-02 05:15,0,3483
2022-07-02 05:30,0,3490
2022-07-02 05:45,0,521
2022-07-02 06:00,0,508
2022-07-02 06:15,0,429
2022-07-02 06:30,0,369
2022-07-02 06:45,0,368
2022-07-02 07:00,0,562
2022-07-02 07:15,0,498
2022-07-02 07:30,1,371
2022-07-02 07:45,5,353
2022-07-02 08:00,26,443
2022-07-02 08:15,35,482
2022-07-02 08:30,19,435
2022-07-02 08:45,47,390
2022-07-02 09:00,161,476
2022-07-02 09:15,164,595
2022-07-02 09:30,135,486
2022-07-02 09:45,51,426
2022-07-02 10:00,90,425
2022-07-02 10:15,107,526
2022-07-02 10:30,292,594
2022-07-02 10:45,107,907
2022-07-02 11:00,30,886
2022-07-02 11:15,105,457
2022-07-02 11:30,113,549
2022-07-02 11:45,144,617
2022-07-02 12:00,122,601
2022-07-02 12:15,265,461
2022-07-02 12:30,206,502
2022-07-02 12:45,261,913
2022-07-02 13:00,135,531
2022-07-02 13:15,99,458
2022-07-02 13:30,110,523
2022-07-02 13:45,140,478
2022-07-02 14:00,101,2589
2022-07-02 14:15,64,4963
2022-07-02 14:30,126,3316
2022-07-02 14:45,149,552
2022-07-02 15:00,117,2510
2022-07-02 15:15,157,473
2022-07-02 15:30,223,397
2022-07-02 15:45,79,452
2022-07-02 16:45,0,0
2022-07-02 17:45,0,0
2022-07-02 18:15,0,686
2022-07-02 18:30,0,622
2022-07-02 18:45,0,587
2022-07-02 19:00,0,1268
2022-07-02 19:15,0,1290
2022-07-02 19:30,0,1243
2022-07-02 19:45,0,1353
2022-07-02 20:00,0,1414
2022-07-02 20:15,0,1264
2022-07-02 20:30,0,1278
2022-07-02 20:45,0,1326
2022-07-02 21:00,0,947
2022-07-02 21:15,0,904
2022-07-02 21:30,0,1916
2022-07-02 21:45,0,854
2022-07-02 22:00,0,905
2022-07-02 22:15,0,933
2022-07-02 22:30,0,803
2022-07-02 22:45,0,778
2022-07-02 23:00,0,841
2022-07-02 23:15,0,844
2022-07-02 23:30,0,858
2022-07-02 23:45,0,858
2022-07-03 00:00,0,856
2022-07-03 00:15,0,913
2022-07-03 00:30,0,798
2022-07-03 00:45,0,885
2022-07-03 01:00,0,592
2022-07-03 01:15,0,456
2022-07-03 01:30,0,390
2022-07-03 01:45,0,459
2022-07-03 02:00,0,391
2022-07-03 02:15,0,529
2022-07-03 02:30,0,465
2022-07-03 02:45,0,458
2022-07-03 03:00,0,392
2022-07-03 03:15,0,3352
2022-07-03 03:30,0,3416
2022-07-03 03:45,0,3328
2022-07-03 04:00,0,3424
2022-07-03 04:15,0,3355
2022-07-03 04:30,0,3344
2022-07-03 04:45,0,3318
2022-07-03 05:00,0,3421
2022-07-03 05:15,0,525
2022-07-03 05:30,0,432
2022-07-03 05:45,0,369
2022-07-03 06:00,0,369
2022-07-03 06:15,0,369
2022-07-03 06:30,0,431
2022-07-03 06:45,0,443
2022-07-03 07:00,0,469
2022-07-03 07:15,0,368
2022-07-03 07:30,0,432
2022-07-03 07:45,3,419
2022-07-03 08:00,7,357
2022-07-03 09:00,0,0
2022-07-03 10:00,0,0
2022-07-03 10:15,122,629
2022-07-03 10:30,85,607
2022-07-03 10:45,101,619
2022-07-03 11:00,76,1023
2022-07-03 11:15,128,914
2022-07-03 11:30,141,818
2022-07-03 11:45,162,3642
2022-07-03 12:00,166,3854
2022-07-03 12:15,364,4003
2022-07-03 12:30,393,863
2022-07-03 12:45,985,903
2022-07-03 13:00,478,929
2022-07-03 13:15,526,3917
2022-07-03 13:30,301,966
2022-07-03 13:45,565,564
2022-07-03 14:00,527,557
2022-07-03 14:15,505,491
2022-07-03 14:30,469,395
2022-07-03 14:45,399,394
2022-07-03 15:00,764,532
2022-07-03 15:15,509,507
2022-07-03 15:30,234,431
2022-07-03 15:45,773,1445
2022-07-03 16:00,320,1474
2022-07-03 16:15,117,601
2022-07-03 16:30,86,575
2022-07-03 16:45,116,466
2022-07-03 17:00,43,528
2022-07-03 17:15,34,621
2022-07-03 17:30,17,544
2022-07-03 17:45,7,472
2022-07-03 18:00,0,546
2022-07-03 18:15,0,568
2022-07-03 18:30,0,593
2022-07-03 18:45,0,544
2022-07-03 19:00,0,465
2022-07-03 19:15,0,531
2022-07-03 19:30,0,951
2022-07-03 19:45,0,915
2022-07-03 20:00,0,890
2022-07-03 20:15,0,953
2022-07-03 20:30,0,923
2022-07-03 20:45,0,2911
2022-07-03 21:00,0,1279
2022-07-03 21:15,0,1285
2022-07-03 21:30,0,1304
2022-07-03 21:45,0,787
2022-07-03 22:00,0,780
2022-07-03 22:15,0,1224
2022-07-03 22:30,0,1337
2022-07-03 22:45,0,1177
2022-07-03 23:00,0,1210
2022-07-03 23:15,0,1144
2022-07-03 23:30,0,1359
2022-07-03 23:45,0,1282
2022-07-04 00:00,0,0
2022-07-04 01:00,0,0
2022-07-04 02:00,0,0
2022-07-04 02:15,0,984
2022-07-04 02:30,0,993
2022-07-04 02:45,0,991
2022-07-04 03:00,0,855
2022-07-04 03:15,0,3670
2022-07-04 03:30,0,3462
2022-07-04 03:45,0,3467
2022-07-04 04:00,0,3568
2022-07-04 04:15,0,3410
2022-07-04 04:30,0,3340
2022-07-04 04:45,0,428
2022-07-04 05:00,0,440
2022-07-04 05:15,0,368
2022-07-04 05:30,0,366
2022-07-04 05:45,0,508
2022-07-04 06:00,0,493
2022-07-04 06:15,0,365
2022-07-04 06:30,0,364
2022-07-04 06:45,0,350
2022-07-04 07:00,0,424
2022-07-04 07:15,0,453
2022-07-04 07:30,1,439
2022-07-04 07:45,5,376
2022-07-04 08:00,24,948
2022-07-04 09:00,0,0
2022-07-04 10:00,667,657
2022-07-04 10:15,658,652
2022-07-04 10:30,1038,1303
2022-07-04 10:45,932,920
2022-07-04 11:00,892,821
2022-07-04 11:15,881,925
2022-07-04 11:30,831,838
2022-07-04 11:45,988,978
2022-07-04 12:00,1220,1262
2022-07-04 12:15,1217,1187
2022-07-04 12:30,950,875
2022-07-04 12:45,899,913
2022-07-04 13:00,936,963
2022-07-04 13:15,1220,3751
2022-07-04 13:30,1209,3662
2022-07-04 13:45,1181,3630
2022-07-04 14:00,1146,3569
2022-07-04 14:15,1105,3538
2022-07-04 14:30,569,573
2022-07-04 14:45,516,523
2022-07-04 15:00,460,458
2022-07-04 15:15,490,530
2022-07-04 15:30,481,473
2022-07-04 15:45,521,494
2022-07-04 16:00,654,0
2022-07-04 17:00,0,0
2022-07-04 18:00,0,1047
2022-07-04 18:15,0,1034
2022-07-04 18:30,0,1040
2022-07-04 18:45,0,3086
2022-07-04 19:00,0,887
2022-07-04 19:15,0,939
2022-07-04 19:30,0,969
2022-07-04 19:45,0,1027
2022-07-04 20:00,0,922
2022-07-04 20:15,0,844
2022-07-04 20:30,0,925
2022-07-04 20:45,0,3334
2022-07-04 21:00,0,1332
2022-07-04 21:15,0,1281
2022-07-04 21:30,0,1178
2022-07-04 21:45,0,1267
2022-07-04 22:00,0,1163
2022-07-04 22:15,0,837
2022-07-04 22:30,0,818
2022-07-04 22:45,0,820
2022-07-04 23:00,0,814
2022-07-04 23:15,0,756
2022-07-04 23:30,0,855
2022-07-04 23:45,0,905
2022-07-05 00:00,0,889
2022-07-05 00:15,0,787
2022-07-05 00:30,0,826
2022-07-05 00:45,0,828
2022-07-05 01:00,0,914
2022-07-05 01:15,0,963
2022-07-05 01:30,0,845
2022-07-05 01:45,0,823
2022-07-05 02:00,0,893
2022-07-05 02:15,0,904
2022-07-05 02:30,0,918
2022-07-05 02:45,0,906
2022-07-05 03:00,0,902
2022-07-05 03:15,0,3699
2022-07-05 03:30,0,3699
2022-07-05 03:45,0,3255
2022-07-05 04:00,0,3388
2022-07-05 04:15,0,3493
2022-07-05 04:30,0,448
2022-07-05 04:45,0,374
2022-07-05 05:00,0,377
2022-07-05 05:15,0,468
2022-07-05 05:30,0,501
2022-07-05 05:45,0,522
2022-07-05 06:00,0,446
2022-07-05 07:00,0,0
2022-07-05 08:00,0,0
2022-07-05 08:15,56,646
2022-07-05 08:30,199,627
2022-07-05 08:45,401,599
2022-07-05 09:00,416,474
2022-07-05 09:15,446,460
2022-07-05 09:30,537,464
2022-07-05 09:45,837,719
2022-07-05 10:00,499,565
2022-07-05 10:15,513,477
2022-07-05 10:30,506,438
2022-07-05 10:45,682,676
2022-07-05 11:00,477,468
2022-07-05 11:15,489,525
2022-07-05 11:30,477,473
2022-07-05 11:45,493,448
2022-07-05 12:00,1193,2053
2022-07-05 12:15,1054,2039
2022-07-05 12:30,448,469
2022-07-05 12:45,531,562
2022-07-05 13:00,420,448
2022-07-05 13:15,1189,3175
2022-07-05 13:30,1174,3245
2022-07-05 13:45,1142,3545
2022-07-05 14:00,1114,3389
2022-07-05 15:00,0,0
2022-07-05 16:00,574,3179
2022-07-05 16:15,533,3195
2022-07-05 16:30,83,3510
2022-07-05 16:45,365,652
2022-07-05 17:00,256,445
2022-07-05 17:15,44,490
2022-07-05 17:30,28,2902
2022-07-05 17:45,13,2925
2022-07-05 18:00,5,1235
2022-07-05 18:15,0,1416
2022-07-05 18:30,0,1683
