 ,Production (W),Consumption (W)
2021-08-07 00:00,0,1055
2021-08-07 00:15,0,731
2021-08-07 00:30,0,735
2021-08-07 00:45,0,739
2021-08-07 01:00,0,723
2021-08-07 01:15,0,1097
2021-08-07 01:30,0,1085
2021-08-07 01:45,0,1555
2021-08-07 02:00,0,1602
2021-08-07 02:15,0,1125
2021-08-07 02:30,0,1087
2021-08-07 02:45,0,1077
2021-08-07 03:00,0,1064
2021-08-07 03:15,0,1209
2021-08-07 03:30,0,1202
2021-08-07 03:45,0,735
2021-08-07 04:00,0,676
2021-08-07 04:15,0,267
2021-08-07 04:30,0,335
2021-08-07 04:45,0,325
2021-08-07 05:00,0,355
2021-08-07 05:15,0,3419
2021-08-07 05:30,0,3333
2021-08-07 05:45,0,342
2021-08-07 06:00,0,328
2021-08-07 06:15,0,270
2021-08-07 06:30,0,258
2021-08-07 06:45,0,340
2021-08-07 07:00,0,397
2021-08-07 07:15,2,397
2021-08-07 07:30,4,274
2021-08-07 07:45,12,274
2021-08-07 08:00,28,304
2021-08-07 08:15,35,2263
2021-08-07 08:30,58,579
2021-08-07 08:45,66,2365
2021-08-07 09:00,99,2260
2021-08-07 09:15,142,434
2021-08-07 09:30,162,469
2021-08-07 09:45,185,456
2021-08-07 10:00,232,355
2021-08-07 10:15,248,544
2021-08-07 10:30,247,403
2021-08-07 10:45,174,513
2021-08-07 11:00,315,362
2021-08-07 11:15,497,263
2021-08-07 11:30,246,244
2021-08-07 11:45,327,322
2021-08-07 12:00,384,380
2021-08-07 12:15,305,301
2021-08-07 12:30,248,247
2021-08-07 12:45,254,246
2021-08-07 13:00,1039,1045
2021-08-07 13:15,388,386
2021-08-07 13:30,375,370
2021-08-07 13:45,250,245
2021-08-07 14:00,250,244
2021-08-07 14:15,250,246
2021-08-07 14:30,307,302
2021-08-07 14:45,391,387
2021-08-07 15:00,329,321
2021-08-07 15:15,283,275
2021-08-07 15:30,256,247
2021-08-07 15:45,313,310
2021-08-07 16:00,394,390
2021-08-07 16:15,531,3224
2021-08-07 16:30,458,3181
2021-08-07 16:45,335,3121
2021-08-07 17:00,196,3154
2021-08-07 17:15,123,351
