 ,Production (W),Consumption (W)
2022-10-08 00:00,0,0
2022-10-08 00:15,0,448
2022-10-08 00:30,0,299
2022-10-08 00:45,0,234
2022-10-08 01:00,0,258
2022-10-08 01:15,0,264
2022-10-08 01:30,0,310
2022-10-08 01:45,0,300
2022-10-08 02:00,0,142
2022-10-08 02:15,0,172
2022-10-08 02:30,0,163
2022-10-08 02:45,0,191
2022-10-08 03:00,0,243
2022-10-08 03:15,0,3304
2022-10-08 03:30,0,3177
2022-10-08 03:45,0,3194
2022-10-08 04:00,0,386
2022-10-08 04:15,0,305
2022-10-08 04:30,0,155
2022-10-08 04:45,0,81
2022-10-08 05:00,0,121
2022-10-08 05:15,0,324
2022-10-08 05:30,0,176
2022-10-08 05:45,0,224
2022-10-08 06:00,2,202
2022-10-08 06:15,8,298
2022-10-08 06:30,26,260
2022-10-08 06:45,47,100
2022-10-08 07:00,140,65
2022-10-08 07:15,272,305
2022-10-08 07:30,276,273
2022-10-08 07:45,511,690
2022-10-08 08:00,218,213
2022-10-08 08:15,254,243
2022-10-08 08:30,145,92
2022-10-08 08:45,145,94
2022-10-08 09:00,407,1118
2022-10-08 09:15,635,631
2022-10-08 09:30,1134,1535
2022-10-08 09:45,1202,1611
2022-10-08 10:00,1220,1452
2022-10-08 10:15,1220,1387
2022-10-08 10:30,1220,1392
2022-10-08 10:45,1220,1378
2022-10-08 11:00,1221,1632
2022-10-08 11:15,1220,1502
2022-10-08 11:30,1220,1695
2022-10-08 11:45,1220,1446
2022-10-08 12:00,1220,1376
2022-10-08 12:15,1220,1395
2022-10-08 12:30,1220,1460
2022-10-08 12:45,1220,1456
2022-10-08 13:00,1221,1449
2022-10-08 13:15,1220,4358
2022-10-08 13:30,1220,3493
2022-10-08 13:45,1221,3596
2022-10-08 14:00,1220,1518
2022-10-08 14:15,1210,1414
2022-10-08 14:30,485,481
2022-10-08 14:45,497,513
2022-10-08 15:00,565,560
2022-10-08 15:15,622,619
2022-10-08 15:30,712,708
2022-10-08 15:45,541,538
2022-10-08 16:00,630,676
2022-10-08 16:15,607,605
2022-10-08 16:30,545,545
2022-10-08 16:45,431,716
2022-10-08 17:00,164,503
2022-10-08 17:15,297,476
2022-10-08 17:30,237,2427
2022-10-08 17:45,180,3031
2022-10-08 18:00,108,3008
2022-10-08 18:15,66,4876
2022-10-08 18:30,24,156
2022-10-08 18:45,9,306
2022-10-08 19:00,2,174
2022-10-08 19:15,0,182
2022-10-08 19:30,0,140
2022-10-08 19:45,0,161
2022-10-08 20:00,0,146
2022-10-08 20:15,0,429
2022-10-08 20:30,0,186
2022-10-08 20:45,0,270
2022-10-08 21:00,0,141
2022-10-08 21:15,0,111
2022-10-08 21:30,0,260
2022-10-08 21:45,0,244
2022-10-08 22:00,0,394
2022-10-08 22:15,0,167
2022-10-08 22:30,0,113
2022-10-08 22:45,0,113
2022-10-08 23:00,0,199
2022-10-08 23:15,0,306
2022-10-08 23:30,0,139
2022-10-08 23:45,0,165
2022-10-09 00:00,0,132
2022-10-09 00:15,0,135
2022-10-09 00:30,0,317
2022-10-09 00:45,0,152
2022-10-09 01:00,0,78
2022-10-09 01:15,0,232
2022-10-09 01:30,0,137
2022-10-09 01:45,0,136
2022-10-09 02:00,0,225
2022-10-09 02:15,0,245
2022-10-09 02:30,0,179
2022-10-09 02:45,0,107
2022-10-09 03:00,0,105
2022-10-09 03:15,0,3136
2022-10-09 03:30,0,3063
2022-10-09 03:45,0,3228
2022-10-09 04:00,0,3344
2022-10-09 04:15,0,2969
2022-10-09 04:30,0,3051
2022-10-09 04:45,0,233
2022-10-09 05:00,0,78
2022-10-09 05:15,0,165
2022-10-09 05:30,0,355
2022-10-09 05:45,0,245
2022-10-09 06:00,2,122
2022-10-09 06:15,6,221
2022-10-09 06:30,29,68
2022-10-09 06:45,57,99
2022-10-09 07:00,109,303
2022-10-09 07:15,112,214
2022-10-09 07:30,198,204
2022-10-09 07:45,309,336
2022-10-09 08:00,111,151
2022-10-09 08:15,100,210
2022-10-09 08:30,340,337
2022-10-09 08:45,249,165
2022-10-09 09:00,476,475
2022-10-09 09:15,557,548
2022-10-09 09:30,703,695
2022-10-09 09:45,574,537
2022-10-09 10:00,630,621
2022-10-09 10:15,533,529
2022-10-09 10:30,493,484
2022-10-09 10:45,481,480
2022-10-09 11:00,493,485
2022-10-09 11:15,730,714
2022-10-09 11:30,1226,1535
2022-10-09 11:45,1225,1559
2022-10-09 12:00,1225,1507
2022-10-09 12:15,1225,1391
2022-10-09 12:30,1226,1540
2022-10-09 12:45,1225,1504
2022-10-09 13:00,642,3615
2022-10-09 13:15,1223,3585
2022-10-09 13:30,614,607
2022-10-09 13:45,663,645
2022-10-09 14:00,585,605
2022-10-09 14:15,643,600
2022-10-09 14:30,598,592
2022-10-09 14:45,565,557
2022-10-09 15:00,477,478
2022-10-09 15:15,557,548
2022-10-09 15:30,552,638
2022-10-09 15:45,620,619
2022-10-09 16:00,614,608
2022-10-09 16:15,374,693
2022-10-09 16:30,286,483
2022-10-09 16:45,331,488
2022-10-09 17:00,202,733
2022-10-09 17:15,225,566
2022-10-09 17:30,134,338
2022-10-09 17:45,131,176
2022-10-09 18:00,81,177
2022-10-09 18:15,49,411
2022-10-09 18:30,34,228
2022-10-09 18:45,12,100
2022-10-09 19:00,3,102
2022-10-09 19:15,0,115
2022-10-09 19:30,0,341
2022-10-09 19:45,0,302
2022-10-09 20:00,0,437
2022-10-09 20:15,0,207
2022-10-09 20:30,0,274
2022-10-09 20:45,0,127
2022-10-09 21:00,0,351
2022-10-09 21:15,0,200
2022-10-09 21:30,0,244
2022-10-09 21:45,0,194
2022-10-09 22:00,0,753
2022-10-09 22:15,0,230
2022-10-09 22:30,0,482
2022-10-09 22:45,0,2339
2022-10-09 23:00,0,366
