 ,Production (W),Consumption (W)
2021-02-27 00:00,0,214
2021-02-27 00:15,0,210
2021-02-27 00:30,0,65
2021-02-27 00:45,0,132
2021-02-27 01:00,0,219
2021-02-27 01:15,0,210
2021-02-27 01:30,0,145
2021-02-27 01:45,0,71
2021-02-27 02:00,0,134
2021-02-27 02:15,0,131
2021-02-27 02:30,0,156
2021-02-27 02:45,0,211
2021-02-27 03:00,0,132
2021-02-27 03:15,0,132
2021-02-27 03:30,0,73
2021-02-27 03:45,0,156
2021-02-27 04:00,0,207
2021-02-27 04:15,0,128
2021-02-27 04:30,0,67
2021-02-27 04:45,0,68
2021-02-27 05:00,0,221
2021-02-27 05:15,0,3159
2021-02-27 05:30,0,69
2021-02-27 05:45,0,73
2021-02-27 06:00,0,225
2021-02-27 06:15,1,215
2021-02-27 06:30,5,144
2021-02-27 06:45,19,63
2021-02-27 07:00,35,126
2021-02-27 07:15,69,119
2021-02-27 07:30,146,141
2021-02-27 07:45,147,126
2021-02-27 08:00,145,106
2021-02-27 08:15,145,102
2021-02-27 08:30,145,44
2021-02-27 08:45,145,130
2021-02-27 09:00,193,187
2021-02-27 09:15,145,105
2021-02-27 09:30,862,849
2021-02-27 09:45,974,2389
2021-02-27 10:00,359,2472
2021-02-27 10:15,1143,234
2021-02-27 10:30,664,903
2021-02-27 10:45,1002,992
2021-02-27 11:00,1220,3314
2021-02-27 11:15,1140,1133
2021-02-27 11:30,1087,1077
2021-02-27 11:45,990,984
2021-02-27 12:00,1220,3236
2021-02-27 12:15,1063,1039
2021-02-27 12:30,1140,1060
2021-02-27 12:45,1071,1059
2021-02-27 13:00,1136,3276
2021-02-27 13:15,1201,3248
2021-02-27 13:30,1189,3122
2021-02-27 13:45,1199,3249
2021-02-27 14:00,1197,3277
2021-02-27 14:15,1148,1145
2021-02-27 14:30,1049,1046
2021-02-27 14:45,992,985
2021-02-27 15:00,1071,1056
2021-02-27 15:15,1085,1104
2021-02-27 15:30,1021,1109
2021-02-27 15:45,961,3175
2021-02-27 16:00,876,1000
2021-02-27 16:15,817,1068
2021-02-27 16:30,242,238
2021-02-27 16:45,145,146
2021-02-27 17:00,145,97
2021-02-27 17:15,119,91
2021-02-27 17:30,215,203
2021-02-27 17:45,199,190
2021-02-27 18:00,170,189
2021-02-27 18:15,102,86
2021-02-27 18:30,58,74
2021-02-27 18:45,39,239
2021-02-27 19:00,23,224
2021-02-27 19:15,11,86
2021-02-27 19:30,3,88
2021-02-27 19:45,0,221
2021-02-27 20:00,0,216
2021-02-27 20:15,0,168
2021-02-27 20:30,0,120
2021-02-27 20:45,0,278
2021-02-27 21:00,0,271
2021-02-27 21:15,0,301
2021-02-27 21:30,0,169
2021-02-27 21:45,0,167
2021-02-27 22:00,0,352
2021-02-27 22:15,0,312
2021-02-27 22:30,0,173
2021-02-27 22:45,0,168
2021-02-27 23:00,0,233
2021-02-27 23:15,0,316
2021-02-27 23:30,0,250
2021-02-27 23:45,0,173
2021-02-28 00:00,0,242
2021-02-28 00:15,0,328
2021-02-28 00:30,0,207
2021-02-28 00:45,0,66
2021-02-28 01:00,0,128
2021-02-28 01:15,0,124
2021-02-28 01:30,0,203
2021-02-28 01:45,0,149
2021-02-28 02:00,0,80
2021-02-28 02:15,0,142
2021-02-28 02:30,0,129
2021-02-28 02:45,0,151
2021-02-28 03:00,0,147
2021-02-28 03:15,0,134
2021-02-28 03:30,0,133
2021-02-28 03:45,0,164
2021-02-28 04:00,0,149
2021-02-28 04:15,0,132
2021-02-28 04:30,0,131
2021-02-28 04:45,0,70
2021-02-28 05:00,0,158
2021-02-28 05:15,0,3259
2021-02-28 05:30,0,133
2021-02-28 05:45,0,72
2021-02-28 06:00,0,160
2021-02-28 06:15,0,216
2021-02-28 06:30,5,198
2021-02-28 06:45,19,58
2021-02-28 07:00,35,60
2021-02-28 07:15,74,217
2021-02-28 07:30,201,196
2021-02-28 07:45,124,56
2021-02-28 08:00,116,54
2021-02-28 08:15,112,118
2021-02-28 08:30,198,192
2021-02-28 08:45,144,185
2021-02-28 09:00,91,52
2021-02-28 09:15,91,116
2021-02-28 09:30,206,206
2021-02-28 09:45,124,194
2021-02-28 10:00,87,52
2021-02-28 10:15,87,52
2021-02-28 10:30,1019,1192
2021-02-28 10:45,1220,3285
2021-02-28 11:00,1002,993
2021-02-28 11:15,1009,1002
2021-02-28 11:30,1162,1156
2021-02-28 11:45,1154,1133
2021-02-28 12:00,1159,1126
2021-02-28 12:15,980,980
2021-02-28 12:30,1062,1047
2021-02-28 12:45,1223,3056
2021-02-28 13:00,1089,1090
2021-02-28 13:15,1037,1031
2021-02-28 13:30,1029,1021
2021-02-28 13:45,1089,1071
2021-02-28 14:00,1154,1121
2021-02-28 14:15,1118,1108
2021-02-28 14:30,1115,1096
2021-02-28 14:45,1217,1216
2021-02-28 15:00,1162,1197
2021-02-28 15:15,1062,1057
2021-02-28 15:30,1046,1035
2021-02-28 15:45,977,1058
2021-02-28 16:00,904,1111
2021-02-28 16:15,819,1125
2021-02-28 16:30,718,218
2021-02-28 16:45,270,225
2021-02-28 17:00,197,160
2021-02-28 17:15,158,150
2021-02-28 17:30,129,230
2021-02-28 17:45,220,216
2021-02-28 18:00,167,207
2021-02-28 18:15,101,127
2021-02-28 18:30,58,196
2021-02-28 18:45,38,112
2021-02-28 19:00,23,112
2021-02-28 19:15,12,71
2021-02-28 19:30,4,174
2021-02-28 19:45,0,243
2021-02-28 20:00,0,237
2021-02-28 20:15,0,241
2021-02-28 20:30,0,118
2021-02-28 20:45,0,125
2021-02-28 21:00,0,270
2021-02-28 21:15,0,259
2021-02-28 21:30,0,403
2021-02-28 21:45,0,296
2021-02-28 22:00,0,337
2021-02-28 22:15,0,275
2021-02-28 22:30,0,295
2021-02-28 22:45,0,325
2021-02-28 23:00,0,305
2021-02-28 23:15,0,351
2021-02-28 23:30,0,341
2021-02-28 23:45,0,288
2021-03-01 00:00,0,204
2021-03-01 00:15,0,211
2021-03-01 00:30,0,370
2021-03-01 00:45,0,234
2021-03-01 01:00,0,233
2021-03-01 01:15,0,97
2021-03-01 01:30,0,163
2021-03-01 01:45,0,159
2021-03-01 02:00,0,244
2021-03-01 02:15,0,176
2021-03-01 02:30,0,175
2021-03-01 02:45,0,158
2021-03-01 03:00,0,157
2021-03-01 03:15,0,193
2021-03-01 03:30,0,179
2021-03-01 03:45,0,231
2021-03-01 04:00,0,227
2021-03-01 04:15,0,154
2021-03-01 04:30,0,81
2021-03-01 04:45,0,155
2021-03-01 05:00,0,241
2021-03-01 05:15,0,3163
2021-03-01 05:30,0,169
2021-03-01 05:45,0,82
2021-03-01 06:00,0,146
2021-03-01 06:15,0,141
2021-03-01 06:30,3,158
2021-03-01 06:45,9,157
2021-03-01 07:00,18,134
2021-03-01 07:15,36,133
2021-03-01 07:30,64,74
2021-03-01 07:45,140,170
2021-03-01 08:00,214,215
2021-03-01 08:15,210,201
2021-03-01 08:30,103,70
2021-03-01 08:45,92,66
2021-03-01 09:00,829,1655
2021-03-01 09:15,316,220
2021-03-01 09:30,210,206
2021-03-01 09:45,145,67
2021-03-01 10:00,145,137
2021-03-01 10:15,294,343
2021-03-01 10:30,799,1040
2021-03-01 10:45,1145,1114
2021-03-01 11:00,1095,1084
2021-03-01 11:15,1075,1100
2021-03-01 11:30,1042,1030
2021-03-01 11:45,885,984
2021-03-01 12:00,1075,1066
2021-03-01 12:15,803,1139
2021-03-01 12:30,779,1129
2021-03-01 12:45,347,1103
2021-03-01 13:00,190,1066
2021-03-01 13:15,301,1073
2021-03-01 13:30,402,1124
2021-03-01 13:45,193,1144
2021-03-01 14:00,177,1017
2021-03-01 14:15,148,1031
2021-03-01 14:30,150,1079
2021-03-01 14:45,137,1011
2021-03-01 15:00,212,957
2021-03-01 15:15,68,967
2021-03-01 15:30,261,1095
2021-03-01 15:45,1123,1118
2021-03-01 16:00,841,1180
2021-03-01 16:15,849,1110
2021-03-01 16:30,298,238
2021-03-01 16:45,146,234
2021-03-01 17:00,239,248
2021-03-01 17:15,314,318
2021-03-01 17:30,575,2845
2021-03-01 17:45,327,318
2021-03-01 18:00,297,2764
2021-03-01 18:15,157,196
2021-03-01 18:30,89,74
2021-03-01 18:45,35,64
2021-03-01 19:00,18,135
2021-03-01 19:15,8,213
2021-03-01 19:30,2,206
2021-03-01 19:45,0,153
2021-03-01 20:00,0,259
2021-03-01 20:15,0,366
2021-03-01 20:30,0,281
2021-03-01 20:45,0,240
2021-03-01 21:00,0,325
2021-03-01 21:15,0,379
2021-03-01 21:30,0,290
2021-03-01 21:45,0,330
2021-03-01 22:00,0,277
2021-03-01 22:15,0,296
2021-03-01 22:30,0,2270
2021-03-01 22:45,0,229
2021-03-01 23:00,0,92
2021-03-01 23:15,0,92
2021-03-01 23:30,0,240
2021-03-01 23:45,0,228
2021-03-02 00:00,0,90
2021-03-02 00:15,0,84
2021-03-02 00:30,0,148
2021-03-02 00:45,0,227
2021-03-02 01:00,0,154
2021-03-02 01:15,0,79
2021-03-02 01:30,0,142
2021-03-02 01:45,0,134
2021-03-02 02:00,0,163
2021-03-02 02:15,0,153
2021-03-02 02:30,0,142
2021-03-02 02:45,0,130
2021-03-02 03:00,0,124
2021-03-02 03:15,0,149
2021-03-02 03:30,0,215
2021-03-02 03:45,0,132
2021-03-02 04:00,0,124
2021-03-02 04:15,0,67
2021-03-02 04:30,0,156
2021-03-02 04:45,0,213
2021-03-02 05:00,0,128
2021-03-02 05:15,0,2990
2021-03-02 05:30,0,3119
2021-03-02 05:45,0,3140
2021-03-02 06:00,0,206
2021-03-02 06:15,0,144
2021-03-02 06:30,2,61
2021-03-02 06:45,4,123
2021-03-02 07:00,13,120
2021-03-02 07:15,21,143
2021-03-02 07:30,42,132
2021-03-02 07:45,94,113
2021-03-02 08:00,106,105
2021-03-02 08:15,137,122
2021-03-02 08:30,134,122
2021-03-02 08:45,118,106
2021-03-02 09:00,111,118
