 ,Production (W),Consumption (W)
2021-10-23 00:00,0,420
2021-10-23 00:15,0,370
2021-10-23 00:30,0,459
2021-10-23 00:45,0,453
2021-10-23 01:00,0,436
2021-10-23 01:15,0,430
2021-10-23 01:30,0,368
2021-10-23 01:45,0,452
2021-10-23 02:00,0,443
2021-10-23 02:15,0,427
2021-10-23 02:30,0,422
2021-10-23 02:45,0,361
2021-10-23 03:00,0,451
2021-10-23 03:15,0,441
2021-10-23 03:30,0,425
2021-10-23 03:45,0,418
2021-10-23 04:00,0,364
2021-10-23 04:15,0,362
2021-10-23 04:30,0,445
2021-10-23 04:45,0,487
2021-10-23 05:00,0,413
2021-10-23 05:15,0,3471
2021-10-23 05:30,0,3288
2021-10-23 05:45,1,3306
2021-10-23 06:00,6,482
2021-10-23 06:15,22,473
2021-10-23 06:30,17,340
2021-10-23 06:45,57,340
2021-10-23 07:00,92,339
2021-10-23 07:15,111,399
2021-10-23 07:30,95,471
2021-10-23 07:45,259,420
2021-10-23 08:00,350,346
2021-10-23 08:15,272,377
2021-10-23 08:30,345,452
2021-10-23 08:45,538,526
2021-10-23 09:00,448,444
2021-10-23 09:15,284,1469
2021-10-23 09:30,343,336
2021-10-23 09:45,404,1995
2021-10-23 10:00,1220,2272
2021-10-23 10:15,493,340
2021-10-23 10:30,432,445
2021-10-23 10:45,424,456
2021-10-23 11:00,418,416
2021-10-23 11:15,400,338
2021-10-23 11:30,432,422
2021-10-23 11:45,446,440
2021-10-23 12:00,448,430
2021-10-23 12:15,408,401
2021-10-23 12:30,359,340
2021-10-23 12:45,432,423
2021-10-23 13:00,397,419
2021-10-23 13:15,1220,3191
2021-10-23 13:30,642,2880
2021-10-23 13:45,1219,3000
2021-10-23 14:00,1220,1109
2021-10-23 14:15,1226,847
2021-10-23 14:30,492,491
2021-10-23 14:45,473,479
2021-10-23 15:00,352,351
2021-10-23 15:15,911,3267
2021-10-23 15:30,1103,3444
2021-10-23 15:45,900,3343
2021-10-23 16:00,465,463
2021-10-23 16:15,717,846
2021-10-23 16:30,616,785
2021-10-23 16:45,198,1730
2021-10-23 17:00,416,406
2021-10-23 17:15,343,871
2021-10-23 17:30,106,382
2021-10-23 17:45,83,407
2021-10-23 18:00,80,483
2021-10-23 18:15,67,541
2021-10-23 18:30,37,442
2021-10-23 18:45,17,380
2021-10-23 19:00,6,385
2021-10-23 19:15,0,447
2021-10-23 19:30,0,511
2021-10-23 19:45,0,427
2021-10-23 20:00,0,404
2021-10-23 20:15,0,406
2021-10-23 20:30,0,487
2021-10-23 20:45,0,544
2021-10-23 21:00,0,488
2021-10-23 21:15,0,3257
2021-10-23 21:30,0,3377
2021-10-23 21:45,0,507
2021-10-23 22:45,0,0
2021-10-23 23:45,0,0
2021-10-24 00:00,0,0
2021-10-24 00:15,0,523
2021-10-24 00:30,0,516
2021-10-24 00:45,0,507
2021-10-24 01:00,0,438
2021-10-24 01:15,0,436
2021-10-24 01:30,0,361
2021-10-24 01:45,0,418
2021-10-24 02:00,0,416
2021-10-24 02:15,0,440
2021-10-24 02:30,0,433
2021-10-24 02:45,0,429
2021-10-24 03:00,0,417
2021-10-24 03:15,0,418
2021-10-24 03:30,0,360
2021-10-24 03:45,0,439
2021-10-24 04:00,0,440
2021-10-24 04:15,0,426
2021-10-24 04:30,0,426
2021-10-24 04:45,0,371
2021-10-24 05:00,0,359
2021-10-24 05:15,0,3693
2021-10-24 05:30,0,3523
2021-10-24 05:45,1,3437
2021-10-24 06:00,14,349
2021-10-24 06:15,36,348
2021-10-24 06:30,60,410
2021-10-24 06:45,125,480
2021-10-24 07:00,220,407
2021-10-24 07:15,321,338
2021-10-24 07:30,335,337
2021-10-24 07:45,392,393
2021-10-24 08:00,392,401
2021-10-24 08:15,456,451
2021-10-24 08:30,549,486
2021-10-24 08:45,368,414
2021-10-24 09:00,993,2401
2021-10-24 09:15,432,399
2021-10-24 09:30,420,342
2021-10-24 09:45,481,418
2021-10-24 10:00,525,475
2021-10-24 10:15,446,401
2021-10-24 10:30,370,338
2021-10-24 10:45,372,341
2021-10-24 11:00,363,419
2021-10-24 11:15,711,668
2021-10-24 11:30,518,493
2021-10-24 11:45,638,572
2021-10-24 12:00,380,356
2021-10-24 12:15,343,339
2021-10-24 12:30,489,486
2021-10-24 12:45,481,468
2021-10-24 13:00,343,338
2021-10-24 13:15,343,338
2021-10-24 13:30,412,402
2021-10-24 13:45,408,402
2021-10-24 14:00,545,533
2021-10-24 14:15,448,438
2021-10-24 14:30,371,369
2021-10-24 14:45,444,431
2021-10-24 15:00,436,426
2021-10-24 15:15,1036,3409
2021-10-24 15:30,444,444
2021-10-24 15:45,436,435
2021-10-24 16:00,412,405
2021-10-24 16:15,396,396
2021-10-24 16:30,371,368
2021-10-24 16:45,460,454
2021-10-24 17:00,394,451
2021-10-24 17:15,292,404
2021-10-24 17:30,200,396
2021-10-24 17:45,124,366
2021-10-24 18:00,72,431
2021-10-24 18:15,53,422
2021-10-24 18:30,36,2514
2021-10-24 18:45,23,513
2021-10-24 19:00,11,444
2021-10-24 19:15,1,476
2021-10-24 19:30,0,2551
2021-10-24 19:45,0,445
2021-10-24 20:00,0,440
2021-10-24 20:15,0,379
2021-10-24 20:30,0,484
2021-10-24 20:45,0,476
2021-10-24 21:00,0,425
2021-10-24 21:15,0,424
2021-10-24 21:30,0,399
2021-10-24 21:45,0,447
2021-10-24 22:00,0,502
2021-10-24 22:15,0,418
2021-10-24 22:30,0,419
2021-10-24 22:45,0,360
2021-10-24 23:00,0,372
2021-10-24 23:15,0,517
2021-10-24 23:30,0,497
2021-10-24 23:45,0,362
2021-10-25 00:00,0,360
2021-10-25 00:15,0,362
2021-10-25 00:30,0,423
2021-10-25 00:45,0,498
2021-10-25 01:00,0,433
2021-10-25 01:15,0,361
2021-10-25 01:30,0,360
2021-10-25 01:45,0,419
2021-10-25 02:00,0,419
2021-10-25 02:15,0,446
2021-10-25 02:30,0,435
2021-10-25 02:45,0,360
2021-10-25 03:00,0,422
2021-10-25 03:15,0,418
2021-10-25 03:30,0,363
2021-10-25 03:45,0,457
2021-10-25 04:00,0,445
2021-10-25 05:00,0,3639
2021-10-25 05:15,0,3614
2021-10-25 05:30,3,3523
2021-10-25 05:45,4,3421
2021-10-25 06:00,18,348
2021-10-25 06:15,34,347
2021-10-25 06:30,52,407
2021-10-25 06:45,141,502
2021-10-25 07:00,247,516
2021-10-25 07:15,348,580
2021-10-25 07:30,456,479
2021-10-25 07:45,546,532
2021-10-25 08:00,470,412
2021-10-25 08:15,707,697
2021-10-25 08:30,485,479
2021-10-25 08:45,537,534
2021-10-25 09:00,456,456
2021-10-25 09:15,394,396
2021-10-25 09:30,396,397
2021-10-25 09:45,396,395
2021-10-25 10:00,541,535
2021-10-25 10:15,727,718
2021-10-25 10:30,400,396
2021-10-25 10:45,400,397
2021-10-25 11:00,469,1374
2021-10-25 11:15,570,568
2021-10-25 11:30,537,836
2021-10-25 11:45,396,387
2021-10-25 12:00,387,383
2021-10-25 12:15,457,417
2021-10-25 12:30,517,510
2021-10-25 12:45,1225,1403
2021-10-25 13:00,1225,1346
2021-10-25 13:15,1223,1246
2021-10-25 13:30,1223,1404
2021-10-25 13:45,1220,1389
2021-10-25 14:00,1220,1453
2021-10-25 14:15,1220,4193
2021-10-25 14:30,1214,4181
2021-10-25 14:45,1154,4213
2021-10-25 15:00,1077,1290
2021-10-25 15:15,494,1382
2021-10-25 15:30,1019,1308
2021-10-25 15:45,669,1269
2021-10-25 16:00,792,1335
2021-10-25 16:15,679,1410
2021-10-25 16:30,573,1350
2021-10-25 16:45,470,1243
2021-10-25 17:00,373,1267
2021-10-25 17:15,275,1403
2021-10-25 17:30,185,1389
2021-10-25 17:45,112,1260
2021-10-25 18:00,67,1291
2021-10-25 18:15,51,1345
2021-10-25 18:30,37,4099
2021-10-25 18:45,21,4086
2021-10-25 19:00,9,1247
2021-10-25 19:15,0,1362
2021-10-25 19:30,0,1363
2021-10-25 19:45,0,1353
2021-10-25 20:00,0,545
2021-10-25 20:15,0,448
2021-10-25 20:30,0,555
2021-10-25 20:45,0,482
2021-10-25 21:00,0,544
2021-10-25 21:15,0,496
2021-10-25 21:30,0,358
2021-10-25 21:45,0,358
2021-10-25 22:00,0,358
2021-10-25 22:15,0,496
2021-10-25 22:30,0,491
2021-10-25 22:45,0,358
2021-10-25 23:00,0,357
2021-10-25 23:15,0,516
2021-10-25 23:30,0,496
2021-10-25 23:45,0,420
2021-10-26 00:00,0,358
2021-10-26 00:15,0,357
2021-10-26 00:30,0,501
2021-10-26 00:45,0,492
2021-10-26 01:00,0,358
2021-10-26 01:15,0,357
2021-10-26 01:30,0,357
2021-10-26 01:45,0,507
2021-10-26 02:00,0,493
2021-10-26 02:15,0,358
2021-10-26 02:30,0,361
2021-10-26 02:45,0,351
2021-10-26 03:00,0,508
2021-10-26 03:15,0,489
2021-10-26 03:30,0,354
2021-10-26 03:45,0,355
2021-10-26 04:00,0,352
2021-10-26 04:15,0,509
2021-10-26 04:30,0,491
2021-10-26 04:45,0,3313
2021-10-26 05:00,0,3419
2021-10-26 05:15,0,3396
2021-10-26 05:30,0,3343
2021-10-26 05:45,2,479
2021-10-26 06:00,14,416
2021-10-26 06:15,41,340
2021-10-26 06:30,55,340
2021-10-26 06:45,102,398
2021-10-26 07:00,232,477
2021-10-26 07:15,215,425
2021-10-26 07:30,347,347
2021-10-26 07:45,538,1328
2021-10-26 08:00,638,1302
2021-10-26 08:15,748,1330
2021-10-26 08:30,751,1340
2021-10-26 08:45,828,1279
2021-10-26 09:00,541,1329
2021-10-26 09:15,860,1311
2021-10-26 09:30,1153,1261
2021-10-26 09:45,1186,1351
2021-10-26 10:00,1112,1318
