 ,Production (W),Consumption (W)
2021-05-01 00:00,0,267
2021-05-01 00:15,0,329
2021-05-01 00:30,0,326
2021-05-01 00:45,0,268
2021-05-01 01:00,0,352
2021-05-01 01:15,0,404
2021-05-01 01:30,0,326
2021-05-01 01:45,0,272
2021-05-01 02:00,0,266
2021-05-01 02:15,0,329
2021-05-01 02:30,0,403
2021-05-01 02:45,0,341
2021-05-01 03:00,0,264
2021-05-01 03:15,0,332
2021-05-01 03:30,0,326
2021-05-01 03:45,0,264
2021-05-01 04:00,0,347
2021-05-01 04:15,0,405
2021-05-01 04:30,0,318
2021-05-01 04:45,0,263
2021-05-01 05:00,0,263
2021-05-01 05:15,0,3362
2021-05-01 05:30,0,3400
2021-05-01 05:45,0,341
2021-05-01 06:00,0,264
2021-05-01 06:15,0,325
2021-05-01 06:30,0,317
2021-05-01 06:45,0,263
2021-05-01 07:00,1,261
2021-05-01 07:15,5,395
2021-05-01 07:30,17,386
2021-05-01 07:45,44,251
2021-05-01 08:00,67,253
2021-05-01 08:15,287,318
2021-05-01 08:30,560,313
2021-05-01 08:45,258,257
2021-05-01 09:00,347,337
2021-05-01 09:15,404,399
2021-05-01 09:30,399,401
2021-05-01 09:45,258,258
2021-05-01 10:00,274,269
2021-05-01 10:15,324,316
2021-05-01 10:30,1155,1253
2021-05-01 10:45,1218,1267
2021-05-01 11:00,1220,1244
2021-05-01 11:15,1220,1297
2021-05-01 11:30,1220,1166
2021-05-01 11:45,1156,1152
2021-05-01 12:00,1158,1152
2021-05-01 12:15,1223,1223
2021-05-01 12:30,1220,1308
2021-05-01 12:45,1220,1234
2021-05-01 13:00,1173,1166
2021-05-01 13:15,1220,1236
2021-05-01 13:30,1220,1245
2021-05-01 13:45,1219,1301
2021-05-01 14:00,1206,1300
2021-05-01 14:15,1167,1332
2021-05-01 14:30,452,436
2021-05-01 14:45,254,249
2021-05-01 15:00,258,250
2021-05-01 15:15,323,309
2021-05-01 15:30,412,401
2021-05-01 15:45,331,331
2021-05-01 16:00,254,251
2021-05-01 16:15,626,3292
2021-05-01 16:30,530,3318
2021-05-01 16:45,432,3201
2021-05-01 17:00,326,345
2021-05-01 17:15,37,434
2021-05-01 17:30,28,355
2021-05-01 17:45,19,290
2021-05-01 18:00,9,295
2021-05-01 18:15,2,446
2021-05-01 18:30,0,448
2021-05-01 18:45,0,309
2021-05-01 19:00,0,326
2021-05-01 19:15,0,384
2021-05-01 19:30,0,384
2021-05-01 19:45,0,402
2021-05-01 20:00,0,397
2021-05-01 20:15,0,386
2021-05-01 20:30,0,377
2021-05-01 20:45,0,477
2021-05-01 21:00,0,571
2021-05-01 21:15,0,471
2021-05-01 21:30,0,386
2021-05-01 21:45,0,326
2021-05-01 22:00,0,317
2021-05-01 22:15,0,385
2021-05-01 22:30,0,459
2021-05-01 22:45,0,366
2021-05-01 23:00,0,292
2021-05-01 23:15,0,356
2021-05-01 23:30,0,333
2021-05-01 23:45,0,373
2021-05-02 00:00,0,362
2021-05-02 00:15,0,356
2021-05-02 00:30,0,346
2021-05-02 00:45,0,284
2021-05-02 01:00,0,373
2021-05-02 01:15,0,426
2021-05-02 01:30,0,408
2021-05-02 01:45,0,276
2021-05-02 02:00,0,275
2021-05-02 02:15,0,344
2021-05-02 02:30,0,334
2021-05-02 02:45,0,360
2021-05-02 03:00,0,347
2021-05-02 03:15,0,337
2021-05-02 03:30,0,326
2021-05-02 03:45,0,264
2021-05-02 04:00,0,269
2021-05-02 04:15,0,337
2021-05-02 04:30,0,404
2021-05-02 04:45,0,341
2021-05-02 05:00,0,267
2021-05-02 05:15,0,3371
2021-05-02 05:30,0,3214
2021-05-02 05:45,0,269
2021-05-02 06:00,0,264
2021-05-02 06:15,0,346
2021-05-02 06:30,0,392
2021-05-02 06:45,0,265
2021-05-02 07:00,1,264
2021-05-02 07:15,5,251
2021-05-02 07:30,16,308
2021-05-02 07:45,43,252
2021-05-02 08:00,71,264
2021-05-02 08:15,307,345
2021-05-02 08:30,396,394
