 ,Production (W),Consumption (W)
2021-07-24 00:00,0,836
2021-07-24 00:15,0,2918
2021-07-24 00:30,0,2797
2021-07-24 00:45,0,699
2021-07-24 01:00,0,756
2021-07-24 01:15,0,693
2021-07-24 01:30,0,1100
2021-07-24 01:45,0,701
2021-07-24 02:00,0,843
2021-07-24 02:15,0,840
2021-07-24 02:30,0,2804
2021-07-24 02:45,0,1142
2021-07-24 03:00,0,1081
2021-07-24 03:15,0,1145
2021-07-24 03:30,0,1083
2021-07-24 03:45,0,673
2021-07-24 04:00,0,672
2021-07-24 04:15,0,713
2021-07-24 04:30,0,660
2021-07-24 04:45,0,656
2021-07-24 05:00,0,684
2021-07-24 05:15,0,748
2021-07-24 05:30,0,765
2021-07-24 05:45,0,758
2021-07-24 06:00,0,719
2021-07-24 06:15,0,711
2021-07-24 06:30,0,708
2021-07-24 06:45,0,635
2021-07-24 07:00,0,652
2021-07-24 07:15,0,659
2021-07-24 07:30,5,3110
2021-07-24 07:45,16,3071
2021-07-24 08:00,43,3119
2021-07-24 08:15,143,265
2021-07-24 08:30,310,330
2021-07-24 08:45,323,317
2021-07-24 09:00,286,290
2021-07-24 09:15,268,2723
2021-07-24 09:30,290,371
2021-07-24 09:45,422,418
2021-07-24 10:00,367,356
2021-07-24 10:15,327,323
2021-07-24 10:30,327,323
2021-07-24 10:45,323,311
2021-07-24 11:00,258,255
2021-07-24 11:15,266,259
2021-07-24 11:30,1219,768
2021-07-24 11:45,481,470
2021-07-24 12:00,319,321
2021-07-24 12:15,1220,2426
2021-07-24 12:30,477,436
2021-07-24 12:45,481,505
2021-07-24 13:00,574,578
2021-07-24 13:15,266,260
2021-07-24 13:30,258,256
2021-07-24 13:45,319,320
2021-07-24 14:00,1173,1292
2021-07-24 14:15,1067,1282
2021-07-24 14:30,1068,1334
2021-07-24 14:45,1007,1378
2021-07-24 15:00,723,414
2021-07-24 15:15,298,296
2021-07-24 15:30,262,257
2021-07-24 15:45,754,2240
2021-07-24 16:00,423,323
2021-07-24 16:15,599,3385
2021-07-24 16:30,506,3301
2021-07-24 16:45,417,4173
2021-07-24 17:00,303,3957
2021-07-24 17:15,39,306
2021-07-24 17:30,27,3202
2021-07-24 17:45,18,3426
2021-07-24 18:00,7,880
2021-07-24 18:15,0,1185
2021-07-24 18:30,0,1588
2021-07-24 18:45,0,1596
2021-07-24 19:00,0,1467
2021-07-24 19:15,0,1455
2021-07-24 19:30,0,1485
2021-07-24 19:45,0,1503
2021-07-24 20:00,0,1472
2021-07-24 20:15,0,1341
2021-07-24 20:30,0,1610
2021-07-24 20:45,0,1390
2021-07-24 21:00,0,1475
2021-07-24 21:15,0,1469
2021-07-24 21:30,0,1414
2021-07-24 21:45,0,1018
2021-07-24 22:00,0,1138
2021-07-24 22:15,0,791
2021-07-24 22:30,0,779
2021-07-24 22:45,0,784
2021-07-24 23:00,0,778
2021-07-24 23:15,0,676
2021-07-24 23:30,0,666
2021-07-24 23:45,0,666
2021-07-25 00:00,0,713
2021-07-25 00:15,0,658
2021-07-25 00:30,0,646
2021-07-25 00:45,0,659
2021-07-25 01:00,0,725
2021-07-25 01:15,0,804
2021-07-25 01:30,0,1118
2021-07-25 01:45,0,733
2021-07-25 02:00,0,716
2021-07-25 02:15,0,703
2021-07-25 02:30,0,656
2021-07-25 02:45,0,1043
2021-07-25 03:00,0,1039
2021-07-25 03:15,0,1113
2021-07-25 03:30,0,1064
2021-07-25 03:45,0,259
2021-07-25 04:00,0,262
2021-07-25 04:15,0,316
2021-07-25 04:30,0,260
2021-07-25 04:45,0,353
2021-07-25 05:00,0,340
2021-07-25 05:15,0,3372
2021-07-25 05:30,0,3405
2021-07-25 05:45,0,3384
2021-07-25 06:00,0,3162
2021-07-25 06:15,0,260
2021-07-25 06:30,0,315
2021-07-25 06:45,0,259
2021-07-25 07:00,0,259
2021-07-25 07:15,0,260
2021-07-25 07:30,6,310
2021-07-25 07:45,14,252
2021-07-25 08:00,51,244
2021-07-25 08:15,109,253
2021-07-25 08:30,187,315
2021-07-25 08:45,351,339
2021-07-25 09:00,339,332
2021-07-25 09:15,323,316
2021-07-25 09:30,578,563
2021-07-25 09:45,541,541
2021-07-25 10:00,428,427
2021-07-25 10:15,829,936
