 ,Production (W),Consumption (W)
2022-08-27 00:00,0,903
2022-08-27 00:15,0,843
2022-08-27 00:30,0,848
2022-08-27 00:45,0,793
2022-08-27 01:00,0,592
2022-08-27 01:15,0,585
2022-08-27 01:30,0,578
2022-08-27 01:45,0,610
2022-08-27 02:00,0,441
2022-08-27 02:15,0,439
2022-08-27 02:30,0,362
2022-08-27 02:45,0,427
2022-08-27 03:00,0,575
2022-08-27 03:15,0,3432
2022-08-27 03:30,0,3318
2022-08-27 03:45,0,3421
2022-08-27 04:00,0,3555
2022-08-27 04:15,0,516
2022-08-27 04:30,0,432
2022-08-27 04:45,0,423
2022-08-27 05:00,0,426
2022-08-27 05:15,0,614
2022-08-27 05:30,0,603
2022-08-27 05:45,0,364
2022-08-27 06:00,0,362
2022-08-27 06:15,0,364
2022-08-27 06:30,0,420
2022-08-27 06:45,0,571
2022-08-27 07:00,0,603
2022-08-27 07:15,4,578
2022-08-27 07:30,8,367
2022-08-27 07:45,18,369
2022-08-27 08:00,123,365
2022-08-27 08:15,218,1315
2022-08-27 08:30,94,584
2022-08-27 08:45,150,437
2022-08-27 09:00,366,868
2022-08-27 09:15,294,860
2022-08-27 09:30,269,350
2022-08-27 09:45,355,506
2022-08-27 10:00,577,562
2022-08-27 10:15,403,400
2022-08-27 10:30,389,411
2022-08-27 10:45,436,432
2022-08-27 11:00,423,424
2022-08-27 11:15,359,354
2022-08-27 11:30,501,496
2022-08-27 11:45,560,560
2022-08-27 12:00,442,2170
2022-08-27 12:15,341,521
2022-08-27 12:30,456,455
2022-08-27 12:45,379,376
2022-08-27 13:00,537,3304
2022-08-27 13:15,1220,3304
2022-08-27 13:30,1219,3231
2022-08-27 13:45,767,3379
2022-08-27 14:00,750,3978
2022-08-27 14:15,1220,3488
2022-08-27 14:30,1219,5295
2022-08-27 14:45,437,376
2022-08-27 15:00,483,461
2022-08-27 15:15,515,524
2022-08-27 15:30,638,591
2022-08-27 15:45,897,2123
2022-08-27 16:00,550,555
2022-08-27 16:15,372,371
2022-08-27 16:30,456,453
2022-08-27 16:45,388,394
2022-08-27 17:00,409,597
2022-08-27 17:15,304,699
2022-08-27 17:30,204,3345
2022-08-27 17:45,51,3077
2022-08-27 18:00,34,472
2022-08-27 18:15,18,576
2022-08-27 18:30,4,470
2022-08-27 18:45,0,535
2022-08-27 19:00,0,869
2022-08-27 19:15,0,1113
2022-08-27 19:30,0,1103
2022-08-27 19:45,0,930
2022-08-27 20:00,0,2950
2022-08-27 20:15,0,1055
2022-08-27 20:30,0,1078
2022-08-27 20:45,0,1182
2022-08-27 21:00,0,1086
2022-08-27 21:15,0,933
2022-08-27 21:30,0,958
2022-08-27 21:45,0,1087
2022-08-27 22:00,0,2888
2022-08-27 22:15,0,935
2022-08-27 22:30,0,990
2022-08-27 22:45,0,524
2022-08-27 23:00,0,543
2022-08-27 23:15,0,372
2022-08-27 23:30,0,525
2022-08-27 23:45,0,401
2022-08-28 00:00,0,452
2022-08-28 00:15,0,498
2022-08-28 00:30,0,425
2022-08-28 00:45,0,496
2022-08-28 01:00,0,404
2022-08-28 01:15,0,368
2022-08-28 01:30,0,456
2022-08-28 01:45,0,635
2022-08-28 02:00,0,429
2022-08-28 02:15,0,427
2022-08-28 02:30,0,659
2022-08-28 02:45,0,523
2022-08-28 03:00,0,453
2022-08-28 03:15,0,3416
2022-08-28 03:30,0,3294
2022-08-28 03:45,0,3441
2022-08-28 04:00,0,3500
2022-08-28 04:15,0,3244
2022-08-28 04:30,0,3318
2022-08-28 04:45,0,3571
2022-08-28 05:00,0,605
2022-08-28 05:15,0,371
2022-08-28 05:30,0,477
2022-08-28 05:45,0,426
2022-08-28 06:00,0,425
2022-08-28 06:15,0,403
2022-08-28 06:30,0,599
2022-08-28 06:45,3,591
2022-08-28 07:00,4,579
2022-08-28 07:15,17,833
2022-08-28 07:30,51,547
2022-08-28 07:45,116,606
2022-08-28 08:00,185,421
2022-08-28 08:15,171,578
2022-08-28 08:30,589,603
2022-08-28 08:45,577,696
2022-08-28 09:00,590,587
2022-08-28 09:15,623,466
2022-08-28 09:30,447,691
2022-08-28 09:45,485,510
2022-08-28 10:00,468,467
2022-08-28 10:15,395,433
2022-08-28 10:30,409,549
2022-08-28 10:45,249,538
2022-08-28 11:00,649,520
2022-08-28 11:15,271,540
2022-08-28 11:30,301,470
2022-08-28 11:45,333,403
2022-08-28 12:00,372,562
