 ,Production (W),Consumption (W)
2022-04-16 00:00,0,483
2022-04-16 00:15,0,426
2022-04-16 00:30,0,440
2022-04-16 00:45,0,360
2022-04-16 01:00,0,421
2022-04-16 01:15,0,360
2022-04-16 01:30,0,449
2022-04-16 01:45,0,440
2022-04-16 02:00,0,421
2022-04-16 02:15,0,420
2022-04-16 02:30,0,429
2022-04-16 02:45,0,511
2022-04-16 03:00,0,505
2022-04-16 03:15,0,421
2022-04-16 03:30,0,355
2022-04-16 03:45,0,355
2022-04-16 04:00,0,510
2022-04-16 04:15,0,3359
2022-04-16 04:30,0,3421
2022-04-16 04:45,0,3336
2022-04-16 05:00,0,422
2022-04-16 05:15,0,511
2022-04-16 05:30,0,434
2022-04-16 05:45,0,356
2022-04-16 06:00,0,416
2022-04-16 06:15,0,413
2022-04-16 06:30,0,354
2022-04-16 06:45,0,435
2022-04-16 07:00,0,346
2022-04-16 07:15,0,403
2022-04-16 07:30,0,345
2022-04-16 07:45,0,347
2022-04-16 08:00,0,424
2022-04-16 08:15,0,470
2022-04-16 08:30,0,454
2022-04-16 08:45,0,338
2022-04-16 09:00,0,374
2022-04-16 09:15,0,431
2022-04-16 09:30,0,476
2022-04-16 09:45,0,476
2022-04-16 10:00,0,344
2022-04-16 10:15,0,412
2022-04-16 10:30,0,513
2022-04-16 10:45,0,4951
2022-04-16 11:00,0,3188
2022-04-16 11:15,0,3361
2022-04-16 11:30,0,441
2022-04-16 11:45,0,467
2022-04-16 12:00,0,466
2022-04-16 12:15,0,421
2022-04-16 12:30,0,450
2022-04-16 12:45,0,2503
2022-04-16 13:00,0,444
2022-04-16 13:15,0,426
2022-04-16 13:30,0,561
2022-04-16 13:45,0,693
2022-04-16 14:00,0,377
2022-04-16 14:15,0,3364
2022-04-16 14:30,0,2498
2022-04-16 14:45,0,352
2022-04-16 15:00,0,273
2022-04-16 15:15,0,396
2022-04-16 15:30,0,480
2022-04-16 15:45,0,302
2022-04-16 16:00,0,261
2022-04-16 16:15,0,357
