 ,Production (W),Consumption (W)
2022-06-18 00:00,0,538
2022-06-18 00:15,0,532
2022-06-18 00:30,0,369
2022-06-18 00:45,0,408
2022-06-18 01:00,0,431
2022-06-18 01:15,0,458
2022-06-18 01:30,0,454
2022-06-18 01:45,0,446
2022-06-18 02:00,0,371
2022-06-18 02:15,0,432
2022-06-18 02:30,0,426
2022-06-18 02:45,0,406
2022-06-18 03:00,0,463
2022-06-18 03:15,0,506
2022-06-18 03:30,0,428
2022-06-18 03:45,0,399
2022-06-18 04:00,0,367
2022-06-18 04:15,0,3276
2022-06-18 04:30,0,3402
2022-06-18 04:45,0,3510
2022-06-18 05:00,0,3572
2022-06-18 05:15,0,3288
2022-06-18 05:30,0,3320
2022-06-18 05:45,0,453
2022-06-18 06:00,0,363
2022-06-18 06:15,0,450
2022-06-18 06:30,0,501
2022-06-18 06:45,0,423
2022-06-18 07:00,0,365
2022-06-18 07:15,0,436
2022-06-18 07:30,2,399
2022-06-18 07:45,5,416
2022-06-18 08:00,12,436
2022-06-18 08:15,68,425
2022-06-18 08:30,28,383
2022-06-18 08:45,39,443
2022-06-18 09:00,124,416
2022-06-18 09:15,469,460
2022-06-18 09:30,883,3120
2022-06-18 09:45,973,3140
2022-06-18 10:00,1027,2404
2022-06-18 10:15,1085,2391
2022-06-18 10:30,410,404
2022-06-18 10:45,497,492
2022-06-18 11:00,1177,2603
2022-06-18 11:15,371,363
2022-06-18 11:30,373,374
2022-06-18 11:45,388,373
2022-06-18 12:00,526,514
2022-06-18 12:15,518,531
2022-06-18 12:30,412,371
2022-06-18 12:45,377,368
2022-06-18 13:00,458,478
2022-06-18 13:15,529,554
2022-06-18 13:30,447,435
2022-06-18 13:45,470,464
2022-06-18 14:00,354,361
2022-06-18 14:15,369,3742
2022-06-18 14:30,983,3419
2022-06-18 14:45,1121,3474
2022-06-18 15:00,472,426
2022-06-18 15:15,944,3493
2022-06-18 15:30,574,566
2022-06-18 15:45,229,506
2022-06-18 16:00,271,426
2022-06-18 16:15,489,486
2022-06-18 16:30,513,507
2022-06-18 16:45,378,511
2022-06-18 17:00,107,513
2022-06-18 17:15,65,440
2022-06-18 17:30,37,562
2022-06-18 17:45,8,463
2022-06-18 18:00,2,964
2022-06-18 18:15,0,450
2022-06-18 18:30,0,895
2022-06-18 18:45,0,944
2022-06-18 19:00,0,888
2022-06-18 19:15,0,945
2022-06-18 19:30,0,889
2022-06-18 19:45,0,962
2022-06-18 20:00,0,809
2022-06-18 20:15,0,1240
2022-06-18 20:30,0,1290
2022-06-18 20:45,0,1242
2022-06-18 21:00,0,1254
2022-06-18 21:15,0,1237
2022-06-18 21:30,0,1288
2022-06-18 21:45,0,1297
2022-06-18 22:00,0,1154
2022-06-18 22:15,0,1137
2022-06-18 22:30,0,1191
2022-06-18 22:45,0,936
2022-06-18 23:00,0,560
2022-06-18 23:15,0,433
2022-06-18 23:30,0,489
2022-06-18 23:45,0,487
2022-06-19 00:00,0,552
2022-06-19 00:15,0,467
2022-06-19 00:30,0,395
2022-06-19 00:45,0,2394
2022-06-19 01:00,0,428
2022-06-19 01:15,0,440
2022-06-19 01:30,0,446
2022-06-19 01:45,0,368
2022-06-19 02:00,0,428
2022-06-19 02:15,0,425
2022-06-19 02:30,0,369
2022-06-19 02:45,0,518
2022-06-19 03:00,0,571
2022-06-19 03:15,0,492
2022-06-19 03:30,0,367
2022-06-19 03:45,0,366
2022-06-19 04:00,0,369
2022-06-19 04:15,0,3411
2022-06-19 04:30,0,3444
2022-06-19 04:45,0,3317
2022-06-19 05:00,0,3395
2022-06-19 05:15,0,3412
2022-06-19 05:30,0,362
2022-06-19 05:45,0,460
2022-06-19 06:00,0,442
2022-06-19 06:15,0,561
2022-06-19 06:30,0,485
2022-06-19 06:45,0,431
2022-06-19 07:00,0,426
2022-06-19 07:15,0,422
2022-06-19 07:30,0,564
2022-06-19 07:45,5,498
2022-06-19 08:00,21,471
2022-06-19 08:15,63,456
2022-06-19 08:30,179,483
2022-06-19 08:45,102,395
