 ,Production (W),Consumption (W)
2022-05-21 00:00,0,463
2022-05-21 00:15,0,479
2022-05-21 00:30,0,537
2022-05-21 00:45,0,385
2022-05-21 01:00,0,850
2022-05-21 01:15,0,856
2022-05-21 01:30,0,830
2022-05-21 01:45,0,872
2022-05-21 02:00,0,921
2022-05-21 02:15,0,458
2022-05-21 02:30,0,414
2022-05-21 02:45,0,381
2022-05-21 03:00,0,447
2022-05-21 03:15,0,528
2022-05-21 03:30,0,464
2022-05-21 03:45,0,456
2022-05-21 04:00,0,447
2022-05-21 04:15,0,3344
2022-05-21 04:30,0,3333
2022-05-21 04:45,0,3378
2022-05-21 05:00,0,3542
2022-05-21 05:15,0,3571
2022-05-21 05:30,0,463
2022-05-21 05:45,0,382
2022-05-21 06:00,0,383
2022-05-21 06:15,0,482
2022-05-21 06:30,0,380
2022-05-21 06:45,0,464
2022-05-21 07:00,0,529
2022-05-21 07:15,0,440
2022-05-21 07:30,0,370
2022-05-21 07:45,0,374
2022-05-21 08:00,0,413
2022-05-21 08:15,0,428
2022-05-21 08:30,0,517
2022-05-21 08:45,0,448
2022-05-21 09:00,0,403
2022-05-21 09:15,0,468
2022-05-21 09:30,0,494
2022-05-21 09:45,0,460
2022-05-21 10:00,0,2374
2022-05-21 10:15,0,617
2022-05-21 10:30,0,628
2022-05-21 10:45,0,516
2022-05-21 11:00,0,688
2022-05-21 11:15,0,471
2022-05-21 11:30,0,470
2022-05-21 11:45,0,733
2022-05-21 12:00,0,459
2022-05-21 12:15,0,502
2022-05-21 12:30,0,454
2022-05-21 12:45,0,911
2022-05-21 13:00,0,492
2022-05-21 13:15,0,511
2022-05-21 13:30,0,561
2022-05-21 13:45,0,439
2022-05-21 14:00,0,441
2022-05-21 15:00,0,0
2022-05-21 16:00,0,0
2022-05-21 16:15,0,3263
2022-05-21 16:30,0,3346
2022-05-21 16:45,0,5324
2022-05-21 17:00,0,626
2022-05-21 17:15,0,501
2022-05-21 17:30,0,469
2022-05-21 17:45,0,1011
2022-05-21 18:00,0,1028
2022-05-21 18:15,0,914
2022-05-21 18:30,0,899
2022-05-21 18:45,0,913
2022-05-21 19:00,0,961
2022-05-21 19:15,0,925
2022-05-21 19:30,0,892
2022-05-21 19:45,0,950
2022-05-21 20:00,0,544
2022-05-21 20:15,0,566
2022-05-21 20:30,0,480
2022-05-21 20:45,0,436
2022-05-21 21:00,0,490
2022-05-21 21:15,0,462
2022-05-21 21:30,0,455
2022-05-21 21:45,0,380
