 ,Production (W),Consumption (W)
2021-09-18 00:00,0,465
2021-09-18 00:15,0,445
2021-09-18 00:30,0,368
2021-09-18 00:45,0,427
2021-09-18 01:00,0,413
2021-09-18 01:15,0,358
2021-09-18 01:30,0,449
2021-09-18 01:45,0,434
2021-09-18 02:00,0,495
2021-09-18 02:15,0,415
2021-09-18 02:30,0,356
2021-09-18 02:45,0,356
2021-09-18 03:00,0,356
2021-09-18 03:15,0,503
2021-09-18 03:30,0,488
2021-09-18 03:45,0,430
2021-09-18 04:00,0,357
2021-09-18 04:15,0,363
2021-09-18 04:30,0,419
2021-09-18 04:45,0,418
2021-09-18 05:00,0,447
2021-09-18 05:15,0,3274
2021-09-18 05:30,0,3379
2021-09-18 05:45,0,3376
2021-09-18 06:00,0,3218
2021-09-18 06:15,0,356
2021-09-18 06:30,2,347
2021-09-18 06:45,12,408
2021-09-18 07:00,36,482
2021-09-18 07:15,54,416
2021-09-18 07:30,113,343
2021-09-18 07:45,333,355
2021-09-18 08:00,408,401
2021-09-18 08:15,497,492
2021-09-18 08:30,356,353
2021-09-18 08:45,436,425
2021-09-18 09:00,434,435
2021-09-18 09:15,513,509
2021-09-18 09:30,434,419
2021-09-18 09:45,380,382
2021-09-18 10:00,380,360
2021-09-18 10:15,359,440
2021-09-18 10:30,529,523
2021-09-18 10:45,449,452
2021-09-18 11:00,1226,2580
2021-09-18 11:15,343,340
2021-09-18 11:30,412,401
2021-09-18 11:45,409,394
2021-09-18 12:00,1225,2090
2021-09-18 12:15,420,416
2021-09-18 12:30,339,344
2021-09-18 12:45,401,399
2021-09-18 13:00,434,431
2021-09-18 13:15,458,419
2021-09-18 13:30,345,338
2021-09-18 13:45,341,339
2021-09-18 14:00,406,397
2021-09-18 14:15,490,481
2021-09-18 14:30,343,339
2021-09-18 14:45,342,342
2021-09-18 15:00,382,375
2021-09-18 15:15,349,3390
2021-09-18 15:30,395,3473
2021-09-18 15:45,378,412
2021-09-18 16:00,391,419
2021-09-18 16:15,456,466
2021-09-18 16:30,303,509
2021-09-18 16:45,262,440
2021-09-18 17:00,372,372
2021-09-18 17:15,285,466
2021-09-18 17:30,195,455
2021-09-18 17:45,69,426
2021-09-18 18:00,40,507
2021-09-18 18:15,27,505
2021-09-18 18:30,14,495
2021-09-18 18:45,4,405
2021-09-18 19:00,0,464
2021-09-18 19:15,0,569
2021-09-18 19:30,0,507
2021-09-18 19:45,0,434
2021-09-18 20:00,0,377
2021-09-18 20:15,0,435
2021-09-18 20:30,0,514
2021-09-18 20:45,0,383
2021-09-18 21:00,0,284
2021-09-18 21:15,0,119
2021-09-18 21:30,0,515
2021-09-18 21:45,0,499
2021-09-18 22:00,0,387
2021-09-18 22:15,0,409
2021-09-18 22:30,0,377
2021-09-18 22:45,0,507
2021-09-18 23:00,0,492
2021-09-18 23:15,0,355
2021-09-18 23:30,0,357
2021-09-18 23:45,0,424
2021-09-19 00:00,0,500
2021-09-19 00:15,0,434
2021-09-19 00:30,0,430
2021-09-19 00:45,0,358
2021-09-19 01:00,0,421
2021-09-19 01:15,0,422
2021-09-19 01:30,0,447
2021-09-19 01:45,0,438
2021-09-19 02:00,0,350
2021-09-19 02:15,0,410
2021-09-19 02:30,0,408
2021-09-19 02:45,0,352
2021-09-19 03:00,0,434
2021-09-19 03:15,0,421
2021-09-19 03:30,0,264
2021-09-19 03:45,0,262
2021-09-19 04:00,0,349
2021-09-19 04:15,0,350
2021-09-19 04:30,0,429
2021-09-19 04:45,0,484
2021-09-19 05:00,0,410
2021-09-19 05:15,0,3202
2021-09-19 05:30,0,3321
2021-09-19 05:45,0,3335
2021-09-19 06:00,0,3278
2021-09-19 06:15,0,485
2021-09-19 06:30,2,412
2021-09-19 06:45,4,339
2021-09-19 07:00,11,338
2021-09-19 07:15,21,412
2021-09-19 07:30,41,346
2021-09-19 07:45,29,427
2021-09-19 08:00,35,447
2021-09-19 08:15,36,533
2021-09-19 08:30,85,457
2021-09-19 08:45,98,382
2021-09-19 09:00,115,401
2021-09-19 09:15,130,489
2021-09-19 09:30,284,457
2021-09-19 09:45,317,435
2021-09-19 10:00,392,388
2021-09-19 10:15,374,802
2021-09-19 10:30,436,466
2021-09-19 10:45,493,511
2021-09-19 11:00,401,420
2021-09-19 11:15,368,374
2021-09-19 11:30,544,2498
2021-09-19 11:45,335,336
2021-09-19 12:00,493,486
2021-09-19 12:15,464,478
2021-09-19 12:30,344,350
2021-09-19 12:45,350,350
2021-09-19 13:00,405,406
2021-09-19 13:15,487,488
2021-09-19 13:30,498,428
2021-09-19 13:45,395,392
2021-09-19 14:00,450,2424
2021-09-19 14:15,412,405
2021-09-19 14:30,400,393
2021-09-19 14:45,424,415
2021-09-19 15:00,416,414
2021-09-19 15:15,1089,3394
2021-09-19 15:30,1018,3497
2021-09-19 15:45,913,3439
2021-09-19 16:00,452,437
2021-09-19 16:15,340,338
2021-09-19 16:30,371,480
2021-09-19 16:45,508,565
2021-09-19 17:00,405,677
2021-09-19 17:15,302,517
2021-09-19 17:30,200,384
2021-09-19 17:45,58,364
2021-09-19 18:00,43,425
2021-09-19 18:15,29,496
2021-09-19 18:30,14,461
2021-09-19 18:45,4,367
2021-09-19 19:00,0,379
2021-09-19 19:15,0,429
2021-09-19 19:30,0,497
2021-09-19 19:45,0,2486
2021-09-19 20:00,0,2362
2021-09-19 20:15,0,475
2021-09-19 20:30,0,619
2021-09-19 20:45,0,474
2021-09-19 21:00,0,478
2021-09-19 21:15,0,475
2021-09-19 21:30,0,481
2021-09-19 21:45,0,619
2021-09-19 22:00,0,487
2021-09-19 22:15,0,648
2021-09-19 22:30,0,703
2021-09-19 22:45,0,446
2021-09-19 23:00,0,429
2021-09-19 23:15,0,380
2021-09-19 23:30,0,379
2021-09-19 23:45,0,466
2021-09-20 00:00,0,502
2021-09-20 00:15,0,419
2021-09-20 00:30,0,361
2021-09-20 00:45,0,362
2021-09-20 01:00,0,426
2021-09-20 01:15,0,507
2021-09-20 01:30,0,493
2021-09-20 01:45,0,433
2021-09-20 02:00,0,362
2021-09-20 02:15,0,543
2021-09-20 02:30,0,421
2021-09-20 02:45,0,361
2021-09-20 03:00,0,448
2021-09-20 03:15,0,435
2021-09-20 03:30,0,425
2021-09-20 03:45,0,416
2021-09-20 04:00,0,361
2021-09-20 04:15,0,360
2021-09-20 04:30,0,362
2021-09-20 04:45,0,3513
2021-09-20 05:00,0,3391
2021-09-20 05:15,0,3347
2021-09-20 05:30,0,3286
2021-09-20 05:45,0,3267
2021-09-20 06:00,0,407
2021-09-20 06:15,0,406
2021-09-20 06:30,3,418
2021-09-20 06:45,6,427
2021-09-20 07:00,21,352
2021-09-20 07:15,19,407
2021-09-20 07:30,29,406
2021-09-20 07:45,71,362
2021-09-20 08:00,46,398
2021-09-20 08:15,126,570
2021-09-20 08:30,208,565
2021-09-20 08:45,360,427
2021-09-20 09:00,285,446
2021-09-20 09:15,408,405
2021-09-20 09:30,476,562
2021-09-20 09:45,520,512
2021-09-20 10:00,372,376
2021-09-20 10:15,373,376
2021-09-20 10:30,379,373
2021-09-20 10:45,444,437
2021-09-20 11:00,433,427
2021-09-20 11:15,465,452
2021-09-20 11:30,456,449
2021-09-20 11:45,369,362
2021-09-20 12:00,436,425
2021-09-20 12:15,429,377
2021-09-20 12:30,384,376
2021-09-20 12:45,494,479
2021-09-20 13:00,548,537
2021-09-20 13:15,461,471
2021-09-20 13:30,314,358
2021-09-20 13:45,424,425
2021-09-20 14:00,428,421
2021-09-20 14:15,1223,3440
2021-09-20 14:30,1200,3377
2021-09-20 14:45,392,3259
2021-09-20 15:00,472,398
2021-09-20 15:15,301,396
2021-09-20 15:30,229,535
2021-09-20 15:45,461,527
2021-09-20 16:00,411,408
2021-09-20 16:15,577,570
2021-09-20 16:30,232,369
2021-09-20 16:45,164,542
2021-09-20 17:00,148,498
2021-09-20 17:15,84,3130
2021-09-20 17:30,79,411
2021-09-20 17:45,52,2905
2021-09-20 18:00,44,3129
2021-09-20 18:15,30,1270
2021-09-20 18:30,16,429
2021-09-20 18:45,4,445
2021-09-20 19:00,0,517
2021-09-20 19:15,0,458
2021-09-20 19:30,0,510
2021-09-20 19:45,0,3376
2021-09-20 20:00,0,421
2021-09-20 20:15,0,447
2021-09-20 20:30,0,3390
2021-09-20 20:45,0,419
2021-09-20 21:00,0,386
2021-09-20 21:15,0,363
2021-09-20 21:30,0,436
2021-09-20 21:45,0,407
2021-09-20 22:00,0,387
2021-09-20 22:15,0,579
2021-09-20 22:30,0,579
2021-09-20 22:45,0,585
2021-09-20 23:00,0,329
2021-09-20 23:15,0,470
2021-09-20 23:30,0,456
2021-09-20 23:45,0,624
2021-09-21 00:00,0,593
2021-09-21 00:15,0,416
2021-09-21 00:30,0,380
2021-09-21 00:45,0,376
2021-09-21 01:00,0,439
2021-09-21 01:15,0,432
2021-09-21 01:30,0,467
2021-09-21 01:45,0,440
2021-09-21 02:00,0,438
2021-09-21 02:15,0,422
2021-09-21 02:30,0,421
2021-09-21 02:45,0,362
2021-09-21 03:00,0,368
2021-09-21 03:15,0,362
2021-09-21 03:30,0,489
2021-09-21 03:45,0,424
2021-09-21 04:00,0,351
2021-09-21 04:15,0,352
2021-09-21 04:30,0,352
2021-09-21 04:45,0,3304
2021-09-21 05:00,0,3264
2021-09-21 05:15,0,3223
2021-09-21 05:30,0,3322
2021-09-21 05:45,0,3333
