 ,Production (W),Consumption (W)
2021-07-31 00:00,0,740
2021-07-31 00:15,0,763
2021-07-31 00:30,0,755
2021-07-31 00:45,0,661
2021-07-31 01:00,0,654
2021-07-31 01:15,0,672
2021-07-31 01:30,0,726
2021-07-31 01:45,0,1103
2021-07-31 02:00,0,1145
2021-07-31 02:15,0,743
2021-07-31 02:30,0,733
2021-07-31 02:45,0,721
2021-07-31 03:00,0,697
2021-07-31 03:15,0,1039
2021-07-31 03:30,0,1072
2021-07-31 03:45,0,665
2021-07-31 04:00,0,725
2021-07-31 04:15,0,405
2021-07-31 04:30,0,335
2021-07-31 04:45,0,329
2021-07-31 05:00,0,259
2021-07-31 05:15,0,3411
2021-07-31 05:30,0,3355
2021-07-31 05:45,0,3210
2021-07-31 06:00,0,3237
2021-07-31 06:15,0,257
2021-07-31 06:30,0,320
2021-07-31 06:45,0,315
2021-07-31 07:00,0,392
2021-07-31 07:15,1,1311
2021-07-31 07:30,7,1318
2021-07-31 07:45,19,1262
2021-07-31 08:00,91,333
2021-07-31 08:15,259,295
2021-07-31 08:30,299,296
2021-07-31 08:45,267,253
2021-07-31 09:00,250,247
2021-07-31 09:15,722,738
2021-07-31 09:30,387,380
2021-07-31 09:45,371,367
2021-07-31 10:00,368,361
2021-07-31 10:15,293,287
2021-07-31 10:30,339,318
2021-07-31 10:45,339,328
2021-07-31 11:00,262,248
2021-07-31 11:15,479,2323
2021-07-31 11:30,412,357
2021-07-31 11:45,446,421
2021-07-31 12:00,1220,2441
2021-07-31 12:15,294,267
2021-07-31 12:30,259,252
2021-07-31 12:45,258,247
2021-07-31 13:00,314,307
2021-07-31 13:15,314,303
2021-07-31 13:30,327,323
2021-07-31 13:45,327,318
2021-07-31 14:00,250,244
2021-07-31 14:15,314,302
2021-07-31 14:30,302,295
2021-07-31 14:45,246,244
2021-07-31 15:00,250,243
2021-07-31 15:15,326,329
2021-07-31 15:30,384,379
2021-07-31 15:45,335,330
2021-07-31 16:00,274,272
2021-07-31 16:15,637,3130
