 ,Production (W),Consumption (W)
2021-10-02 00:00,0,423
2021-10-02 00:15,0,443
2021-10-02 00:30,0,432
2021-10-02 00:45,0,359
2021-10-02 01:00,0,418
2021-10-02 01:15,0,415
2021-10-02 01:30,0,417
2021-10-02 01:45,0,443
2021-10-02 02:00,0,433
2021-10-02 02:15,0,354
2021-10-02 02:30,0,414
2021-10-02 02:45,0,413
2021-10-02 03:00,0,355
2021-10-02 03:15,0,437
2021-10-02 03:30,0,432
2021-10-02 03:45,0,414
2021-10-02 04:00,0,418
2021-10-02 04:15,0,356
2021-10-02 04:30,0,356
2021-10-02 04:45,0,450
2021-10-02 05:00,0,499
2021-10-02 05:15,0,3543
2021-10-02 05:30,0,3452
2021-10-02 05:45,0,3320
2021-10-02 06:00,0,3269
2021-10-02 06:15,1,403
2021-10-02 06:30,5,425
2021-10-02 06:45,19,422
2021-10-02 07:00,77,346
2021-10-02 07:15,96,344
2021-10-02 07:30,75,401
2021-10-02 07:45,63,399
2021-10-02 08:00,110,337
2021-10-02 08:15,228,442
2021-10-02 08:30,262,447
2021-10-02 08:45,432,431
2021-10-02 09:00,425,424
2021-10-02 09:15,364,359
2021-10-02 09:30,336,339
2021-10-02 09:45,428,418
2021-10-02 10:00,475,470
2021-10-02 10:15,232,394
2021-10-02 10:30,243,338
2021-10-02 10:45,262,334
2021-10-02 11:00,339,337
2021-10-02 11:15,411,482
2021-10-02 11:30,376,473
2021-10-02 11:45,293,338
2021-10-02 12:00,342,338
2021-10-02 12:15,378,372
2021-10-02 12:30,432,523
2021-10-02 12:45,525,514
2021-10-02 13:00,452,447
2021-10-02 13:15,376,370
2021-10-02 13:30,376,368
2021-10-02 13:45,437,432
2021-10-02 14:00,435,428
2021-10-02 14:15,469,462
2021-10-02 14:30,464,459
2021-10-02 14:45,407,468
2021-10-02 15:00,388,481
2021-10-02 15:15,452,447
2021-10-02 15:30,476,467
2021-10-02 15:45,241,467
2021-10-02 16:00,264,462
2021-10-02 16:15,386,551
2021-10-02 16:30,284,540
2021-10-02 16:45,222,1551
2021-10-02 17:00,156,411
2021-10-02 17:15,380,3073
2021-10-02 17:30,94,3309
2021-10-02 17:45,64,5306
2021-10-02 18:00,53,553
2021-10-02 18:15,34,522
2021-10-02 18:30,21,492
2021-10-02 18:45,8,483
2021-10-02 19:00,0,476
2021-10-02 19:15,0,464
2021-10-02 19:30,0,485
2021-10-02 19:45,0,536
2021-10-02 20:00,0,560
2021-10-02 20:15,0,554
2021-10-02 20:30,0,422
2021-10-02 20:45,0,424
2021-10-02 21:00,0,426
2021-10-02 21:15,0,492
2021-10-02 21:30,0,532
2021-10-02 21:45,0,473
2021-10-02 22:00,0,498
2021-10-02 22:15,0,395
2021-10-02 22:30,0,445
2021-10-02 22:45,0,443
2021-10-02 23:00,0,356
2021-10-02 23:15,0,362
2021-10-02 23:30,0,440
2021-10-02 23:45,0,495
2021-10-03 00:00,0,486
2021-10-03 00:15,0,359
2021-10-03 00:30,0,359
2021-10-03 00:45,0,357
2021-10-03 01:00,0,419
2021-10-03 01:15,0,418
2021-10-03 01:30,0,440
2021-10-03 01:45,0,432
2021-10-03 02:00,0,428
2021-10-03 02:15,0,416
2021-10-03 02:30,0,414
2021-10-03 02:45,0,355
2021-10-03 03:00,0,357
2021-10-03 03:15,0,355
2021-10-03 03:30,0,416
2021-10-03 03:45,0,493
2021-10-03 04:00,0,427
2021-10-03 04:15,0,428
2021-10-03 04:30,0,356
2021-10-03 04:45,0,420
2021-10-03 05:00,0,417
2021-10-03 05:15,0,3374
2021-10-03 05:30,0,3267
2021-10-03 05:45,0,3407
2021-10-03 06:00,0,3336
2021-10-03 06:15,4,478
2021-10-03 06:30,13,416
2021-10-03 06:45,30,416
2021-10-03 07:00,80,377
2021-10-03 07:15,90,437
2021-10-03 07:30,100,383
2021-10-03 07:45,217,413
2021-10-03 08:00,204,429
2021-10-03 08:15,283,423
2021-10-03 08:30,328,519
2021-10-03 08:45,475,470
2021-10-03 09:00,421,411
2021-10-03 09:15,344,340
2021-10-03 09:30,344,339
2021-10-03 09:45,396,393
2021-10-03 10:00,396,390
2021-10-03 10:15,337,339
2021-10-03 10:30,339,344
2021-10-03 10:45,432,434
2021-10-03 11:00,312,477
2021-10-03 11:15,113,411
2021-10-03 11:30,175,411
2021-10-03 11:45,142,342
2021-10-03 12:00,216,473
2021-10-03 12:15,458,475
2021-10-03 12:30,404,403
2021-10-03 12:45,493,480
2021-10-03 13:00,452,447
2021-10-03 13:15,1031,2686
2021-10-03 13:30,462,459
2021-10-03 13:45,420,404
2021-10-03 14:00,1223,2511
2021-10-03 14:15,439,348
2021-10-03 14:30,495,489
2021-10-03 14:45,482,479
2021-10-03 15:00,428,3315
2021-10-03 15:15,1085,3385
2021-10-03 15:30,996,3212
2021-10-03 15:45,866,3190
2021-10-03 16:00,400,395
2021-10-03 16:15,222,449
2021-10-03 16:30,451,445
2021-10-03 16:45,404,404
2021-10-03 17:00,423,462
2021-10-03 17:15,315,433
2021-10-03 17:30,199,349
2021-10-03 17:45,51,393
2021-10-03 18:00,59,491
2021-10-03 18:15,30,749
2021-10-03 18:30,20,525
2021-10-03 18:45,10,389
2021-10-03 19:00,0,367
2021-10-03 19:15,0,379
2021-10-03 19:30,0,459
2021-10-03 19:45,0,2627
2021-10-03 20:00,0,529
2021-10-03 20:15,0,463
2021-10-03 20:30,0,442
2021-10-03 20:45,0,2535
2021-10-03 21:00,0,460
2021-10-03 21:15,0,513
2021-10-03 21:30,0,505
2021-10-03 21:45,0,433
2021-10-03 22:00,0,440
2021-10-03 22:15,0,423
2021-10-03 22:30,0,361
2021-10-03 22:45,0,369
2021-10-03 23:00,0,449
2021-10-03 23:15,0,498
2021-10-03 23:30,0,495
2021-10-03 23:45,0,362
2021-10-04 00:00,0,362
2021-10-04 00:15,0,363
2021-10-04 00:30,0,420
2021-10-04 00:45,0,507
2021-10-04 01:00,0,434
