 ,Production (W),Consumption (W)
2022-05-28 00:00,0,392
2022-05-28 00:15,0,421
2022-05-28 00:30,0,417
2022-05-28 00:45,0,438
2022-05-28 01:00,0,362
2022-05-28 01:15,0,425
2022-05-28 01:30,0,487
2022-05-28 01:45,0,359
2022-05-28 02:00,0,479
2022-05-28 02:15,0,435
2022-05-28 02:30,0,491
2022-05-28 02:45,0,359
2022-05-28 03:00,0,359
2022-05-28 03:15,0,361
2022-05-28 03:30,0,497
2022-05-28 03:45,0,418
2022-05-28 04:00,0,361
2022-05-28 04:15,0,365
2022-05-28 04:30,0,414
2022-05-28 04:45,0,573
2022-05-28 05:00,0,436
2022-05-28 05:15,0,395
2022-05-28 05:30,0,360
2022-05-28 05:45,0,460
2022-05-28 06:00,0,360
2022-05-28 06:15,0,506
2022-05-28 06:30,0,437
2022-05-28 06:45,0,417
2022-05-28 07:00,0,415
2022-05-28 07:15,0,359
2022-05-28 07:30,0,349
2022-05-28 07:45,0,485
2022-05-28 08:00,0,539
2022-05-28 08:15,0,381
2022-05-28 08:30,0,398
2022-05-28 08:45,0,463
2022-05-28 09:00,0,537
2022-05-28 09:15,0,508
2022-05-28 09:30,0,3324
2022-05-28 09:45,0,3199
2022-05-28 10:00,0,792
2022-05-28 10:15,0,423
2022-05-28 10:30,0,448
2022-05-28 10:45,0,437
2022-05-28 11:00,0,478
2022-05-28 11:15,0,414
2022-05-28 11:30,0,1837
2022-05-28 11:45,0,354
2022-05-28 12:00,0,528
2022-05-28 12:15,0,445
2022-05-28 12:30,0,354
2022-05-28 12:45,0,443
2022-05-28 13:00,0,517
2022-05-28 13:15,0,445
2022-05-28 13:30,0,344
2022-05-28 13:45,0,374
2022-05-28 14:00,0,457
2022-05-28 14:15,0,3519
2022-05-28 14:30,0,3358
2022-05-28 14:45,0,3321
2022-05-28 15:00,0,3533
2022-05-28 15:15,0,413
2022-05-28 15:30,0,415
2022-05-28 15:45,0,349
2022-05-28 16:00,0,498
2022-05-28 16:15,0,558
2022-05-28 16:30,0,462
2022-05-28 16:45,0,377
2022-05-28 17:00,0,410
2022-05-28 17:15,0,372
2022-05-28 17:30,0,544
2022-05-28 17:45,0,523
2022-05-28 18:00,0,444
2022-05-28 18:15,0,455
2022-05-28 18:30,0,510
2022-05-28 18:45,0,535
2022-05-28 19:00,0,492
2022-05-28 19:15,0,519
2022-05-28 19:30,0,528
2022-05-28 19:45,0,549
2022-05-28 20:00,0,420
2022-05-28 20:15,0,466
2022-05-28 20:30,0,599
2022-05-28 20:45,0,436
2022-05-28 21:00,0,384
2022-05-28 21:15,0,378
2022-05-28 21:30,0,442
2022-05-28 21:45,0,577
2022-05-28 22:00,0,378
