 ,Production (W),Consumption (W)
2021-07-10 00:00,0,1226
2021-07-10 00:15,0,1156
2021-07-10 00:30,0,718
2021-07-10 00:45,0,2838
2021-07-10 01:00,0,797
2021-07-10 01:15,0,1150
2021-07-10 01:30,0,1104
2021-07-10 01:45,0,1156
2021-07-10 02:00,0,1248
2021-07-10 02:15,0,1257
2021-07-10 02:30,0,735
2021-07-10 02:45,0,2750
2021-07-10 03:00,0,763
2021-07-10 03:15,0,748
2021-07-10 03:30,0,696
2021-07-10 03:45,0,690
2021-07-10 04:00,0,837
2021-07-10 04:15,0,823
2021-07-10 04:30,0,731
2021-07-10 04:45,0,751
2021-07-10 05:00,0,773
2021-07-10 05:15,0,3770
2021-07-10 05:30,0,3683
2021-07-10 05:45,0,3686
2021-07-10 06:00,0,3655
2021-07-10 06:15,0,754
2021-07-10 06:30,0,684
2021-07-10 06:45,0,380
2021-07-10 07:00,0,425
2021-07-10 07:15,0,415
2021-07-10 07:30,1,356
2021-07-10 07:45,2,280
2021-07-10 08:00,12,272
2021-07-10 08:15,34,327
2021-07-10 08:30,56,274
2021-07-10 08:45,161,272
2021-07-10 09:00,58,270
2021-07-10 09:15,58,327
2021-07-10 09:30,103,391
2021-07-10 09:45,115,382
2021-07-10 10:00,180,375
2021-07-10 10:15,211,332
2021-07-10 10:30,218,276
2021-07-10 10:45,285,300
2021-07-10 11:00,277,411
2021-07-10 11:15,297,2187
2021-07-10 11:30,205,468
2021-07-10 11:45,401,3299
2021-07-10 12:00,382,3465
2021-07-10 12:15,469,456
2021-07-10 12:30,368,363
2021-07-10 12:45,302,290
2021-07-10 13:00,1220,2304
2021-07-10 13:15,384,443
2021-07-10 13:30,408,422
2021-07-10 13:45,566,553
2021-07-10 14:00,404,406
2021-07-10 14:15,369,422
2021-07-10 14:30,306,305
2021-07-10 14:45,376,433
2021-07-10 15:00,298,293
2021-07-10 15:15,351,349
2021-07-10 15:30,383,374
2021-07-10 15:45,367,366
2021-07-10 16:00,367,357
2021-07-10 16:15,633,3288
2021-07-10 16:30,186,364
2021-07-10 16:45,359,358
2021-07-10 17:00,204,346
2021-07-10 17:15,44,513
2021-07-10 17:30,28,1173
2021-07-10 17:45,14,1185
2021-07-10 18:00,4,1109
2021-07-10 18:15,0,1209
2021-07-10 18:30,0,1089
2021-07-10 18:45,0,1205
2021-07-10 19:00,0,4079
2021-07-10 19:15,0,4268
2021-07-10 19:30,0,1450
2021-07-10 19:45,0,1421
2021-07-10 20:00,0,1528
2021-07-10 20:15,0,1226
2021-07-10 20:30,0,1203
2021-07-10 20:45,0,784
2021-07-10 21:00,0,905
2021-07-10 21:15,0,751
2021-07-10 21:30,0,720
2021-07-10 21:45,0,344
2021-07-10 22:00,0,402
2021-07-10 22:15,0,544
2021-07-10 22:30,0,377
2021-07-10 22:45,0,752
2021-07-10 23:00,0,672
2021-07-10 23:15,0,702
2021-07-10 23:30,0,677
2021-07-10 23:45,0,655
2021-07-11 00:00,0,1053
2021-07-11 00:15,0,1109
