 ,Production (W),Consumption (W)
2021-12-11 00:00,0,365
2021-12-11 00:15,0,434
2021-12-11 00:30,0,424
2021-12-11 00:45,0,449
2021-12-11 01:00,0,441
2021-12-11 01:15,0,366
2021-12-11 01:30,0,430
2021-12-11 01:45,0,424
2021-12-11 02:00,0,363
2021-12-11 02:15,0,446
2021-12-11 02:30,0,510
2021-12-11 02:45,0,424
2021-12-11 03:00,0,422
2021-12-11 03:15,0,368
2021-12-11 03:30,0,453
2021-12-11 03:45,0,506
2021-12-11 04:00,0,427
2021-12-11 04:15,0,364
2021-12-11 04:30,0,367
2021-12-11 04:45,0,364
2021-12-11 05:00,0,509
2021-12-11 05:15,1,3453
2021-12-11 05:30,6,3282
2021-12-11 05:45,30,3361
2021-12-11 06:00,30,412
2021-12-11 06:15,31,408
2021-12-11 06:30,90,438
2021-12-11 06:45,125,431
2021-12-11 07:00,198,350
2021-12-11 07:15,133,410
2021-12-11 07:30,202,410
2021-12-11 07:45,352,453
2021-12-11 08:00,354,458
2021-12-11 08:15,450,448
2021-12-11 08:30,436,429
2021-12-11 08:45,403,348
2021-12-11 09:00,986,1290
2021-12-11 09:15,1111,1336
2021-12-11 09:30,902,1516
2021-12-11 09:45,520,1326
2021-12-11 10:00,585,1275
2021-12-11 10:15,508,1291
2021-12-11 10:30,735,3401
2021-12-11 10:45,932,1527
2021-12-11 11:00,691,1420
2021-12-11 11:15,1132,3387
2021-12-11 11:30,569,1306
2021-12-11 11:45,658,1420
2021-12-11 12:00,888,1471
2021-12-11 12:15,1219,1418
2021-12-11 12:30,1218,1349
2021-12-11 12:45,1220,1398
2021-12-11 13:00,731,1403
2021-12-11 13:15,1218,1421
2021-12-11 13:30,1217,1354
2021-12-11 13:45,1220,1363
2021-12-11 14:00,496,491
2021-12-11 14:15,461,453
2021-12-11 14:30,481,455
2021-12-11 14:45,590,486
2021-12-11 15:00,509,507
2021-12-11 15:15,1027,3693
2021-12-11 15:30,893,3634
2021-12-11 15:45,962,4348
2021-12-11 16:00,784,393
2021-12-11 16:15,856,399
2021-12-11 16:30,586,582
2021-12-11 16:45,541,534
2021-12-11 17:00,284,564
2021-12-11 17:15,145,496
2021-12-11 17:30,193,454
2021-12-11 17:45,77,515
2021-12-11 18:00,80,564
2021-12-11 18:15,66,537
