 ,Production (W),Consumption (W)
2021-04-17 00:00,0,273
2021-04-17 00:15,0,271
2021-04-17 00:30,0,410
2021-04-17 00:45,0,324
2021-04-17 01:00,0,262
2021-04-17 01:15,0,264
2021-04-17 01:30,0,420
2021-04-17 01:45,0,409
2021-04-17 02:00,0,265
2021-04-17 02:15,0,264
2021-04-17 02:30,0,333
2021-04-17 02:45,0,412
2021-04-17 03:00,0,345
2021-04-17 03:15,0,268
2021-04-17 03:30,0,328
2021-04-17 03:45,0,321
2021-04-17 04:00,0,355
2021-04-17 04:15,0,345
2021-04-17 04:30,0,333
2021-04-17 04:45,0,324
2021-04-17 05:00,0,265
2021-04-17 05:15,0,3264
2021-04-17 05:30,0,332
2021-04-17 05:45,0,314
2021-04-17 06:00,0,310
2021-04-17 06:15,0,254
2021-04-17 06:30,0,335
2021-04-17 06:45,0,404
2021-04-17 07:00,2,310
2021-04-17 07:15,12,253
2021-04-17 07:30,33,254
2021-04-17 07:45,50,409
2021-04-17 08:00,93,396
2021-04-17 08:15,284,277
2021-04-17 08:30,270,273
2021-04-17 08:45,344,332
2021-04-17 09:00,400,399
2021-04-17 09:15,339,326
2021-04-17 09:30,250,250
2021-04-17 09:45,308,334
2021-04-17 10:00,285,288
2021-04-17 10:15,328,322
2021-04-17 10:30,1160,1275
2021-04-17 10:45,1216,1236
2021-04-17 11:00,1220,3152
2021-04-17 11:15,1220,1342
2021-04-17 11:30,1220,1304
2021-04-17 11:45,1220,1235
2021-04-17 12:00,1220,1300
2021-04-17 12:15,1220,1370
2021-04-17 12:30,1220,1317
2021-04-17 12:45,1220,1150
2021-04-17 13:00,1220,1441
2021-04-17 13:15,1218,1285
2021-04-17 13:30,1157,1143
2021-04-17 13:45,1164,1163
2021-04-17 14:00,1217,1207
2021-04-17 14:15,1220,1296
2021-04-17 14:30,549,567
2021-04-17 14:45,355,342
2021-04-17 15:00,375,383
2021-04-17 15:15,573,554
2021-04-17 15:30,549,544
2021-04-17 15:45,314,378
2021-04-17 16:00,343,347
2021-04-17 16:15,655,3380
2021-04-17 16:30,388,387
2021-04-17 16:45,301,299
2021-04-17 17:00,301,297
2021-04-17 17:15,258,466
2021-04-17 17:30,152,391
2021-04-17 17:45,33,313
2021-04-17 18:00,21,257
2021-04-17 18:15,9,353
2021-04-17 18:30,1,404
2021-04-17 18:45,0,324
2021-04-17 19:00,0,268
2021-04-17 19:15,0,354
2021-04-17 19:30,0,410
2021-04-17 19:45,0,334
2021-04-17 20:00,0,277
2021-04-17 20:15,0,378
2021-04-17 20:30,0,374
2021-04-17 20:45,0,359
2021-04-17 21:00,0,353
2021-04-17 21:15,0,379
2021-04-17 21:30,0,361
2021-04-17 21:45,0,344
2021-04-17 22:00,0,339
2021-04-17 22:15,0,364
2021-04-17 22:30,0,364
2021-04-17 22:45,0,351
2021-04-17 23:00,0,342
2021-04-17 23:15,0,372
2021-04-17 23:30,0,357
2021-04-17 23:45,0,276
2021-04-18 00:00,0,336
2021-04-18 00:15,0,367
2021-04-18 00:30,0,355
2021-04-18 00:45,0,260
2021-04-18 01:00,0,316
2021-04-18 01:15,0,314
2021-04-18 01:30,0,340
2021-04-18 01:45,0,331
2021-04-18 02:00,0,312
2021-04-18 02:15,0,324
2021-04-18 02:30,0,357
2021-04-18 02:45,0,340
2021-04-18 03:00,0,327
2021-04-18 03:15,0,324
2021-04-18 03:30,0,265
2021-04-18 03:45,0,336
2021-04-18 04:00,0,397
2021-04-18 04:15,0,314
2021-04-18 04:30,0,254
2021-04-18 04:45,0,257
2021-04-18 05:00,0,340
2021-04-18 05:15,0,3348
2021-04-18 05:30,0,253
2021-04-18 05:45,0,252
2021-04-18 06:00,0,248
2021-04-18 06:15,0,391
2021-04-18 06:30,0,323
2021-04-18 06:45,0,262
2021-04-18 07:00,2,249
2021-04-18 07:15,13,312
2021-04-18 07:30,34,394
2021-04-18 07:45,54,252
2021-04-18 08:00,92,249
2021-04-18 08:15,323,324
2021-04-18 08:30,407,402
2021-04-18 08:45,360,359
2021-04-18 09:00,729,2373
2021-04-18 09:15,355,358
2021-04-18 09:30,383,383
2021-04-18 09:45,396,399
2021-04-18 10:00,404,402
2021-04-18 10:15,383,388
2021-04-18 10:30,1090,1329
2021-04-18 10:45,1143,1318
2021-04-18 11:00,1177,3306
2021-04-18 11:15,1218,1206
2021-04-18 11:30,1216,1205
2021-04-18 11:45,1196,1202
2021-04-18 12:00,1220,1236
2021-04-18 12:15,1155,1155
2021-04-18 12:30,817,1224
2021-04-18 12:45,855,1281
2021-04-18 13:00,425,1216
2021-04-18 13:15,1107,1244
2021-04-18 13:30,1084,1269
2021-04-18 13:45,829,1371
2021-04-18 14:00,592,1292
2021-04-18 14:15,776,1204
2021-04-18 14:30,380,382
2021-04-18 14:45,457,454
2021-04-18 15:00,448,388
2021-04-18 15:15,306,307
2021-04-18 15:30,315,307
2021-04-18 15:45,453,452
