 ,Production (W),Consumption (W)
2021-03-13 00:00,0,281
2021-03-13 00:15,0,367
2021-03-13 00:30,0,426
2021-03-13 00:45,0,349
2021-03-13 01:00,0,284
2021-03-13 01:15,0,370
2021-03-13 01:30,0,419
2021-03-13 01:45,0,341
2021-03-13 02:00,0,284
2021-03-13 03:00,0,0
2021-03-13 04:00,0,0
2021-03-13 04:15,0,305
2021-03-13 04:30,0,299
2021-03-13 04:45,0,287
2021-03-13 05:00,0,276
2021-03-13 05:15,0,285
2021-03-13 05:30,0,339
2021-03-13 05:45,0,327
2021-03-13 06:00,0,401
2021-03-13 06:15,0,336
2021-03-13 06:30,2,250
2021-03-13 06:45,8,309
2021-03-13 07:00,35,306
2021-03-13 07:15,54,328
2021-03-13 07:30,109,319
2021-03-13 07:45,199,313
2021-03-13 08:00,306,304
2021-03-13 08:15,250,332
2021-03-13 08:30,336,331
2021-03-13 08:45,304,320
2021-03-13 09:00,322,320
2021-03-13 09:15,914,3147
2021-03-13 09:30,1073,5160
2021-03-13 09:45,541,467
2021-03-13 10:00,928,3497
2021-03-13 10:15,320,299
2021-03-13 10:30,958,942
2021-03-13 10:45,1215,1275
2021-03-13 11:00,1223,1244
2021-03-13 11:15,1223,1415
2021-03-13 11:30,1223,3182
2021-03-13 11:45,1220,1376
2021-03-13 12:00,1204,1204
2021-03-13 12:15,1196,1204
2021-03-13 12:30,1220,1238
2021-03-13 12:45,1204,1217
2021-03-13 13:00,1212,1212
2021-03-13 13:15,1196,1193
2021-03-13 13:30,1220,1222
2021-03-13 13:45,1218,1209
2021-03-13 14:00,1212,1204
2021-03-13 14:15,1169,1273
2021-03-13 14:30,1220,1452
2021-03-13 14:45,1180,1217
2021-03-13 15:00,876,1246
2021-03-13 15:15,339,1275
2021-03-13 15:30,1137,1255
2021-03-13 15:45,564,1163
2021-03-13 16:00,1013,1147
2021-03-13 16:15,573,1273
2021-03-13 16:30,382,385
2021-03-13 16:45,175,247
2021-03-13 17:00,169,247
2021-03-13 17:15,307,437
2021-03-13 17:30,122,438
2021-03-13 17:45,109,331
2021-03-13 18:00,72,363
2021-03-13 18:15,35,356
2021-03-13 18:30,26,323
2021-03-13 18:45,17,408
2021-03-13 19:00,7,338
2021-03-13 19:15,0,260
2021-03-13 19:30,0,320
2021-03-13 19:45,0,430
2021-03-13 20:00,0,291
2021-03-13 20:15,0,344
2021-03-13 20:30,0,484
2021-03-13 20:45,0,387
2021-03-13 21:00,0,342
2021-03-13 21:15,0,3465
2021-03-13 21:30,0,3450
2021-03-13 21:45,0,3376
2021-03-13 22:00,0,3423
2021-03-13 22:15,0,312
2021-03-13 22:30,0,246
2021-03-13 22:45,0,426
2021-03-13 23:00,0,528
2021-03-13 23:15,0,436
2021-03-13 23:30,0,276
2021-03-13 23:45,0,355
2021-03-14 00:00,0,420
2021-03-14 00:15,0,276
2021-03-14 00:30,0,273
2021-03-14 00:45,0,422
2021-03-14 01:00,0,413
2021-03-14 01:15,0,264
2021-03-14 01:30,0,266
2021-03-14 01:45,0,410
2021-03-14 02:00,0,319
2021-03-14 02:15,0,263
2021-03-14 02:30,0,261
2021-03-14 02:45,0,407
2021-03-14 03:00,0,326
2021-03-14 03:15,0,260
2021-03-14 03:30,0,350
2021-03-14 03:45,0,407
2021-03-14 04:00,0,323
2021-03-14 04:15,0,316
2021-03-14 04:30,0,349
2021-03-14 04:45,0,341
2021-03-14 05:00,0,323
2021-03-14 05:15,0,3216
2021-03-14 05:30,0,3213
2021-03-14 05:45,0,267
2021-03-14 06:00,0,323
2021-03-14 06:15,0,320
2021-03-14 06:30,0,328
2021-03-14 06:45,1,252
2021-03-14 07:00,7,314
2021-03-14 07:15,28,306
2021-03-14 07:30,42,333
2021-03-14 07:45,70,251
2021-03-14 08:00,80,312
2021-03-14 08:15,249,305
2021-03-14 08:30,327,327
2021-03-14 08:45,153,257
2021-03-14 09:00,219,320
2021-03-14 09:15,190,409
2021-03-14 09:30,189,326
2021-03-14 09:45,254,254
2021-03-14 10:00,182,0
2021-03-14 11:00,0,0
2021-03-14 12:00,370,1241
2021-03-14 12:15,319,1207
2021-03-14 12:30,391,1196
2021-03-14 12:45,335,1203
2021-03-14 13:00,277,1085
2021-03-14 13:15,229,1166
2021-03-14 13:30,425,1255
2021-03-14 13:45,575,1299
2021-03-14 14:00,347,343
2021-03-14 14:15,306,305
2021-03-14 14:30,416,407
2021-03-14 14:45,135,399
2021-03-14 15:00,142,307
2021-03-14 15:15,110,369
2021-03-14 15:30,181,379
2021-03-14 15:45,216,317
2021-03-14 16:00,245,385
2021-03-14 16:15,367,374
2021-03-14 16:30,250,456
2021-03-14 16:45,161,321
2021-03-14 17:00,143,514
2021-03-14 17:15,119,588
2021-03-14 17:30,85,2553
2021-03-14 17:45,39,2822
2021-03-14 18:00,20,2911
2021-03-14 18:15,26,454
2021-03-14 18:30,13,3299
2021-03-14 18:45,9,295
2021-03-14 19:00,3,296
2021-03-14 19:15,0,466
2021-03-14 19:30,0,453
2021-03-14 19:45,0,309
2021-03-14 20:00,0,310
2021-03-14 20:15,0,451
2021-03-14 20:30,0,443
2021-03-14 20:45,0,430
2021-03-14 21:00,0,346
2021-03-14 21:15,0,426
2021-03-14 21:30,0,410
2021-03-14 21:45,0,406
2021-03-14 22:00,0,346
2021-03-14 22:15,0,414
2021-03-14 22:30,0,427
2021-03-14 22:45,0,331
2021-03-14 23:00,0,382
2021-03-14 23:15,0,362
2021-03-14 23:30,0,352
2021-03-14 23:45,0,333
2021-03-15 00:00,0,365
2021-03-15 00:15,0,343
2021-03-15 00:30,0,333
2021-03-15 00:45,0,325
2021-03-15 01:00,0,351
2021-03-15 01:15,0,345
2021-03-15 01:30,0,333
2021-03-15 01:45,0,323
2021-03-15 02:00,0,321
2021-03-15 03:00,0,0
2021-03-15 04:00,0,313
2021-03-15 04:15,0,299
2021-03-15 04:30,0,287
2021-03-15 04:45,0,289
2021-03-15 05:00,0,133
2021-03-15 05:15,0,3097
2021-03-15 05:30,0,3317
2021-03-15 05:45,0,3335
2021-03-15 06:00,0,273
2021-03-15 06:15,0,267
2021-03-15 06:30,1,333
2021-03-15 06:45,1,397
2021-03-15 07:00,4,350
2021-03-15 07:15,17,273
2021-03-15 07:30,72,345
2021-03-15 07:45,33,421
2021-03-15 08:00,96,421
2021-03-15 08:15,84,269
2021-03-15 08:30,98,267
2021-03-15 08:45,142,325
2021-03-15 09:00,143,341
2021-03-15 09:15,124,270
2021-03-15 09:30,262,265
2021-03-15 09:45,311,330
2021-03-15 10:00,407,399
2021-03-15 10:15,266,264
2021-03-15 10:30,821,1208
2021-03-15 10:45,435,1225
2021-03-15 11:00,355,1347
2021-03-15 11:15,352,1187
2021-03-15 11:30,415,1206
2021-03-15 11:45,270,1248
2021-03-15 12:00,372,1321
2021-03-15 12:15,599,1212
2021-03-15 12:30,1192,1184
2021-03-15 12:45,1048,1327
2021-03-15 13:00,649,1282
2021-03-15 13:15,986,1217
2021-03-15 13:30,705,1218
2021-03-15 13:45,801,1346
2021-03-15 14:00,790,1261
2021-03-15 14:15,606,1210
2021-03-15 14:30,532,1289
2021-03-15 14:45,500,1270
2021-03-15 15:00,518,1261
2021-03-15 15:15,359,1309
2021-03-15 15:30,417,1293
2021-03-15 15:45,357,1201
2021-03-15 16:00,132,1263
2021-03-15 16:15,140,1305
2021-03-15 16:30,157,414
2021-03-15 16:45,123,422
2021-03-15 17:00,118,385
2021-03-15 17:15,166,3521
2021-03-15 17:30,143,3222
2021-03-15 17:45,95,3179
2021-03-15 18:45,0,0
2021-03-15 19:45,0,0
2021-03-15 20:00,0,320
2021-03-15 20:15,0,312
2021-03-15 20:30,0,542
2021-03-15 20:45,0,569
2021-03-15 21:00,0,3250
2021-03-15 21:15,0,3195
2021-03-15 21:30,0,424
2021-03-15 21:45,0,495
2021-03-15 22:00,0,488
2021-03-15 22:15,0,353
2021-03-15 22:30,0,354
2021-03-15 22:45,0,517
2021-03-15 23:00,0,484
2021-03-15 23:15,0,365
2021-03-15 23:30,0,361
2021-03-15 23:45,0,508
2021-03-16 00:00,0,495
2021-03-16 00:15,0,356
2021-03-16 00:30,0,369
2021-03-16 00:45,0,331
2021-03-16 01:00,0,413
2021-03-16 01:15,0,278
2021-03-16 01:30,0,275
2021-03-16 01:45,0,338
2021-03-16 02:00,0,416
2021-03-16 02:15,0,341
2021-03-16 02:30,0,267
2021-03-16 02:45,0,330
2021-03-16 03:00,0,420
2021-03-16 03:15,0,344
2021-03-16 03:30,0,264
2021-03-16 03:45,0,339
2021-03-16 04:00,0,323
2021-03-16 04:15,0,344
2021-03-16 04:30,0,337
2021-03-16 04:45,0,264
2021-03-16 05:00,0,323
2021-03-16 05:15,0,3372
2021-03-16 05:30,0,3245
2021-03-16 05:45,0,3169
2021-03-16 06:00,0,319
2021-03-16 06:15,0,261
2021-03-16 06:30,0,348
2021-03-16 06:45,6,224
2021-03-16 07:00,32,325
2021-03-16 07:15,78,269
2021-03-16 07:30,144,260
2021-03-16 07:45,304,337
2021-03-16 08:00,400,399
2021-03-16 08:15,464,453
2021-03-16 08:30,311,442
