 ,Production (W),Consumption (W)
2022-08-13 00:00,0,1286
2022-08-13 00:15,0,1361
2022-08-13 00:30,0,1151
2022-08-13 00:45,0,743
2022-08-13 01:00,0,838
2022-08-13 01:15,0,826
2022-08-13 01:30,0,879
2022-08-13 01:45,0,957
2022-08-13 02:00,0,418
2022-08-13 02:15,0,766
2022-08-13 02:30,0,922
2022-08-13 02:45,0,855
2022-08-13 03:00,0,3742
2022-08-13 03:15,0,3993
2022-08-13 03:30,0,3763
2022-08-13 03:45,0,3827
2022-08-13 04:00,0,3922
2022-08-13 04:15,0,769
2022-08-13 04:30,0,858
2022-08-13 04:45,0,982
2022-08-13 05:00,0,916
2022-08-13 05:15,0,1001
2022-08-13 05:30,0,943
2022-08-13 05:45,0,747
2022-08-13 06:00,0,909
2022-08-13 06:15,0,892
2022-08-13 06:30,0,830
2022-08-13 06:45,0,866
2022-08-13 07:00,0,947
2022-08-13 07:15,2,557
2022-08-13 07:30,14,362
2022-08-13 07:45,50,557
2022-08-13 08:00,97,553
2022-08-13 08:15,158,492
2022-08-13 08:30,456,630
2022-08-13 08:45,588,610
2022-08-13 09:00,487,482
2022-08-13 09:15,423,411
2022-08-13 09:30,574,574
2022-08-13 09:45,589,1082
2022-08-13 10:00,513,504
2022-08-13 10:15,1074,769
2022-08-13 10:30,602,601
2022-08-13 10:45,578,594
2022-08-13 11:00,642,691
2022-08-13 11:15,533,1019
2022-08-13 11:30,1226,2882
2022-08-13 11:45,454,435
2022-08-13 12:00,637,428
2022-08-13 12:15,787,646
2022-08-13 12:30,471,1048
2022-08-13 12:45,343,598
2022-08-13 13:00,487,3361
2022-08-13 13:15,1220,3363
2022-08-13 13:30,1220,3490
2022-08-13 13:45,1220,5405
2022-08-13 14:00,1220,5162
2022-08-13 14:15,884,666
2022-08-13 14:30,506,522
2022-08-13 14:45,439,3018
2022-08-13 15:00,367,3652
2022-08-13 15:15,288,5333
2022-08-13 15:30,160,3510
2022-08-13 15:45,132,3519
2022-08-13 16:00,96,639
2022-08-13 16:15,42,452
2022-08-13 16:30,17,491
2022-08-13 16:45,82,665
2022-08-13 17:00,29,524
2022-08-13 17:15,6,2611
2022-08-13 17:30,6,2743
2022-08-13 17:45,0,672
2022-08-13 18:00,0,3540
2022-08-13 18:15,4,1490
2022-08-13 18:30,0,1519
2022-08-13 18:45,0,1408
2022-08-13 19:00,0,1254
2022-08-13 19:15,0,1282
2022-08-13 19:30,0,1443
2022-08-13 19:45,0,1558
2022-08-13 20:00,0,1280
2022-08-13 20:15,0,3488
2022-08-13 20:30,0,3634
2022-08-13 20:45,0,3434
2022-08-13 21:00,0,1294
2022-08-13 21:15,0,1448
2022-08-13 21:30,0,1388
2022-08-13 21:45,0,1269
2022-08-13 22:00,0,1290
2022-08-13 22:15,0,1243
2022-08-13 22:30,0,1214
2022-08-13 22:45,0,722
2022-08-13 23:00,0,923
2022-08-13 23:15,0,852
2022-08-13 23:30,0,812
2022-08-13 23:45,0,897
2022-08-14 00:00,0,810
2022-08-14 00:15,0,825
2022-08-14 00:30,0,894
2022-08-14 00:45,0,790
2022-08-14 01:00,0,1008
2022-08-14 01:15,0,1007
2022-08-14 01:30,0,835
2022-08-14 01:45,0,830
2022-08-14 02:00,0,522
2022-08-14 02:15,0,435
2022-08-14 02:30,0,366
2022-08-14 02:45,0,574
2022-08-14 03:00,0,3326
2022-08-14 03:15,0,3349
2022-08-14 03:30,0,3624
2022-08-14 03:45,0,3362
2022-08-14 04:00,0,3362
2022-08-14 04:15,0,3455
2022-08-14 04:30,0,423
2022-08-14 04:45,0,422
2022-08-14 05:00,0,513
2022-08-14 05:15,0,599
2022-08-14 05:30,0,366
2022-08-14 05:45,0,436
2022-08-14 06:00,0,527
2022-08-14 06:15,0,424
2022-08-14 06:30,0,486
2022-08-14 06:45,0,595
2022-08-14 07:00,0,599
2022-08-14 07:15,4,568
2022-08-14 07:30,0,621
2022-08-14 07:45,0,558
2022-08-14 08:00,0,474
2022-08-14 08:15,0,531
2022-08-14 08:30,19,704
2022-08-14 08:45,0,432
2022-08-14 09:00,0,509
2022-08-14 09:15,376,503
2022-08-14 09:30,397,362
2022-08-14 09:45,0,571
2022-08-14 10:00,640,483
2022-08-14 10:15,420,417
2022-08-14 10:30,273,593
2022-08-14 10:45,504,503
2022-08-14 11:00,348,349
2022-08-14 11:15,181,510
2022-08-14 11:30,420,417
2022-08-14 11:45,383,512
2022-08-14 12:00,457,494
2022-08-14 12:15,267,2657
2022-08-14 12:30,557,2832
2022-08-14 12:45,1224,401
2022-08-14 13:00,371,3424
2022-08-14 13:15,536,3384
2022-08-14 13:30,1221,5176
2022-08-14 13:45,181,3633
2022-08-14 14:00,308,3408
2022-08-14 14:15,523,2575
2022-08-14 14:30,233,508
2022-08-14 14:45,229,651
2022-08-14 15:00,554,2544
2022-08-14 15:15,655,808
2022-08-14 15:30,300,718
2022-08-14 15:45,190,527
2022-08-14 16:00,178,614
2022-08-14 16:15,158,460
2022-08-14 16:30,132,485
2022-08-14 16:45,99,675
2022-08-14 17:00,95,475
2022-08-14 17:15,298,693
2022-08-14 17:30,78,569
2022-08-14 17:45,40,584
2022-08-14 18:00,24,3022
2022-08-14 18:15,8,967
2022-08-14 18:30,0,1008
2022-08-14 18:45,0,852
2022-08-14 19:00,0,1013
2022-08-14 19:15,0,979
2022-08-14 19:30,0,978
2022-08-14 19:45,0,904
2022-08-14 20:00,0,913
2022-08-14 20:15,0,3877
2022-08-14 20:30,0,988
2022-08-14 20:45,0,1014
2022-08-14 21:00,0,1282
2022-08-14 21:15,0,1338
2022-08-14 21:30,0,1531
2022-08-14 21:45,0,1312
2022-08-14 22:00,0,1446
2022-08-14 22:15,0,1343
2022-08-14 22:30,0,1293
2022-08-14 22:45,0,1192
2022-08-14 23:00,0,1253
2022-08-14 23:15,0,1385
2022-08-14 23:30,0,1315
2022-08-14 23:45,0,1306
2022-08-15 00:00,0,1290
2022-08-15 00:15,0,834
2022-08-15 00:30,0,771
2022-08-15 00:45,0,763
