 ,Production (W),Consumption (W)
2022-09-24 00:00,0,459
2022-09-24 00:15,0,376
2022-09-24 00:30,0,382
2022-09-24 00:45,0,148
2022-09-24 01:00,0,322
2022-09-24 01:15,0,169
2022-09-24 01:30,0,288
2022-09-24 01:45,0,77
2022-09-24 02:00,0,156
2022-09-24 02:15,0,149
2022-09-24 02:30,0,257
2022-09-24 02:45,0,132
2022-09-24 03:00,0,168
2022-09-24 03:15,0,3296
2022-09-24 03:30,0,3205
2022-09-24 03:45,0,155
2022-09-24 04:00,0,151
2022-09-24 04:15,0,86
2022-09-24 04:30,0,288
2022-09-24 04:45,0,315
2022-09-24 05:00,0,135
2022-09-24 05:15,0,77
2022-09-24 05:30,0,328
2022-09-24 05:45,0,309
2022-09-24 06:00,0,149
2022-09-24 06:15,4,73
2022-09-24 06:30,5,307
2022-09-24 06:45,24,265
2022-09-24 07:00,52,60
2022-09-24 07:15,131,61
2022-09-24 07:30,129,141
2022-09-24 07:45,166,274
2022-09-24 08:00,275,275
2022-09-24 08:15,113,113
2022-09-24 08:30,110,255
2022-09-24 08:45,254,245
2022-09-24 09:00,212,53
2022-09-24 09:15,87,55
2022-09-24 09:30,92,142
2022-09-24 09:45,117,282
2022-09-24 10:00,339,365
2022-09-24 10:15,118,110
2022-09-24 10:30,164,109
2022-09-24 10:45,172,208
2022-09-24 11:00,145,58
2022-09-24 11:15,145,56
2022-09-24 11:30,145,140
2022-09-24 11:45,341,365
2022-09-24 12:00,282,282
2022-09-24 12:15,285,122
2022-09-24 12:30,145,115
2022-09-24 12:45,145,57
2022-09-24 13:00,145,58
2022-09-24 13:15,1074,3214
2022-09-24 13:30,145,235
2022-09-24 13:45,145,117
2022-09-24 14:00,145,125
2022-09-24 15:00,0,0
2022-09-24 16:00,228,374
2022-09-24 16:15,271,387
2022-09-24 16:30,209,204
2022-09-24 16:45,202,237
2022-09-24 17:00,139,312
2022-09-24 17:15,106,120
2022-09-24 17:30,88,118
2022-09-24 17:45,66,317
2022-09-24 18:00,42,146
2022-09-24 18:15,20,290
2022-09-24 18:30,7,227
2022-09-24 18:45,1,275
2022-09-24 19:00,0,273
2022-09-24 19:15,0,132
2022-09-24 19:30,0,215
2022-09-24 19:45,0,150
2022-09-24 20:00,0,226
2022-09-24 20:15,0,226
2022-09-24 20:30,0,73
2022-09-24 20:45,0,128
2022-09-24 21:00,0,216
2022-09-24 21:15,0,352
2022-09-24 21:30,0,73
2022-09-24 21:45,0,74
2022-09-24 22:00,0,236
2022-09-24 23:00,0,0
2022-09-25 00:00,0,466
2022-09-25 00:15,0,390
2022-09-25 00:30,0,370
2022-09-25 00:45,0,218
2022-09-25 01:00,0,298
2022-09-25 01:15,0,295
2022-09-25 01:30,0,136
2022-09-25 01:45,0,78
2022-09-25 02:00,0,320
2022-09-25 02:15,0,152
2022-09-25 02:30,0,74
2022-09-25 02:45,0,139
2022-09-25 03:00,0,288
2022-09-25 03:15,0,3155
2022-09-25 03:30,0,134
2022-09-25 03:45,0,315
2022-09-25 04:00,0,186
2022-09-25 05:00,0,0
2022-09-25 06:00,0,467
2022-09-25 06:15,0,375
2022-09-25 06:30,21,0
2022-09-25 06:45,36,298
2022-09-25 07:00,80,282
2022-09-25 07:15,140,281
2022-09-25 07:30,128,62
2022-09-25 07:45,110,59
2022-09-25 08:00,311,310
2022-09-25 08:15,145,137
2022-09-25 08:30,193,275
2022-09-25 08:45,306,304
2022-09-25 09:00,274,269
2022-09-25 09:15,145,144
2022-09-25 09:30,145,57
2022-09-25 09:45,238,243
2022-09-25 10:00,282,276
2022-09-25 10:15,278,272
2022-09-25 10:30,145,110
2022-09-25 10:45,145,109
2022-09-25 11:00,145,112
2022-09-25 11:15,145,55
2022-09-25 11:30,145,230
2022-09-25 11:45,286,291
2022-09-25 12:00,289,282
2022-09-25 13:00,0,0
2022-09-25 14:00,1220,3126
2022-09-25 14:15,350,276
2022-09-25 14:30,1220,457
2022-09-25 14:45,524,484
2022-09-25 15:00,407,218
2022-09-25 15:15,182,424
2022-09-25 15:30,231,194
2022-09-25 15:45,226,201
2022-09-25 16:00,290,281
2022-09-25 16:15,277,277
