 ,Production (W),Consumption (W)
2021-03-06 00:00,0,130
2021-03-06 00:15,0,67
2021-03-06 00:30,0,62
2021-03-06 00:45,0,205
2021-03-06 01:00,0,117
2021-03-06 01:15,0,118
2021-03-06 01:30,0,61
2021-03-06 01:45,0,219
2021-03-06 02:00,0,194
2021-03-06 02:15,0,120
2021-03-06 02:30,0,61
2021-03-06 02:45,0,61
2021-03-06 03:00,0,216
2021-03-06 03:15,0,197
2021-03-06 03:30,0,60
2021-03-06 03:45,0,60
2021-03-06 04:00,0,122
2021-03-06 04:15,0,214
2021-03-06 04:30,0,139
2021-03-06 04:45,0,135
2021-03-06 05:00,0,123
2021-03-06 05:15,0,3073
2021-03-06 05:30,0,3043
2021-03-06 05:45,0,142
2021-03-06 06:00,0,191
2021-03-06 06:15,0,119
2021-03-06 06:30,2,48
2021-03-06 06:45,11,48
2021-03-06 07:00,24,191
2021-03-06 07:15,45,185
2021-03-06 07:30,75,50
2021-03-06 07:45,110,43
2021-03-06 08:00,129,105
2021-03-06 08:15,99,191
2021-03-06 08:30,140,123
2021-03-06 08:45,135,80
2021-03-06 09:00,225,192
2021-03-06 09:15,87,154
2021-03-06 09:30,145,169
2021-03-06 09:45,86,158
2021-03-06 10:00,119,126
2021-03-06 10:15,114,150
2021-03-06 10:30,533,1119
2021-03-06 10:45,535,1086
2021-03-06 11:00,1071,1062
2021-03-06 11:15,1059,1063
2021-03-06 11:30,1220,3094
2021-03-06 11:45,1071,1071
2021-03-06 12:00,1127,1114
2021-03-06 12:15,1038,1023
2021-03-06 12:30,970,971
2021-03-06 12:45,978,972
2021-03-06 13:00,245,1098
2021-03-06 13:15,343,1098
2021-03-06 13:30,961,951
2021-03-06 13:45,562,1021
2021-03-06 14:00,835,1020
2021-03-06 14:15,1117,1102
2021-03-06 14:30,1043,1037
2021-03-06 14:45,954,958
2021-03-06 15:00,877,1026
2021-03-06 15:15,1116,1118
2021-03-06 15:30,973,971
2021-03-06 15:45,986,979
2021-03-06 16:00,906,1127
2021-03-06 16:15,832,1097
2021-03-06 16:30,145,104
2021-03-06 16:45,145,75
2021-03-06 17:00,145,166
2021-03-06 17:15,218,217
2021-03-06 17:30,121,106
2021-03-06 17:45,247,2690
2021-03-06 18:00,133,250
2021-03-06 18:15,79,229
2021-03-06 18:30,34,156
2021-03-06 18:45,24,90
2021-03-06 19:00,15,148
2021-03-06 19:15,6,190
2021-03-06 19:30,0,154
2021-03-06 19:45,0,151
2021-03-06 20:00,0,208
2021-03-06 20:15,0,227
2021-03-06 20:30,0,139
2021-03-06 20:45,0,132
2021-03-06 21:00,0,161
2021-03-06 21:15,0,80
2021-03-06 21:30,0,137
2021-03-06 21:45,0,123
2021-03-06 22:00,0,203
2021-03-06 22:15,0,78
2021-03-06 22:30,0,143
2021-03-06 22:45,0,135
2021-03-06 23:00,0,155
2021-03-06 23:15,0,69
2021-03-06 23:30,0,134
2021-03-06 23:45,0,121
2021-03-07 00:00,0,144
2021-03-07 00:15,0,60
2021-03-07 00:30,0,124
2021-03-07 00:45,0,121
2021-03-07 01:00,0,142
2021-03-07 01:15,0,60
2021-03-07 01:30,0,126
2021-03-07 01:45,0,123
2021-03-07 02:00,0,146
2021-03-07 02:15,0,60
2021-03-07 02:30,0,127
2021-03-07 02:45,0,122
2021-03-07 03:00,0,148
2021-03-07 03:15,0,140
2021-03-07 03:30,0,127
2021-03-07 03:45,0,120
2021-03-07 04:00,0,151
2021-03-07 04:15,0,138
2021-03-07 04:30,0,124
2021-03-07 04:45,0,122
2021-03-07 05:00,0,62
2021-03-07 05:15,0,3294
2021-03-07 05:30,0,126
2021-03-07 05:45,0,121
2021-03-07 06:00,0,59
2021-03-07 06:15,0,147
2021-03-07 06:30,1,192
2021-03-07 06:45,4,110
2021-03-07 07:00,24,51
2021-03-07 07:15,42,147
2021-03-07 07:30,83,201
2021-03-07 07:45,139,106
2021-03-07 08:00,131,70
2021-03-07 08:15,127,68
2021-03-07 08:30,202,193
2021-03-07 08:45,202,205
2021-03-07 09:00,136,53
2021-03-07 09:15,135,54
2021-03-07 09:30,220,203
2021-03-07 09:45,204,191
2021-03-07 10:00,128,47
2021-03-07 10:15,128,48
2021-03-07 10:30,356,1168
2021-03-07 10:45,360,1120
2021-03-07 11:00,162,1054
2021-03-07 11:15,167,951
2021-03-07 11:30,200,1026
2021-03-07 11:45,186,186
2021-03-07 12:00,128,43
2021-03-07 12:15,111,67
2021-03-07 12:30,226,5112
2021-03-07 12:45,315,284
2021-03-07 13:00,120,117
2021-03-07 13:15,129,92
2021-03-07 13:30,237,224
2021-03-07 13:45,172,149
2021-03-07 14:00,121,69
2021-03-07 14:15,120,175
2021-03-07 14:30,341,2328
2021-03-07 14:45,123,104
2021-03-07 15:00,96,45
2021-03-07 15:15,93,135
2021-03-07 15:30,194,188
2021-03-07 15:45,126,108
2021-03-07 16:00,124,45
2021-03-07 16:15,125,43
2021-03-07 16:30,190,188
2021-03-07 16:45,120,100
2021-03-07 17:00,124,41
2021-03-07 17:15,137,44
2021-03-07 17:30,202,201
2021-03-07 17:45,122,108
2021-03-07 18:00,133,43
2021-03-07 18:15,96,42
2021-03-07 18:30,21,247
2021-03-07 18:45,55,235
2021-03-07 19:00,23,83
2021-03-07 19:15,4,3035
2021-03-07 19:30,0,3078
2021-03-07 19:45,0,3090
2021-03-07 20:00,0,103
2021-03-07 20:15,0,129
2021-03-07 20:30,0,354
2021-03-07 20:45,0,336
2021-03-07 21:00,0,209
2021-03-07 21:15,0,194
2021-03-07 21:30,0,356
2021-03-07 21:45,0,334
2021-03-07 22:00,0,186
2021-03-07 22:15,0,171
2021-03-07 22:30,0,321
2021-03-07 22:45,0,315
2021-03-07 23:00,0,193
2021-03-07 23:15,0,181
2021-03-07 23:30,0,331
2021-03-07 23:45,0,316
2021-03-08 00:00,0,106
2021-03-08 00:15,0,91
2021-03-08 00:30,0,247
2021-03-08 00:45,0,224
2021-03-08 01:00,0,64
2021-03-08 01:15,0,63
2021-03-08 01:30,0,128
2021-03-08 01:45,0,213
2021-03-08 02:00,0,72
2021-03-08 02:15,0,71
2021-03-08 02:30,0,130
2021-03-08 02:45,0,220
2021-03-08 03:00,0,149
2021-03-08 03:15,0,67
2021-03-08 03:30,0,127
2021-03-08 03:45,0,67
2021-03-08 04:00,0,152
2021-03-08 04:15,0,212
2021-03-08 04:30,0,125
2021-03-08 04:45,0,66
2021-03-08 05:00,0,68
2021-03-08 05:15,0,3277
2021-03-08 05:30,0,3099
2021-03-08 05:45,0,2987
2021-03-08 06:00,0,65
2021-03-08 06:15,0,131
2021-03-08 06:30,0,210
2021-03-08 06:45,5,55
2021-03-08 07:00,20,54
2021-03-08 07:15,38,118
2021-03-08 07:30,53,197
2021-03-08 07:45,85,130
2021-03-08 08:00,111,48
2021-03-08 08:15,140,113
2021-03-08 08:30,134,107
2021-03-08 08:45,122,128
2021-03-08 09:00,136,50
2021-03-08 09:15,126,1662
2021-03-08 09:30,145,103
2021-03-08 09:45,145,129
