 ,Production (W),Consumption (W)
2022-03-12 00:00,0,467
2022-03-12 00:15,0,384
2022-03-12 00:30,0,446
2022-03-12 00:45,0,537
2022-03-12 01:00,0,520
2022-03-12 01:15,0,385
2022-03-12 01:30,0,385
2022-03-12 01:45,0,451
2022-03-12 02:00,0,527
2022-03-12 02:15,0,443
2022-03-12 02:30,0,388
2022-03-12 02:45,0,387
2022-03-12 03:00,0,542
2022-03-12 03:15,0,530
2022-03-12 03:30,0,451
2022-03-12 03:45,0,391
2022-03-12 04:00,0,471
2022-03-12 04:15,0,524
2022-03-12 04:30,0,428
2022-03-12 04:45,0,428
2022-03-12 05:00,0,3290
2022-03-12 05:15,0,3377
2022-03-12 05:30,0,3372
2022-03-12 05:45,0,3349
2022-03-12 06:00,0,456
2022-03-12 06:15,0,446
2022-03-12 06:30,1,353
2022-03-12 06:45,8,414
2022-03-12 07:00,28,416
2022-03-12 07:15,99,455
2022-03-12 07:30,191,447
2022-03-12 07:45,288,428
2022-03-12 08:00,393,453
2022-03-12 08:15,497,507
2022-03-12 08:30,476,475
2022-03-12 08:45,396,399
2022-03-12 09:00,452,445
2022-03-12 09:15,512,505
2022-03-12 09:30,500,503
2022-03-12 09:45,363,368
2022-03-12 10:00,1106,1311
2022-03-12 10:15,1185,1422
2022-03-12 10:30,1218,1388
2022-03-12 10:45,1219,1314
2022-03-12 11:00,1220,1263
2022-03-12 11:15,1223,1448
2022-03-12 11:30,1223,1426
2022-03-12 11:45,1222,1338
2022-03-12 12:00,1222,1341
2022-03-12 12:15,1223,1401
2022-03-12 12:30,1223,1430
2022-03-12 12:45,1222,1418
2022-03-12 13:00,1222,1390
2022-03-12 13:15,1222,1463
2022-03-12 13:30,1222,1392
2022-03-12 13:45,1222,1317
2022-03-12 14:00,1223,1478
2022-03-12 14:15,1220,1460
2022-03-12 14:30,1220,1391
2022-03-12 14:45,1220,1390
2022-03-12 15:00,533,508
2022-03-12 15:15,452,446
2022-03-12 15:30,452,428
2022-03-12 15:45,525,513
2022-03-12 16:00,517,506
2022-03-12 16:15,412,408
2022-03-12 16:30,371,363
2022-03-12 16:45,527,513
2022-03-12 17:00,522,691
2022-03-12 17:15,420,420
2022-03-12 17:30,344,474
2022-03-12 17:45,242,3221
2022-03-12 18:00,107,3180
2022-03-12 18:15,118,510
2022-03-12 18:30,49,480
2022-03-12 18:45,19,571
2022-03-12 19:00,8,500
2022-03-12 19:15,2,407
2022-03-12 19:30,0,508
2022-03-12 19:45,0,587
2022-03-12 20:00,0,593
2022-03-12 20:15,0,442
2022-03-12 20:30,0,455
2022-03-12 20:45,0,605
2022-03-12 21:00,0,460
2022-03-12 21:15,0,473
2022-03-12 21:30,0,571
2022-03-12 21:45,0,507
2022-03-12 22:00,0,423
2022-03-12 22:15,0,2568
2022-03-12 22:30,0,525
2022-03-12 22:45,0,508
2022-03-12 23:00,0,371
2022-03-12 23:15,0,372
2022-03-12 23:30,0,515
2022-03-12 23:45,0,508
2022-03-13 00:00,0,432
2022-03-13 00:15,0,368
2022-03-13 00:30,0,452
2022-03-13 00:45,0,428
2022-03-13 01:00,0,427
2022-03-13 01:15,0,367
2022-03-13 01:30,0,451
2022-03-13 01:45,0,447
2022-03-13 02:00,0,428
2022-03-13 03:00,0,0
2022-03-13 04:00,0,0
2022-03-13 04:30,0,628
2022-03-13 04:45,0,547
2022-03-13 05:00,0,530
2022-03-13 05:15,0,3374
2022-03-13 05:30,0,3371
2022-03-13 05:45,0,3456
2022-03-13 06:00,0,483
2022-03-13 06:15,0,469
2022-03-13 06:30,0,457
2022-03-13 06:45,3,449
2022-03-13 07:00,6,571
2022-03-13 07:15,40,466
2022-03-13 07:30,61,382
2022-03-13 07:45,62,483
2022-03-13 08:00,114,471
2022-03-13 08:15,130,552
2022-03-13 08:30,166,405
2022-03-13 08:45,175,396
2022-03-13 09:00,211,505
2022-03-13 09:15,161,496
2022-03-13 09:30,219,414
2022-03-13 09:45,200,391
2022-03-13 10:00,252,1400
2022-03-13 10:15,273,1405
2022-03-13 10:30,218,1304
2022-03-13 10:45,233,1312
2022-03-13 11:00,322,1352
2022-03-13 11:15,278,1360
2022-03-13 11:30,267,1318
2022-03-13 11:45,313,1316
2022-03-13 12:00,437,1415
2022-03-13 12:15,436,1390
2022-03-13 12:30,620,1310
2022-03-13 12:45,606,1402
2022-03-13 13:00,214,1466
2022-03-13 13:15,139,1463
2022-03-13 13:30,609,1340
2022-03-13 13:45,298,1404
2022-03-13 14:00,407,1422
2022-03-13 14:15,534,1403
2022-03-13 14:30,476,1281
2022-03-13 14:45,500,1294
2022-03-13 15:00,430,537
2022-03-13 15:15,561,557
2022-03-13 15:30,348,477
2022-03-13 15:45,271,404
2022-03-13 16:00,281,471
2022-03-13 16:15,346,448
2022-03-13 16:30,333,477
2022-03-13 16:45,280,389
2022-03-13 17:00,233,445
2022-03-13 17:15,477,443
2022-03-13 17:30,131,417
2022-03-13 17:45,251,2927
2022-03-13 18:00,137,4365
2022-03-13 18:15,81,541
2022-03-13 18:30,48,533
2022-03-13 18:45,20,538
2022-03-13 19:00,7,504
2022-03-13 19:15,0,515
2022-03-13 19:30,0,411
2022-03-13 19:45,0,474
2022-03-13 20:00,0,627
2022-03-13 20:15,0,585
2022-03-13 20:30,0,474
2022-03-13 20:45,0,471
2022-03-13 21:00,0,624
2022-03-13 21:15,0,600
2022-03-13 21:30,0,501
2022-03-13 21:45,0,437
2022-03-13 22:00,0,605
2022-03-13 22:15,0,614
2022-03-13 22:30,0,496
2022-03-13 22:45,0,438
2022-03-13 23:00,0,512
2022-03-13 23:15,0,578
2022-03-13 23:30,0,500
2022-03-13 23:45,0,425
2022-03-14 00:00,0,574
2022-03-14 00:15,0,559
2022-03-14 00:30,0,449
2022-03-14 00:45,0,487
2022-03-14 01:00,0,394
2022-03-14 01:15,0,510
2022-03-14 01:30,0,538
2022-03-14 01:45,0,453
2022-03-14 02:00,0,384
2022-03-14 02:15,0,410
2022-03-14 02:30,0,523
2022-03-14 02:45,0,438
2022-03-14 03:00,0,3196
2022-03-14 03:15,0,3183
2022-03-14 03:30,0,3429
2022-03-14 03:45,0,3537
2022-03-14 04:00,0,3495
2022-03-14 04:15,0,3372
2022-03-14 04:30,0,377
2022-03-14 04:45,0,556
2022-03-14 05:00,0,518
2022-03-14 05:15,0,475
2022-03-14 05:30,0,379
2022-03-14 05:45,0,454
2022-03-14 06:00,0,613
2022-03-14 06:15,0,655
2022-03-14 06:30,5,511
2022-03-14 06:45,7,473
2022-03-14 07:00,25,809
2022-03-14 07:15,32,488
2022-03-14 07:30,61,501
2022-03-14 07:45,302,493
2022-03-14 08:00,372,487
2022-03-14 08:15,194,2442
2022-03-14 08:30,445,521
2022-03-14 08:45,600,554
2022-03-14 09:00,580,624
2022-03-14 09:15,635,802
2022-03-14 09:30,314,491
2022-03-14 09:45,281,498
2022-03-14 10:00,1179,1540
2022-03-14 10:15,1152,1535
2022-03-14 10:30,1220,1603
2022-03-14 10:45,1219,1385
2022-03-14 11:00,463,1470
2022-03-14 11:15,1220,1448
2022-03-14 11:30,1220,1716
2022-03-14 11:45,1220,1398
2022-03-14 12:00,1220,1285
2022-03-14 12:15,1220,1278
2022-03-14 12:30,1220,1436
2022-03-14 12:45,1220,1452
2022-03-14 13:00,1219,1274
2022-03-14 13:15,1220,1273
2022-03-14 13:30,1175,1391
2022-03-14 13:45,1220,2999
2022-03-14 14:00,1121,1363
2022-03-14 14:15,883,1316
2022-03-14 14:30,644,1259
2022-03-14 14:45,634,1416
2022-03-14 15:00,505,501
2022-03-14 15:15,408,419
2022-03-14 15:30,439,369
2022-03-14 15:45,317,435
2022-03-14 16:00,606,731
2022-03-14 16:15,658,704
2022-03-14 16:30,396,393
2022-03-14 16:45,465,429
2022-03-14 17:00,554,640
2022-03-14 17:15,440,611
2022-03-14 17:30,332,552
2022-03-14 17:45,231,452
2022-03-14 18:00,43,545
2022-03-14 18:15,54,547
2022-03-14 18:30,29,466
2022-03-14 18:45,20,391
2022-03-14 19:00,9,484
2022-03-14 19:15,2,566
2022-03-14 19:30,0,2594
2022-03-14 19:45,0,596
2022-03-14 20:00,0,541
2022-03-14 20:15,0,2752
2022-03-14 20:30,0,686
2022-03-14 20:45,0,651
2022-03-14 21:00,0,503
2022-03-14 21:15,0,496
2022-03-14 21:30,0,648
2022-03-14 21:45,0,679
2022-03-14 22:00,0,468
2022-03-14 22:15,0,377
2022-03-14 22:30,0,400
2022-03-14 22:45,0,560
2022-03-14 23:00,0,518
2022-03-14 23:15,0,379
2022-03-14 23:30,0,378
2022-03-14 23:45,0,449
2022-03-15 00:00,0,521
2022-03-15 00:15,0,514
2022-03-15 00:30,0,378
2022-03-15 00:45,0,380
2022-03-15 01:00,0,544
2022-03-15 01:15,0,610
2022-03-15 01:30,0,468
2022-03-15 01:45,0,414
2022-03-15 02:00,0,448
2022-03-15 02:15,0,439
2022-03-15 02:30,0,467
2022-03-15 02:45,0,458
2022-03-15 03:00,0,3475
2022-03-15 03:15,0,3453
2022-03-15 03:30,0,3499
2022-03-15 03:45,0,3480
2022-03-15 04:00,0,3496
2022-03-15 04:15,0,3379
2022-03-15 04:30,0,509
2022-03-15 04:45,0,381
2022-03-15 05:00,0,379
2022-03-15 05:15,0,468
2022-03-15 05:30,0,512
2022-03-15 05:45,0,426
2022-03-15 06:00,0,371
2022-03-15 06:15,0,371
2022-03-15 06:30,2,493
2022-03-15 06:45,6,506
2022-03-15 07:00,30,473
2022-03-15 07:15,83,373
2022-03-15 07:30,169,430
2022-03-15 07:45,316,430
2022-03-15 08:00,371,373
2022-03-15 08:15,452,447
2022-03-15 08:30,505,500
2022-03-15 08:45,484,484
2022-03-15 09:00,501,485
2022-03-15 09:15,388,388
2022-03-15 09:30,504,488
2022-03-15 09:45,553,545
2022-03-15 10:00,1122,1516
2022-03-15 10:15,1196,1299
2022-03-15 10:30,1220,1306
2022-03-15 10:45,1220,1300
2022-03-15 11:00,1220,1444
2022-03-15 11:15,1223,1429
2022-03-15 11:30,1223,1294
2022-03-15 11:45,1223,1331
2022-03-15 12:00,1223,1379
2022-03-15 12:15,1222,1443
2022-03-15 12:30,1223,1370
2022-03-15 12:45,1221,1327
2022-03-15 13:00,1220,1338
2022-03-15 13:15,1220,1457
2022-03-15 13:30,1220,1431
2022-03-15 13:45,1219,1284
2022-03-15 14:00,1220,1293
2022-03-15 14:15,1220,1446
2022-03-15 14:30,1220,1444
2022-03-15 14:45,1220,1345
2022-03-15 15:00,446,399
2022-03-15 15:15,392,392
2022-03-15 15:30,583,588
2022-03-15 15:45,571,576
2022-03-15 16:00,498,600
2022-03-15 16:15,395,406
2022-03-15 16:30,452,443
2022-03-15 16:45,269,556
2022-03-15 17:00,233,565
2022-03-15 17:15,265,448
2022-03-15 17:30,188,444
2022-03-15 17:45,155,603
2022-03-15 18:00,114,570
2022-03-15 18:15,98,582
2022-03-15 18:30,52,439
2022-03-15 18:45,22,516
2022-03-15 19:00,7,565
2022-03-15 19:15,3,523
2022-03-15 19:30,0,518
2022-03-15 19:45,0,510
2022-03-15 20:00,0,554
2022-03-15 20:15,0,487
2022-03-15 20:30,0,505
2022-03-15 20:45,0,442
2022-03-15 21:00,0,501
2022-03-15 21:15,0,469
2022-03-15 21:30,0,450
2022-03-15 21:45,0,516
2022-03-15 22:00,0,535
2022-03-15 22:15,0,468
2022-03-15 22:30,0,478
2022-03-15 22:45,0,440
2022-03-15 23:00,0,472
2022-03-15 23:15,0,494
2022-03-15 23:30,0,445
2022-03-15 23:45,0,441
2022-03-16 00:00,0,436
2022-03-16 00:15,0,466
2022-03-16 00:30,0,458
2022-03-16 00:45,0,440
2022-03-16 01:00,0,470
2022-03-16 01:15,0,508
2022-03-16 01:30,0,458
2022-03-16 01:45,0,440
2022-03-16 02:00,0,470
2022-03-16 02:15,0,376
2022-03-16 02:30,0,464
2022-03-16 02:45,0,525
2022-03-16 03:00,0,3463
2022-03-16 03:15,0,3454
2022-03-16 03:30,0,3400
2022-03-16 03:45,0,3474
2022-03-16 04:00,0,3506
2022-03-16 04:15,0,3362
2022-03-16 04:30,0,3267
2022-03-16 04:45,0,3368
2022-03-16 05:00,0,535
2022-03-16 05:15,0,516
2022-03-16 05:30,0,428
2022-03-16 05:45,0,372
2022-03-16 06:00,0,373
2022-03-16 06:15,0,521
2022-03-16 06:30,2,502
2022-03-16 06:45,7,419
2022-03-16 07:00,26,387
2022-03-16 07:15,80,419
2022-03-16 07:30,138,507
2022-03-16 07:45,304,369
2022-03-16 08:00,371,365
2022-03-16 08:15,376,360
2022-03-16 08:30,521,516
2022-03-16 08:45,614,541
2022-03-16 09:00,449,445
2022-03-16 09:15,404,436
2022-03-16 09:30,518,536
2022-03-16 09:45,497,495
2022-03-16 10:00,1125,1295
2022-03-16 10:15,1192,1372
2022-03-16 10:30,1220,1404
2022-03-16 10:45,1219,1318
2022-03-16 11:00,1219,1320
2022-03-16 11:15,1219,1350
2022-03-16 11:30,1220,1324
2022-03-16 11:45,1220,1336
2022-03-16 12:00,1220,1422
2022-03-16 12:15,1220,1377
2022-03-16 12:30,1219,1292
2022-03-16 12:45,1220,1368
2022-03-16 13:00,1220,1433
2022-03-16 13:15,1220,1422
2022-03-16 13:30,1220,1291
2022-03-16 13:45,1225,1291
2022-03-16 14:00,1222,1433
2022-03-16 14:15,1222,1417
2022-03-16 14:30,1220,1353
2022-03-16 14:45,1220,1308
2022-03-16 15:00,808,480
2022-03-16 15:15,539,537
2022-03-16 15:30,459,455
2022-03-16 15:45,398,393
2022-03-16 16:00,519,511
2022-03-16 16:15,572,570
2022-03-16 16:30,507,498
2022-03-16 16:45,500,490
2022-03-16 17:00,517,517
2022-03-16 17:15,413,500
2022-03-16 17:30,316,491
2022-03-16 17:45,216,489
2022-03-16 18:00,93,572
2022-03-16 18:15,41,558
2022-03-16 18:30,28,421
2022-03-16 18:45,18,452
2022-03-16 19:00,8,554
2022-03-16 19:15,0,460
2022-03-16 19:30,0,467
2022-03-16 19:45,0,493
2022-03-16 20:00,0,595
2022-03-16 20:15,0,517
2022-03-16 20:30,0,416
