 ,Production (W),Consumption (W)
2021-04-03 00:00,0,399
2021-04-03 00:15,0,396
2021-04-03 00:30,0,452
2021-04-03 00:45,0,478
2021-04-03 01:00,0,390
2021-04-03 01:15,0,454
2021-04-03 01:30,0,451
2021-04-03 01:45,0,480
2021-04-03 02:00,0,468
2021-04-03 02:15,0,459
2021-04-03 02:30,0,446
2021-04-03 02:45,0,388
2021-04-03 03:00,0,474
2021-04-03 03:15,0,452
2021-04-03 03:30,0,448
2021-04-03 03:45,0,387
2021-04-03 04:00,0,385
2021-04-03 04:15,0,534
2021-04-03 04:30,0,448
2021-04-03 04:45,0,389
2021-04-03 05:00,0,387
2021-04-03 05:15,0,3597
2021-04-03 05:30,0,3507
2021-04-03 05:45,0,3315
2021-04-03 06:00,0,385
2021-04-03 06:15,0,447
2021-04-03 06:30,0,541
2021-04-03 06:45,1,457
2021-04-03 07:00,5,375
2021-04-03 07:15,21,434
2021-04-03 07:30,39,434
2021-04-03 07:45,65,462
2021-04-03 08:00,269,458
2021-04-03 08:15,432,431
2021-04-03 08:30,373,369
2021-04-03 08:45,371,368
2021-04-03 09:00,371,370
2021-04-03 09:15,517,510
2021-04-03 09:30,372,371
2021-04-03 09:45,371,371
2021-04-03 10:00,372,542
2021-04-03 10:15,533,525
2021-04-03 10:30,1200,1400
2021-04-03 10:45,1220,1287
2021-04-03 11:00,1220,1325
2021-04-03 11:15,1220,1323
2021-04-03 11:30,1220,1359
2021-04-03 11:45,1220,1356
2021-04-03 12:00,1223,1340
2021-04-03 12:15,1225,1390
2021-04-03 12:30,1225,1427
2021-04-03 12:45,1225,1618
2021-04-03 13:00,1225,1583
2021-04-03 13:15,1223,1524
2021-04-03 13:30,1223,1342
2021-04-03 13:45,1220,1470
2021-04-03 14:00,1223,1421
2021-04-03 14:15,1220,1422
2021-04-03 14:30,383,405
2021-04-03 14:45,545,534
2021-04-03 15:00,581,571
2021-04-03 15:15,444,438
2021-04-03 15:30,383,375
2021-04-03 15:45,642,571
2021-04-03 16:00,686,546
2021-04-03 16:15,534,455
2021-04-03 16:30,380,379
2021-04-03 16:45,412,405
2021-04-03 17:00,427,561
2021-04-03 17:15,331,548
2021-04-03 17:30,233,450
2021-04-03 17:45,83,448
2021-04-03 18:00,30,598
2021-04-03 18:15,20,559
2021-04-03 18:30,10,477
2021-04-03 18:45,3,398
2021-04-03 19:00,0,501
2021-04-03 19:15,0,565
2021-04-03 19:30,0,512
2021-04-03 19:45,0,456
2021-04-03 20:00,0,533
2021-04-03 20:15,0,589
2021-04-03 20:30,0,530
2021-04-03 20:45,0,409
2021-04-03 21:00,0,492
2021-04-03 21:15,0,580
2021-04-03 21:30,0,505
2021-04-03 21:45,0,440
2021-04-03 22:00,0,527
2021-04-03 22:15,0,577
2021-04-03 22:30,0,490
2021-04-03 22:45,0,402
2021-04-03 23:00,0,495
2021-04-03 23:15,0,541
2021-04-03 23:30,0,465
2021-04-03 23:45,0,405
2021-04-04 00:00,0,393
2021-04-04 00:15,0,539
2021-04-04 00:30,0,528
2021-04-04 00:45,0,386
2021-04-04 01:00,0,397
2021-04-04 01:15,0,555
2021-04-04 01:30,0,535
2021-04-04 01:45,0,391
2021-04-04 02:00,0,392
2021-04-04 02:15,0,452
2021-04-04 02:30,0,538
2021-04-04 02:45,0,467
2021-04-04 03:00,0,386
2021-04-04 03:15,0,452
2021-04-04 03:30,0,543
2021-04-04 03:45,0,470
2021-04-04 04:00,0,388
2021-04-04 04:15,0,449
2021-04-04 04:30,0,444
2021-04-04 04:45,0,478
2021-04-04 05:00,0,471
2021-04-04 05:15,0,3432
2021-04-04 05:30,0,3419
2021-04-04 05:45,0,3446
2021-04-04 06:00,0,3323
2021-04-04 06:15,0,530
2021-04-04 06:30,0,446
2021-04-04 06:45,1,390
2021-04-04 07:00,1,478
2021-04-04 07:15,8,528
2021-04-04 07:30,27,453
2021-04-04 07:45,41,407
2021-04-04 08:00,67,399
2021-04-04 08:15,120,588
2021-04-04 08:30,164,540
2021-04-04 08:45,152,377
2021-04-04 09:00,174,371
2021-04-04 09:15,307,442
2021-04-04 09:30,330,520
2021-04-04 09:45,324,449
2021-04-04 10:00,207,372
2021-04-04 10:15,323,438
2021-04-04 10:30,443,1471
2021-04-04 10:45,887,1381
2021-04-04 11:00,234,1278
2021-04-04 11:15,132,1352
2021-04-04 11:30,205,1343
2021-04-04 11:45,231,1442
2021-04-04 12:00,190,1443
2021-04-04 12:15,175,1438
2021-04-04 12:30,138,1401
2021-04-04 12:45,185,1423
2021-04-04 13:00,185,1411
2021-04-04 13:15,135,1365
2021-04-04 13:30,272,1447
2021-04-04 13:45,617,1373
2021-04-04 14:00,318,3495
2021-04-04 14:15,216,1457
2021-04-04 14:30,364,614
2021-04-04 14:45,659,654
2021-04-04 15:00,355,580
2021-04-04 15:15,350,2611
2021-04-04 15:30,348,677
2021-04-04 15:45,255,589
2021-04-04 16:00,269,380
2021-04-04 16:15,254,418
2021-04-04 16:30,275,574
2021-04-04 16:45,256,436
2021-04-04 17:00,190,435
2021-04-04 17:15,393,430
2021-04-04 17:30,47,544
2021-04-04 17:45,74,470
2021-04-04 18:00,48,463
2021-04-04 18:15,18,572
2021-04-04 18:30,8,622
2021-04-04 18:45,1,474
2021-04-04 19:00,0,427
2021-04-04 19:15,0,553
2021-04-04 19:30,0,464
2021-04-04 19:45,0,462
2021-04-04 20:00,0,496
2021-04-04 20:15,0,477
2021-04-04 20:30,0,470
2021-04-04 20:45,0,466
2021-04-04 21:00,0,560
2021-04-04 21:15,0,479
2021-04-04 21:30,0,539
2021-04-04 21:45,0,536
2021-04-04 22:00,0,561
2021-04-04 22:15,0,479
2021-04-04 22:30,0,564
2021-04-04 22:45,0,533
2021-04-04 23:00,0,552
2021-04-04 23:15,0,417
2021-04-04 23:30,0,476
2021-04-04 23:45,0,542
2021-04-05 00:00,0,485
2021-04-05 00:15,0,396
2021-04-05 00:30,0,456
2021-04-05 00:45,0,534
2021-04-05 01:00,0,389
2021-04-05 01:15,0,390
2021-04-05 01:30,0,451
2021-04-05 01:45,0,533
2021-04-05 02:00,0,389
2021-04-05 02:15,0,387
2021-04-05 02:30,0,447
2021-04-05 02:45,0,527
2021-04-05 03:00,0,386
2021-04-05 03:15,0,385
2021-04-05 03:30,0,449
2021-04-05 03:45,0,532
2021-04-05 04:00,0,388
2021-04-05 04:15,0,387
2021-04-05 04:30,0,447
2021-04-05 04:45,0,533
2021-04-05 05:00,0,466
2021-04-05 05:15,0,3417
2021-04-05 05:30,0,3378
2021-04-05 05:45,0,535
2021-04-05 06:00,0,459
2021-04-05 06:15,0,387
2021-04-05 06:30,0,448
2021-04-05 06:45,2,444
2021-04-05 07:00,4,455
2021-04-05 07:15,33,376
2021-04-05 07:30,49,436
2021-04-05 07:45,89,431
2021-04-05 08:00,115,457
2021-04-05 08:15,165,449
2021-04-05 08:30,307,437
2021-04-05 08:45,435,402
2021-04-05 09:00,445,462
2021-04-05 09:15,461,486
2021-04-05 09:30,532,520
2021-04-05 09:45,461,439
2021-04-05 10:00,333,661
2021-04-05 10:15,465,465
2021-04-05 10:30,863,1622
2021-04-05 10:45,1126,1484
2021-04-05 11:00,722,1313
2021-04-05 11:15,611,1359
2021-04-05 11:30,889,1413
2021-04-05 11:45,584,1332
2021-04-05 12:00,660,1265
2021-04-05 12:15,714,1358
2021-04-05 12:30,762,1407
2021-04-05 12:45,707,1325
2021-04-05 13:00,695,1272
2021-04-05 13:15,561,1286
2021-04-05 13:30,558,1420
2021-04-05 13:45,565,1416
2021-04-05 14:00,517,1268
2021-04-05 14:15,537,1331
2021-04-05 14:30,348,486
2021-04-05 14:45,497,1508
2021-04-05 15:00,503,1460
2021-04-05 15:15,532,1445
2021-04-05 15:30,418,1493
2021-04-05 15:45,430,1415
2021-04-05 16:00,294,1451
2021-04-05 16:15,283,4015
2021-04-05 16:30,221,1356
2021-04-05 16:45,180,493
2021-04-05 17:00,109,511
2021-04-05 17:15,64,507
2021-04-05 17:30,47,3166
2021-04-05 17:45,34,560
2021-04-05 18:00,26,622
2021-04-05 18:15,19,3053
2021-04-05 18:30,10,493
2021-04-05 18:45,2,475
2021-04-05 19:00,0,522
2021-04-05 19:15,0,487
2021-04-05 19:30,0,477
2021-04-05 19:45,0,466
2021-04-05 20:00,0,541
2021-04-05 20:15,0,428
2021-04-05 20:30,0,520
2021-04-05 20:45,0,546
2021-04-05 21:00,0,613
2021-04-05 21:15,0,471
2021-04-05 21:30,0,542
2021-04-05 21:45,0,531
2021-04-05 22:00,0,678
2021-04-05 22:15,0,589
2021-04-05 22:30,0,533
2021-04-05 22:45,0,534
2021-04-05 23:00,0,676
2021-04-05 23:15,0,589
2021-04-05 23:30,0,583
2021-04-05 23:45,0,527
2021-04-06 00:00,0,523
2021-04-06 00:15,0,559
2021-04-06 00:30,0,471
2021-04-06 00:45,0,413
2021-04-06 01:00,0,512
2021-04-06 01:15,0,501
2021-04-06 01:30,0,485
2021-04-06 01:45,0,477
2021-04-06 02:00,0,418
2021-04-06 02:15,0,2509
2021-04-06 02:30,0,541
2021-04-06 02:45,0,451
2021-04-06 03:00,0,391
2021-04-06 03:15,0,390
2021-04-06 03:30,0,467
2021-04-06 03:45,0,449
2021-04-06 04:00,0,445
2021-04-06 04:15,0,387
2021-04-06 04:30,0,474
2021-04-06 04:45,0,464
2021-04-06 05:00,0,448
2021-04-06 05:15,0,3509
2021-04-06 05:30,0,3292
2021-04-06 05:45,0,3438
2021-04-06 06:00,0,3410
2021-04-06 06:15,0,444
2021-04-06 06:30,0,388
2021-04-06 06:45,2,387
2021-04-06 07:00,6,457
2021-04-06 07:15,22,504
2021-04-06 07:30,38,429
2021-04-06 07:45,57,441
2021-04-06 08:00,262,522
2021-04-06 08:15,531,484
2021-04-06 08:30,481,481
2021-04-06 08:45,481,482
2021-04-06 09:00,513,616
2021-04-06 09:15,517,508
2021-04-06 09:30,493,487
2021-04-06 09:45,489,482
2021-04-06 10:00,432,434
2021-04-06 10:15,618,631
2021-04-06 10:30,1220,1482
2021-04-06 10:45,1220,1406
2021-04-06 11:00,1220,1840
2021-04-06 11:15,1219,1335
2021-04-06 11:30,1220,1441
2021-04-06 11:45,1220,1563
2021-04-06 12:00,1220,1584
2021-04-06 12:15,1220,1377
2021-04-06 12:30,1220,1486
2021-04-06 12:45,1220,1418
2021-04-06 13:00,1225,1512
2021-04-06 13:15,1223,1437
2021-04-06 13:30,1220,1493
2021-04-06 13:45,1220,1447
2021-04-06 14:00,1220,1384
2021-04-06 14:15,1220,1431
2021-04-06 14:30,590,585
2021-04-06 14:45,513,509
2021-04-06 15:00,491,495
2021-04-06 15:15,462,456
2021-04-06 15:30,446,437
2021-04-06 15:45,535,540
2021-04-06 16:00,471,3416
2021-04-06 16:15,726,3418
2021-04-06 16:30,388,384
2021-04-06 16:45,542,1394
2021-04-06 17:00,454,608
2021-04-06 17:15,311,492
2021-04-06 17:30,293,489
2021-04-06 17:45,68,3143
2021-04-06 18:00,33,3270
2021-04-06 18:15,19,669
2021-04-06 18:30,8,483
2021-04-06 18:45,2,451
2021-04-06 19:00,0,424
2021-04-06 19:15,0,564
2021-04-06 19:30,0,554
2021-04-06 19:45,0,413
2021-04-06 20:00,0,419
2021-04-06 20:15,0,507
2021-04-06 20:30,0,601
2021-04-06 20:45,0,506
2021-04-06 21:00,0,434
2021-04-06 21:15,0,436
2021-04-06 21:30,0,582
2021-04-06 21:45,0,567
2021-04-06 22:00,0,478
2021-04-06 22:15,0,425
2021-04-06 22:30,0,520
2021-04-06 22:45,0,534
2021-04-06 23:00,0,446
2021-04-06 23:15,0,445
2021-04-06 23:30,0,478
2021-04-06 23:45,0,480
2021-04-07 00:00,0,461
2021-04-07 00:15,0,455
2021-04-07 00:30,0,393
2021-04-07 00:45,0,471
2021-04-07 01:00,0,391
2021-04-07 01:15,0,445
2021-04-07 01:30,0,445
2021-04-07 01:45,0,476
2021-04-07 02:00,0,473
2021-04-07 02:15,0,391
2021-04-07 02:30,0,444
2021-04-07 02:45,0,445
2021-04-07 03:00,0,473
2021-04-07 03:15,0,390
2021-04-07 03:30,0,456
2021-04-07 03:45,0,445
2021-04-07 04:00,0,540
2021-04-07 04:15,0,472
2021-04-07 04:30,0,387
2021-04-07 04:45,0,446
2021-04-07 05:00,0,446
2021-04-07 05:15,0,3441
2021-04-07 05:30,0,3430
2021-04-07 05:45,0,389
2021-04-07 06:00,0,452
2021-04-07 06:15,0,449
2021-04-07 06:30,0,479
2021-04-07 06:45,4,572
2021-04-07 07:00,5,465
2021-04-07 07:15,15,170
2021-04-07 07:30,20,424
2021-04-07 07:45,60,345
2021-04-07 08:00,202,260
2021-04-07 08:15,327,320
2021-04-07 08:30,327,317
2021-04-07 08:45,340,334
2021-04-07 09:00,328,325
2021-04-07 09:15,248,244
2021-04-07 09:30,317,315
2021-04-07 09:45,304,303
2021-04-07 10:00,333,327
2021-04-07 10:15,250,246
2021-04-07 10:30,1201,1263
2021-04-07 10:45,1220,1227
2021-04-07 11:00,1220,1305
2021-04-07 11:15,1219,1225
2021-04-07 11:30,1148,1134
2021-04-07 11:45,1205,1193
2021-04-07 12:00,1220,1243
2021-04-07 12:15,1220,1334
2021-04-07 12:30,1220,1246
2021-04-07 12:45,1182,1177
2021-04-07 13:00,1220,1231
2021-04-07 13:15,1220,1303
2021-04-07 13:30,1223,1332
2021-04-07 13:45,1198,1185
2021-04-07 14:00,1223,1904
2021-04-07 14:15,1220,1256
2021-04-07 14:30,476,444
2021-04-07 14:45,384,373
2021-04-07 15:00,298,296
2021-04-07 15:15,315,312
2021-04-07 15:30,424,415
2021-04-07 15:45,395,394
2021-04-07 16:00,250,244
2021-04-07 16:15,714,3160
2021-04-07 16:30,272,241
2021-04-07 16:45,399,388
2021-04-07 17:00,346,330
2021-04-07 17:15,274,273
2021-04-07 17:30,218,399
2021-04-07 17:45,45,431
2021-04-07 18:00,31,393
2021-04-07 18:15,21,346
2021-04-07 18:30,8,376
2021-04-07 18:45,1,361
2021-04-07 19:00,0,278
2021-04-07 19:15,0,337
2021-04-07 19:30,0,416
2021-04-07 19:45,0,302
2021-04-07 20:00,0,348
2021-04-07 20:15,0,445
2021-04-07 20:30,0,500
2021-04-07 20:45,0,386
2021-04-07 21:00,0,2385
2021-04-07 21:15,0,2435
2021-04-07 21:30,0,347
2021-04-07 21:45,0,375
2021-04-07 22:00,0,455
2021-04-07 22:15,0,386
2021-04-07 22:30,0,271
2021-04-07 22:45,0,325
2021-04-07 23:00,0,406
2021-04-07 23:15,0,327
2021-04-07 23:30,0,267
2021-04-07 23:45,0,263
2021-04-08 00:00,0,406
2021-04-08 00:15,0,320
2021-04-08 00:30,0,318
2021-04-08 00:45,0,345
2021-04-08 01:00,0,337
2021-04-08 01:15,0,320
2021-04-08 01:30,0,319
2021-04-08 01:45,0,347
2021-04-08 02:00,0,339
2021-04-08 02:15,0,261
2021-04-08 02:30,0,326
2021-04-08 02:45,0,407
2021-04-08 03:00,0,341
2021-04-08 03:15,0,259
2021-04-08 03:30,0,260
2021-04-08 03:45,0,320
2021-04-08 04:00,0,397
2021-04-08 04:15,0,259
2021-04-08 04:30,0,260
2021-04-08 04:45,0,324
2021-04-08 05:00,0,3403
2021-04-08 05:15,0,3277
2021-04-08 05:30,0,3246
2021-04-08 05:45,0,257
2021-04-08 06:00,0,407
2021-04-08 06:15,0,394
2021-04-08 06:30,0,258
2021-04-08 06:45,1,263
2021-04-08 07:00,4,137
2021-04-08 07:15,20,469
2021-04-08 07:30,38,314
2021-04-08 07:45,54,257
2021-04-08 08:00,190,252
2021-04-08 08:15,460,455
2021-04-08 08:30,436,427
2021-04-08 08:45,356,353
2021-04-08 09:00,337,335
2021-04-08 09:15,431,404
2021-04-08 09:30,481,479
2021-04-08 09:45,624,2094
2021-04-08 10:00,410,318
2021-04-08 10:15,318,312
2021-04-08 10:30,1220,1348
2021-04-08 10:45,1220,1340
2021-04-08 11:00,1220,1248
2021-04-08 11:15,1192,1189
2021-04-08 11:30,1192,1204
2021-04-08 11:45,1220,1278
2021-04-08 12:00,1220,1256
2021-04-08 12:15,1220,1230
2021-04-08 12:30,1156,1153
2021-04-08 12:45,1220,1255
2021-04-08 13:00,1220,1303
2021-04-08 13:15,1220,1387
2021-04-08 13:30,1204,1207
2021-04-08 13:45,1220,1226
2021-04-08 14:00,1220,1283
2021-04-08 14:15,1220,1254
2021-04-08 14:30,438,364
2021-04-08 14:45,451,442
