 ,Production (W),Consumption (W)
2022-12-13 00:00,0,343
2022-12-13 00:15,0,228
2022-12-13 00:30,0,209
2022-12-13 00:45,0,212
2022-12-13 01:00,0,214
2022-12-13 01:15,0,212
2022-12-13 01:30,0,212
2022-12-13 01:45,0,269
2022-12-13 02:00,0,166
2022-12-13 03:00,0,0
2022-12-13 04:00,0,3390
2022-12-13 04:15,0,3264
2022-12-13 04:30,0,3289
2022-12-13 04:45,0,233
2022-12-13 05:00,0,228
2022-12-13 05:15,2,222
2022-12-13 05:30,6,211
2022-12-13 05:45,17,315
2022-12-13 06:00,32,203
2022-12-13 06:15,55,354
2022-12-13 06:30,106,202
2022-12-13 06:45,74,351
2022-12-13 07:00,34,318
2022-12-13 07:15,75,311
2022-12-13 07:30,107,318
2022-12-13 07:45,175,222
2022-12-13 08:00,300,623
2022-12-13 08:15,481,655
2022-12-13 08:30,448,730
2022-12-13 08:45,617,737
2022-12-13 09:00,485,755
2022-12-13 09:15,440,705
2022-12-13 09:30,630,631
2022-12-13 09:45,564,563
2022-12-13 10:00,570,571
2022-12-13 10:15,617,643
2022-12-13 10:30,10,0
2022-12-13 10:45,12,0
2022-12-13 11:00,19,0
2022-12-13 11:15,25,0
2022-12-13 11:30,18,0
2022-12-13 11:45,24,0
2022-12-13 12:00,26,856
2022-12-13 12:15,736,730
2022-12-13 12:30,776,765
2022-12-13 12:45,715,711
2022-12-13 13:00,716,712
2022-12-13 13:15,719,713
2022-12-13 13:30,739,686
2022-12-13 13:45,711,720
2022-12-13 14:00,1219,3599
2022-12-13 14:15,703,700
2022-12-13 14:30,703,710
2022-12-13 14:45,470,692
2022-12-13 15:00,242,692
2022-12-13 15:15,286,672
2022-12-13 15:30,675,673
2022-12-13 15:45,646,640
2022-12-13 16:00,622,625
2022-12-13 16:15,622,617
2022-12-13 16:30,621,619
2022-12-13 16:45,519,694
2022-12-13 17:00,441,658
2022-12-13 17:15,322,444
2022-12-13 17:30,83,425
2022-12-13 17:45,73,255
2022-12-13 18:00,66,250
2022-12-13 18:15,4,0
2022-12-13 18:30,4,0
2022-12-13 18:45,4,0
2022-12-13 19:00,4,0
2022-12-13 19:15,4,0
2022-12-13 19:30,4,0
2022-12-13 19:45,3,0
2022-12-13 20:00,3,393
2022-12-13 20:15,0,288
2022-12-13 20:30,0,282
2022-12-13 20:45,0,273
2022-12-13 21:00,0,415
2022-12-13 21:15,0,406
2022-12-13 21:30,0,392
2022-12-13 21:45,0,433
2022-12-13 22:00,0,435
2022-12-13 22:15,0,412
2022-12-13 22:30,0,278
2022-12-13 22:45,0,299
2022-12-13 23:00,0,2336
2022-12-13 23:15,0,295
2022-12-13 23:30,0,132
2022-12-13 23:45,0,106
2022-12-14 00:00,0,95
2022-12-14 00:15,0,166
2022-12-14 00:30,0,138
2022-12-14 00:45,0,220
2022-12-14 01:00,0,213
2022-12-14 01:15,0,213
2022-12-14 01:30,0,213
2022-12-14 01:45,0,153
2022-12-14 02:00,0,152
2022-12-14 03:00,0,0
2022-12-14 04:00,0,3275
2022-12-14 04:15,0,3098
2022-12-14 04:30,0,3358
2022-12-14 04:45,0,238
2022-12-14 05:00,0,504
2022-12-14 05:15,2,218
2022-12-14 05:30,5,212
2022-12-14 05:45,15,215
2022-12-14 06:00,31,212
2022-12-14 06:15,48,132
2022-12-14 06:30,66,235
2022-12-14 06:45,114,125
2022-12-14 07:00,129,127
2022-12-14 07:15,139,66
2022-12-14 07:30,206,658
2022-12-14 07:45,124,143
2022-12-14 08:00,569,565
2022-12-14 08:15,476,553
2022-12-14 08:30,452,555
2022-12-14 08:45,520,516
2022-12-14 09:00,541,727
2022-12-14 09:15,573,565
2022-12-14 09:30,599,626
2022-12-14 09:45,636,803
2022-12-14 10:00,812,835
2022-12-14 10:15,11,0
2022-12-14 10:30,9,0
2022-12-14 10:45,8,0
2022-12-14 11:00,7,0
2022-12-14 11:15,9,0
2022-12-14 11:30,13,0
2022-12-14 11:45,13,0
2022-12-14 12:00,794,794
2022-12-14 12:15,719,720
2022-12-14 12:30,715,709
2022-12-14 12:45,703,706
2022-12-14 13:00,707,699
2022-12-14 13:15,645,726
2022-12-14 13:30,704,705
2022-12-14 13:45,707,697
2022-12-14 14:00,1219,3548
2022-12-14 14:15,1220,3516
2022-12-14 14:30,701,702
2022-12-14 14:45,263,693
2022-12-14 15:00,344,818
2022-12-14 15:15,405,3479
2022-12-14 15:30,456,3435
2022-12-14 15:45,358,761
2022-12-14 16:00,375,723
2022-12-14 16:15,321,724
2022-12-14 16:30,424,688
2022-12-14 16:45,580,639
2022-12-14 17:00,438,634
2022-12-14 17:15,354,403
2022-12-14 17:30,90,403
2022-12-14 17:45,81,1033
2022-12-14 18:00,104,166
2022-12-14 18:15,4,0
2022-12-14 18:30,4,0
2022-12-14 18:45,4,0
2022-12-14 19:00,4,0
2022-12-14 19:15,4,0
2022-12-14 19:30,3,0
2022-12-14 19:45,3,0
2022-12-14 20:00,3,455
2022-12-14 20:15,0,347
2022-12-14 20:30,0,333
2022-12-14 20:45,0,324
2022-12-14 21:00,0,324
2022-12-14 21:15,0,330
2022-12-14 21:30,0,303
2022-12-14 21:45,0,292
2022-12-14 22:00,0,438
2022-12-14 22:15,0,449
2022-12-14 22:30,0,616
2022-12-14 22:45,0,221
2022-12-14 23:00,0,344
2022-12-14 23:15,0,2139
2022-12-14 23:30,0,154
2022-12-14 23:45,0,247
2022-12-15 00:00,0,224
2022-12-15 00:15,0,319
2022-12-15 00:30,0,266
2022-12-15 00:45,0,154
2022-12-15 01:00,0,213
2022-12-15 01:15,0,213
2022-12-15 01:30,0,212
2022-12-15 01:45,0,137
2022-12-15 02:00,0,139
2022-12-15 03:00,0,0
2022-12-15 04:00,0,3428
2022-12-15 04:15,0,3186
2022-12-15 04:30,0,3443
2022-12-15 04:45,0,235
2022-12-15 05:00,0,231
2022-12-15 05:15,2,213
2022-12-15 05:30,6,375
2022-12-15 05:45,19,217
2022-12-15 06:00,31,204
2022-12-15 06:15,45,200
2022-12-15 06:30,75,195
2022-12-15 06:45,116,274
2022-12-15 07:00,136,116
2022-12-15 07:15,122,66
2022-12-15 07:30,121,79
2022-12-15 07:45,120,82
2022-12-15 08:00,351,331
2022-12-15 08:15,637,937
2022-12-15 08:30,717,740
2022-12-15 08:45,760,808
2022-12-15 09:00,788,805
