 ,Production (W),Consumption (W)
2021-09-11 00:00,0,383
2021-09-11 00:15,0,353
2021-09-11 00:30,0,318
2021-09-11 00:45,0,395
2021-09-11 01:00,0,168
2021-09-11 01:15,0,435
2021-09-11 01:30,0,486
2021-09-11 01:45,0,350
2021-09-11 02:00,0,348
2021-09-11 02:15,0,422
2021-09-11 02:30,0,490
2021-09-11 02:45,0,412
2021-09-11 03:00,0,355
2021-09-11 03:15,0,352
2021-09-11 03:30,0,428
2021-09-11 03:45,0,482
2021-09-11 04:00,0,475
2021-09-11 04:15,0,345
2021-09-11 04:30,0,345
2021-09-11 04:45,0,347
2021-09-11 05:00,0,3462
2021-09-11 05:15,0,3459
2021-09-11 05:30,0,420
2021-09-11 05:45,0,346
2021-09-11 06:00,0,348
2021-09-11 06:15,0,407
2021-09-11 06:30,2,404
2021-09-11 06:45,2,417
2021-09-11 07:00,7,405
2021-09-11 07:15,24,334
2021-09-11 07:30,48,395
2021-09-11 07:45,99,388
2021-09-11 08:00,131,340
2021-09-11 08:15,225,427
2021-09-11 08:30,271,434
2021-09-11 08:45,335,431
2021-09-11 09:00,264,468
2021-09-11 09:15,331,330
2021-09-11 09:30,131,97
2021-09-11 09:45,186,187
2021-09-11 10:00,421,420
2021-09-11 10:15,265,270
2021-09-11 10:30,282,368
2021-09-11 10:45,371,388
2021-09-11 11:00,306,283
2021-09-11 11:15,355,487
2021-09-11 11:30,351,482
2021-09-11 11:45,363,208
2021-09-11 12:00,347,339
2021-09-11 12:15,347,340
2021-09-11 12:30,493,491
2021-09-11 12:45,473,420
2021-09-11 13:00,347,339
2021-09-11 13:15,347,340
2021-09-11 13:30,420,409
2021-09-11 13:45,404,403
2021-09-11 14:00,428,425
2021-09-11 14:15,1219,1354
2021-09-11 14:30,1182,1265
2021-09-11 14:45,1126,1330
2021-09-11 15:00,1055,1797
2021-09-11 15:15,982,4401
2021-09-11 15:30,908,1256
2021-09-11 15:45,825,1268
2021-09-11 16:00,742,1330
2021-09-11 16:15,392,394
2021-09-11 16:30,424,418
2021-09-11 16:45,343,340
2021-09-11 17:00,343,342
2021-09-11 17:15,265,397
2021-09-11 17:30,197,385
2021-09-11 17:45,80,418
2021-09-11 18:00,46,414
2021-09-11 18:15,27,1428
2021-09-11 18:30,7,431
2021-09-11 18:45,0,429
2021-09-11 19:00,0,448
2021-09-11 19:15,0,442
2021-09-11 19:30,0,366
2021-09-11 19:45,0,437
2021-09-11 20:00,0,431
2021-09-11 20:15,0,474
2021-09-11 20:30,0,178
2021-09-11 20:45,0,424
2021-09-11 21:00,0,300
2021-09-11 21:15,0,331
2021-09-11 21:30,0,343
2021-09-11 21:45,0,411
2021-09-11 22:00,0,398
2021-09-11 22:15,0,383
2021-09-11 22:30,0,394
2021-09-11 22:45,0,340
2021-09-11 23:00,0,326
2021-09-11 23:15,0,395
2021-09-11 23:30,0,444
2021-09-11 23:45,0,370
2021-09-12 00:00,0,294
2021-09-12 00:15,0,302
2021-09-12 00:30,0,307
2021-09-12 00:45,0,406
2021-09-12 01:00,0,381
2021-09-12 01:15,0,367
2021-09-12 01:30,0,352
