 ,Production (W),Consumption (W)
2022-06-25 00:00,0,0
2022-06-25 00:15,0,998
2022-06-25 00:30,0,1006
2022-06-25 00:45,0,1009
2022-06-25 01:00,0,878
2022-06-25 01:15,0,875
2022-06-25 01:30,0,861
2022-06-25 01:45,0,853
2022-06-25 02:00,0,803
2022-06-25 02:15,0,472
2022-06-25 02:30,0,467
2022-06-25 02:45,0,453
2022-06-25 03:00,0,452
2022-06-25 03:15,0,398
2022-06-25 03:30,0,393
2022-06-25 03:45,0,532
2022-06-25 04:00,0,526
2022-06-25 04:15,0,3408
2022-06-25 04:30,0,3343
2022-06-25 04:45,0,3416
2022-06-25 05:00,0,3480
2022-06-25 05:15,0,3330
2022-06-25 05:30,0,478
2022-06-25 05:45,0,466
2022-06-25 06:00,0,490
2022-06-25 06:15,0,465
2022-06-25 06:30,0,393
2022-06-25 06:45,0,396
2022-06-25 07:00,0,503
2022-06-25 07:15,0,594
2022-06-25 07:30,1,531
2022-06-25 07:45,6,383
2022-06-25 08:00,23,441
2022-06-25 08:15,50,475
2022-06-25 08:30,167,429
2022-06-25 08:45,365,362
2022-06-25 09:00,513,449
2022-06-25 09:15,532,539
2022-06-25 09:30,392,391
2022-06-25 09:45,400,394
2022-06-25 10:00,384,385
2022-06-25 10:15,462,458
2022-06-25 10:30,449,445
2022-06-25 10:45,489,484
2022-06-25 11:00,468,458
2022-06-25 11:15,553,478
2022-06-25 11:30,433,442
2022-06-25 11:45,418,424
2022-06-25 12:00,435,428
2022-06-25 13:00,0,0
2022-06-25 14:00,1095,3322
2022-06-25 14:15,1088,3443
2022-06-25 14:30,517,515
2022-06-25 14:45,572,570
2022-06-25 15:00,432,432
2022-06-25 15:15,484,481
2022-06-25 15:30,521,587
2022-06-25 15:45,708,550
2022-06-25 16:00,618,715
2022-06-25 16:15,501,499
2022-06-25 16:30,429,453
2022-06-25 16:45,328,451
2022-06-25 17:00,51,3328
2022-06-25 17:15,32,988
2022-06-25 17:30,18,972
2022-06-25 17:45,7,876
2022-06-25 18:00,2,3255
2022-06-25 18:15,0,3443
2022-06-25 18:30,0,1026
2022-06-25 18:45,0,906
2022-06-25 19:00,0,4227
2022-06-25 19:15,0,6337
2022-06-25 19:30,0,4386
2022-06-25 19:45,0,4194
2022-06-25 20:45,0,0
2022-06-25 21:45,0,0
2022-06-25 22:15,0,989
2022-06-25 22:30,0,975
2022-06-25 22:45,0,969
2022-06-25 23:00,0,957
2022-06-25 23:15,0,796
2022-06-25 23:30,0,823
2022-06-25 23:45,0,794
2022-06-26 00:00,0,892
2022-06-26 00:15,0,822
2022-06-26 00:30,0,825
2022-06-26 00:45,0,816
2022-06-26 01:00,0,892
2022-06-26 01:15,0,758
2022-06-26 01:30,0,365
2022-06-26 01:45,0,511
2022-06-26 02:00,0,538
2022-06-26 02:15,0,434
2022-06-26 02:30,0,436
2022-06-26 02:45,0,431
2022-06-26 03:00,0,427
2022-06-26 03:15,0,470
2022-06-26 03:30,0,446
2022-06-26 03:45,0,442
2022-06-26 04:00,0,433
2022-06-26 04:15,0,3449
2022-06-26 04:30,0,3417
2022-06-26 04:45,0,3308
2022-06-26 05:00,0,3585
