 ,Production (W),Consumption (W)
2022-05-14 00:00,0,514
2022-05-14 00:15,0,505
2022-05-14 00:30,0,370
2022-05-14 00:45,0,369
2022-05-14 01:00,0,821
2022-05-14 01:15,0,894
2022-05-14 01:30,0,814
2022-05-14 01:45,0,756
2022-05-14 02:00,0,815
2022-05-14 02:15,0,422
2022-05-14 02:30,0,445
2022-05-14 02:45,0,438
2022-05-14 03:00,0,361
2022-05-14 03:15,0,420
2022-05-14 03:30,0,362
2022-05-14 03:45,0,432
2022-05-14 04:00,0,443
2022-05-14 04:15,0,3448
2022-05-14 04:30,0,3314
2022-05-14 04:45,0,3397
2022-05-14 05:00,0,3514
2022-05-14 05:15,0,512
2022-05-14 05:30,0,498
2022-05-14 05:45,0,362
2022-05-14 06:00,0,361
2022-05-14 06:15,0,491
2022-05-14 06:30,0,419
2022-05-14 06:45,0,439
2022-05-14 07:00,0,435
2022-05-14 07:15,0,425
2022-05-14 07:30,0,478
2022-05-14 07:45,0,357
2022-05-14 08:00,0,358
2022-05-14 08:15,0,498
2022-05-14 08:30,0,548
2022-05-14 08:45,0,540
2022-05-14 09:00,0,507
2022-05-14 09:15,0,542
2022-05-14 09:30,0,547
2022-05-14 09:45,0,695
2022-05-14 10:00,0,387
2022-05-14 10:15,0,409
2022-05-14 10:30,0,428
2022-05-14 10:45,0,572
2022-05-14 11:00,0,529
2022-05-14 11:15,0,390
2022-05-14 11:30,0,536
2022-05-14 11:45,0,632
2022-05-14 12:00,0,2529
2022-05-14 12:15,0,615
2022-05-14 12:30,0,471
2022-05-14 12:45,0,497
2022-05-14 13:00,0,551
2022-05-14 13:15,0,408
2022-05-14 13:30,0,575
2022-05-14 13:45,0,459
2022-05-14 14:00,0,477
2022-05-14 14:15,0,3439
2022-05-14 14:30,0,373
2022-05-14 14:45,0,455
2022-05-14 15:00,0,574
2022-05-14 15:15,0,471
2022-05-14 15:30,0,453
2022-05-14 15:45,0,494
2022-05-14 16:00,0,558
2022-05-14 16:15,0,432
2022-05-14 16:30,0,382
2022-05-14 16:45,0,455
2022-05-14 17:00,0,2452
2022-05-14 17:15,0,507
2022-05-14 17:30,0,528
2022-05-14 17:45,0,555
2022-05-14 18:00,0,1015
2022-05-14 18:15,0,932
2022-05-14 18:30,0,880
2022-05-14 18:45,0,994
2022-05-14 19:00,0,1007
2022-05-14 19:15,0,1020
2022-05-14 19:30,0,921
2022-05-14 19:45,0,968
2022-05-14 20:00,0,964
2022-05-14 20:15,0,512
2022-05-14 20:30,0,452
2022-05-14 20:45,0,599
2022-05-14 21:00,0,589
2022-05-14 21:15,0,516
2022-05-14 21:30,0,448
2022-05-14 21:45,0,649
2022-05-14 22:00,0,486
2022-05-14 22:15,0,485
2022-05-14 22:30,0,832
2022-05-14 22:45,0,853
2022-05-14 23:00,0,777
2022-05-14 23:15,0,836
2022-05-14 23:30,0,862
2022-05-14 23:45,0,856
2022-05-15 00:00,0,862
2022-05-15 00:15,0,890
2022-05-15 00:30,0,866
2022-05-15 00:45,0,845
2022-05-15 01:00,0,914
2022-05-15 01:15,0,846
2022-05-15 01:30,0,836
2022-05-15 01:45,0,781
2022-05-15 02:00,0,935
2022-05-15 02:15,0,583
2022-05-15 02:30,0,509
2022-05-15 02:45,0,411
2022-05-15 03:00,0,443
2022-05-15 03:15,0,557
2022-05-15 03:30,0,434
2022-05-15 03:45,0,374
2022-05-15 04:00,0,378
2022-05-15 04:15,0,3448
2022-05-15 04:30,0,3575
2022-05-15 04:45,0,3478
2022-05-15 05:00,0,3416
2022-05-15 05:15,0,3455
2022-05-15 05:30,0,435
2022-05-15 05:45,0,509
2022-05-15 06:00,0,450
2022-05-15 06:15,0,363
2022-05-15 06:30,0,485
2022-05-15 06:45,0,483
2022-05-15 07:00,0,499
2022-05-15 07:15,0,462
2022-05-15 07:30,0,524
2022-05-15 07:45,0,447
2022-05-15 08:00,0,461
2022-05-15 08:15,0,424
2022-05-15 08:30,0,418
2022-05-15 08:45,0,1740
2022-05-15 09:00,0,485
2022-05-15 09:15,0,412
2022-05-15 09:30,0,349
2022-05-15 09:45,0,408
2022-05-15 10:00,0,433
2022-05-15 10:15,0,487
2022-05-15 10:30,0,344
2022-05-15 10:45,0,407
2022-05-15 11:00,0,404
2022-05-15 11:15,0,347
2022-05-15 11:30,0,460
2022-05-15 11:45,0,524
2022-05-15 12:00,0,381
2022-05-15 12:15,0,357
2022-05-15 12:30,0,358
2022-05-15 12:45,0,500
2022-05-15 13:00,0,2457
2022-05-15 13:15,0,2522
2022-05-15 13:30,0,423
2022-05-15 13:45,0,578
2022-05-15 14:00,0,2628
2022-05-15 14:15,0,3397
2022-05-15 14:30,0,3347
2022-05-15 14:45,0,461
2022-05-15 15:00,0,505
2022-05-15 15:15,0,363
2022-05-15 15:30,0,409
2022-05-15 15:45,0,453
2022-05-15 16:00,0,554
2022-05-15 16:15,0,513
2022-05-15 16:30,0,376
2022-05-15 16:45,0,417
2022-05-15 17:00,0,729
2022-05-15 17:15,0,615
2022-05-15 17:30,0,445
2022-05-15 17:45,0,439
2022-05-15 18:00,0,938
2022-05-15 18:15,0,1031
2022-05-15 18:30,0,1576
2022-05-15 18:45,0,1600
2022-05-15 19:00,0,862
2022-05-15 19:15,0,979
2022-05-15 19:30,0,807
2022-05-15 19:45,0,798
2022-05-15 20:00,0,780
2022-05-15 20:15,0,588
2022-05-15 20:30,0,469
2022-05-15 20:45,0,420
2022-05-15 21:00,0,381
2022-05-15 21:15,0,522
2022-05-15 21:30,0,443
2022-05-15 21:45,0,383
2022-05-15 22:00,0,453
2022-05-15 22:15,0,567
2022-05-15 22:30,0,549
2022-05-15 22:45,0,382
2022-05-15 23:00,0,382
2022-05-15 23:15,0,382
2022-05-15 23:30,0,520
2022-05-15 23:45,0,476
2022-05-16 00:00,0,405
2022-05-16 00:15,0,378
2022-05-16 00:30,0,846
2022-05-16 00:45,0,981
2022-05-16 01:00,0,843
2022-05-16 01:15,0,812
2022-05-16 01:30,0,912
2022-05-16 01:45,0,843
2022-05-16 02:00,0,873
2022-05-16 02:15,0,452
2022-05-16 02:30,0,442
2022-05-16 02:45,0,438
2022-05-16 03:00,0,376
2022-05-16 03:15,0,460
2022-05-16 03:30,0,450
2022-05-16 03:45,0,503
2022-05-16 04:00,0,368
2022-05-16 04:15,0,369
2022-05-16 04:30,0,439
2022-05-16 04:45,0,584
2022-05-16 05:00,0,444
2022-05-16 05:15,0,3369
2022-05-16 05:30,0,3338
2022-05-16 05:45,0,3518
2022-05-16 06:00,0,3327
2022-05-16 06:15,0,462
2022-05-16 06:30,0,524
2022-05-16 06:45,0,515
2022-05-16 07:00,0,506
2022-05-16 07:15,0,2628
2022-05-16 07:30,0,570
2022-05-16 07:45,0,663
2022-05-16 08:00,0,725
2022-05-16 08:15,0,462
2022-05-16 08:30,0,430
2022-05-16 08:45,0,447
2022-05-16 09:00,0,486
2022-05-16 09:15,0,571
2022-05-16 09:30,0,570
2022-05-16 09:45,0,460
2022-05-16 10:00,0,784
2022-05-16 10:15,0,481
2022-05-16 10:30,0,476
2022-05-16 10:45,0,465
2022-05-16 11:00,0,451
2022-05-16 11:15,0,452
2022-05-16 11:30,0,418
2022-05-16 11:45,0,473
2022-05-16 12:00,0,493
2022-05-16 12:15,0,450
2022-05-16 12:30,0,389
2022-05-16 12:45,0,2117
2022-05-16 13:00,0,701
2022-05-16 13:15,0,2078
2022-05-16 13:30,0,543
2022-05-16 13:45,0,605
2022-05-16 14:00,0,500
2022-05-16 14:15,0,451
2022-05-16 14:30,0,449
2022-05-16 14:45,0,473
2022-05-16 15:00,0,387
2022-05-16 15:15,0,3393
2022-05-16 15:30,0,3295
2022-05-16 15:45,0,3184
2022-05-16 16:00,0,388
2022-05-16 16:15,0,444
2022-05-16 16:30,0,565
2022-05-16 16:45,0,499
2022-05-16 17:00,0,427
2022-05-16 17:15,0,590
2022-05-16 17:30,0,565
2022-05-16 17:45,0,466
2022-05-16 18:00,0,819
2022-05-16 18:15,0,947
2022-05-16 18:30,0,972
2022-05-16 18:45,0,856
2022-05-16 19:00,0,853
2022-05-16 19:15,0,915
2022-05-16 19:30,0,892
2022-05-16 19:45,0,3211
2022-05-16 20:00,0,3586
2022-05-16 20:15,0,2803
2022-05-16 20:30,0,464
2022-05-16 20:45,0,478
2022-05-16 21:00,0,495
2022-05-16 21:15,0,504
2022-05-16 21:30,0,492
2022-05-16 21:45,0,485
2022-05-16 22:00,0,491
2022-05-16 22:15,0,2835
2022-05-16 22:30,0,776
2022-05-16 22:45,0,850
2022-05-16 23:00,0,911
2022-05-16 23:15,0,806
2022-05-16 23:30,0,765
2022-05-16 23:45,0,825
2022-05-17 00:00,0,932
2022-05-17 00:15,0,786
2022-05-17 00:30,0,761
2022-05-17 00:45,0,833
2022-05-17 01:00,0,949
2022-05-17 01:15,0,883
2022-05-17 01:30,0,778
2022-05-17 01:45,0,784
2022-05-17 02:00,0,838
2022-05-17 02:15,0,511
2022-05-17 02:30,0,398
2022-05-17 02:45,0,366
2022-05-17 03:00,0,428
2022-05-17 03:15,0,509
2022-05-17 03:30,0,443
2022-05-17 03:45,0,365
2022-05-17 04:00,0,430
2022-05-17 04:15,0,547
2022-05-17 04:30,0,443
2022-05-17 04:45,0,370
2022-05-17 05:00,0,367
2022-05-17 05:15,0,3452
2022-05-17 05:30,0,3374
2022-05-17 05:45,0,3310
2022-05-17 06:00,0,3273
2022-05-17 06:15,0,439
2022-05-17 06:30,0,411
2022-05-17 06:45,0,441
2022-05-17 07:00,0,465
2022-05-17 07:15,0,465
2022-05-17 07:30,0,421
2022-05-17 07:45,0,493
2022-05-17 08:00,0,447
2022-05-17 08:15,0,491
2022-05-17 08:30,0,505
2022-05-17 08:45,0,572
2022-05-17 09:00,0,537
2022-05-17 09:15,0,419
2022-05-17 09:30,0,456
2022-05-17 09:45,0,447
2022-05-17 10:00,0,2348
2022-05-17 10:15,0,572
2022-05-17 10:30,0,587
2022-05-17 10:45,0,544
2022-05-17 11:00,0,532
2022-05-17 11:15,0,473
2022-05-17 11:30,0,546
2022-05-17 11:45,0,468
2022-05-17 12:00,0,411
2022-05-17 12:15,0,405
2022-05-17 12:30,0,557
2022-05-17 12:45,0,470
2022-05-17 13:00,0,377
2022-05-17 13:15,0,380
2022-05-17 13:30,0,589
2022-05-17 13:45,0,535
2022-05-17 14:00,0,516
2022-05-17 14:15,0,442
2022-05-17 14:30,0,534
2022-05-17 14:45,0,582
2022-05-17 15:00,0,509
2022-05-17 15:15,0,3469
2022-05-17 15:30,0,3581
2022-05-17 15:45,0,3615
2022-05-17 16:00,0,510
2022-05-17 16:15,0,445
2022-05-17 16:30,0,543
2022-05-17 16:45,0,532
2022-05-17 17:00,0,522
2022-05-17 17:15,0,522
2022-05-17 17:30,0,468
2022-05-17 17:45,0,556
2022-05-17 18:00,0,592
2022-05-17 18:15,0,526
2022-05-17 18:30,0,432
2022-05-17 18:45,0,514
2022-05-17 19:00,0,549
2022-05-17 19:15,0,433
2022-05-17 19:30,0,406
2022-05-17 19:45,0,487
2022-05-17 20:00,0,623
2022-05-17 20:15,0,569
2022-05-17 20:30,0,548
2022-05-17 20:45,0,578
2022-05-17 21:00,0,491
2022-05-17 21:15,0,459
2022-05-17 21:30,0,550
2022-05-17 21:45,0,457
2022-05-17 22:00,0,372
2022-05-17 22:15,0,859
2022-05-17 22:30,0,441
2022-05-17 22:45,0,455
2022-05-17 23:00,0,370
2022-05-17 23:15,0,369
2022-05-17 23:30,0,431
2022-05-17 23:45,0,505
2022-05-18 00:00,0,366
2022-05-18 00:15,0,366
2022-05-18 00:30,0,461
2022-05-18 00:45,0,509
2022-05-18 01:00,0,364
2022-05-18 01:15,0,363
2022-05-18 01:30,0,428
2022-05-18 01:45,0,542
2022-05-18 02:00,0,478
2022-05-18 02:15,0,363
2022-05-18 02:30,0,363
2022-05-18 02:45,0,424
2022-05-18 03:00,0,501
2022-05-18 03:15,0,396
2022-05-18 03:30,0,364
2022-05-18 03:45,0,431
2022-05-18 04:00,0,510
2022-05-18 04:15,0,443
2022-05-18 04:30,0,396
2022-05-18 04:45,0,463
2022-05-18 05:00,0,524
2022-05-18 05:15,0,3446
2022-05-18 05:30,0,3191
2022-05-18 05:45,0,3259
2022-05-18 06:00,0,3374
2022-05-18 06:15,0,500
2022-05-18 06:30,0,361
2022-05-18 06:45,0,363
2022-05-18 07:00,0,421
2022-05-18 07:15,0,510
2022-05-18 07:30,0,442
2022-05-18 07:45,0,393
2022-05-18 08:00,0,581
2022-05-18 08:15,0,566
2022-05-18 08:30,0,585
2022-05-18 08:45,0,439
2022-05-18 09:00,0,521
2022-05-18 09:15,0,544
2022-05-18 09:30,0,712
2022-05-18 09:45,0,619
2022-05-18 10:00,0,476
2022-05-18 10:15,0,544
2022-05-18 10:30,0,623
2022-05-18 10:45,0,530
2022-05-18 11:00,0,450
2022-05-18 11:15,0,480
2022-05-18 11:30,0,513
2022-05-18 11:45,0,594
2022-05-18 12:00,0,472
2022-05-18 12:15,0,459
2022-05-18 12:30,0,489
2022-05-18 12:45,0,2603
2022-05-18 13:00,0,565
2022-05-18 13:15,0,429
2022-05-18 13:30,0,505
2022-05-18 13:45,0,507
2022-05-18 14:00,0,530
2022-05-18 14:15,0,945
2022-05-18 14:30,0,2921
2022-05-18 14:45,0,2630
2022-05-18 15:00,0,997
2022-05-18 15:15,0,3715
2022-05-18 15:30,0,3693
2022-05-18 15:45,0,3978
2022-05-18 16:00,0,3864
2022-05-18 16:15,0,827
2022-05-18 16:30,0,814
2022-05-18 16:45,0,1023
2022-05-18 17:00,0,997
2022-05-18 17:15,0,3243
2022-05-18 17:30,0,3398
2022-05-18 17:45,0,3530
2022-05-18 18:00,0,608
2022-05-18 18:15,0,489
2022-05-18 18:30,0,429
2022-05-18 18:45,0,508
2022-05-18 19:00,0,571
2022-05-18 19:15,0,484
2022-05-18 19:30,0,458
2022-05-18 19:45,0,567
2022-05-18 20:00,0,526
2022-05-18 20:15,0,547
2022-05-18 20:30,0,456
2022-05-18 20:45,0,576
2022-05-18 21:00,0,488
2022-05-18 21:15,0,528
2022-05-18 21:30,0,983
2022-05-18 21:45,0,495
2022-05-18 22:00,0,365
2022-05-18 22:15,0,451
2022-05-18 22:30,0,417
2022-05-18 22:45,0,440
2022-05-18 23:00,0,393
2022-05-18 23:15,0,421
2022-05-18 23:30,0,420
2022-05-18 23:45,0,474
2022-05-19 00:00,0,360
2022-05-19 00:15,0,435
2022-05-19 00:30,0,421
2022-05-19 00:45,0,446
2022-05-19 01:00,0,361
2022-05-19 01:15,0,360
2022-05-19 01:30,0,421
2022-05-19 01:45,0,495
2022-05-19 02:00,0,439
2022-05-19 02:15,0,359
2022-05-19 02:30,0,445
2022-05-19 02:45,0,420
2022-05-19 03:00,0,480
2022-05-19 03:15,0,439
2022-05-19 03:30,0,427
2022-05-19 03:45,0,423
2022-05-19 04:00,0,398
2022-05-19 04:15,0,440
2022-05-19 04:30,0,394
2022-05-19 04:45,0,429
2022-05-19 05:00,0,364
2022-05-19 05:15,0,3323
2022-05-19 05:30,0,3404
2022-05-19 05:45,0,3247
2022-05-19 06:00,0,3202
2022-05-19 06:15,0,3066
2022-05-19 06:30,0,3225
2022-05-19 06:45,0,501
2022-05-19 07:00,0,447
2022-05-19 07:15,0,436
2022-05-19 07:30,0,408
2022-05-19 07:45,0,565
2022-05-19 08:00,0,468
2022-05-19 08:15,0,439
2022-05-19 08:30,0,435
2022-05-19 08:45,0,544
2022-05-19 09:00,0,489
2022-05-19 09:15,0,456
2022-05-19 09:30,0,427
2022-05-19 09:45,0,2425
2022-05-19 10:00,0,569
2022-05-19 10:15,0,617
2022-05-19 10:30,0,2091
2022-05-19 10:45,0,622
2022-05-19 11:00,0,571
2022-05-19 11:15,0,564
2022-05-19 11:30,0,2492
2022-05-19 11:45,0,950
2022-05-19 12:00,0,1057
2022-05-19 12:15,0,1069
2022-05-19 12:30,0,438
2022-05-19 12:45,0,431
2022-05-19 13:00,0,494
2022-05-19 13:15,0,534
2022-05-19 13:30,0,462
2022-05-19 13:45,0,426
2022-05-19 14:00,0,428
2022-05-19 14:15,0,559
2022-05-19 14:30,0,480
2022-05-19 14:45,0,459
2022-05-19 15:00,0,461
2022-05-19 15:15,0,3442
2022-05-19 15:30,0,3653
2022-05-19 15:45,0,3412
2022-05-19 16:00,0,3217
2022-05-19 16:15,0,3353
2022-05-19 16:30,0,590
2022-05-19 16:45,0,461
2022-05-19 17:00,0,474
2022-05-19 17:15,0,538
2022-05-19 17:30,0,655
2022-05-19 17:45,0,573
2022-05-19 18:00,0,511
2022-05-19 18:15,0,526
2022-05-19 18:30,0,671
2022-05-19 18:45,0,565
2022-05-19 19:00,0,487
2022-05-19 19:15,0,484
2022-05-19 19:30,0,603
2022-05-19 19:45,0,544
2022-05-19 20:00,0,904
2022-05-19 20:15,0,936
2022-05-19 20:30,0,1008
2022-05-19 20:45,0,960
2022-05-19 21:00,0,845
2022-05-19 21:15,0,803
2022-05-19 21:30,0,3032
2022-05-19 21:45,0,965
2022-05-19 22:00,0,949
2022-05-19 22:15,0,840
2022-05-19 22:30,0,783
2022-05-19 22:45,0,468
2022-05-19 23:00,0,462
2022-05-19 23:15,0,446
2022-05-19 23:30,0,443
2022-05-19 23:45,0,431
2022-05-20 00:00,0,368
2022-05-20 00:15,0,362
2022-05-20 00:30,0,460
2022-05-20 00:45,0,500
2022-05-20 01:00,0,359
2022-05-20 01:15,0,362
2022-05-20 01:30,0,361
2022-05-20 01:45,0,425
2022-05-20 02:00,0,584
2022-05-20 02:15,0,512
2022-05-20 02:30,0,505
2022-05-20 02:45,0,439
2022-05-20 03:00,0,427
2022-05-20 03:15,0,366
2022-05-20 03:30,0,366
2022-05-20 03:45,0,449
2022-05-20 04:00,0,507
2022-05-20 04:15,0,364
2022-05-20 04:30,0,363
