 ,Production (W),Consumption (W)
2021-07-03 00:00,0,799
2021-07-03 00:15,0,673
2021-07-03 00:30,0,1073
2021-07-03 00:45,0,1066
2021-07-03 01:00,0,809
2021-07-03 01:15,0,738
2021-07-03 01:30,0,745
2021-07-03 01:45,0,673
2021-07-03 02:00,0,724
2021-07-03 02:15,0,674
2021-07-03 02:30,0,672
2021-07-03 02:45,0,714
2021-07-03 03:00,0,819
2021-07-03 03:15,0,742
2021-07-03 03:30,0,354
2021-07-03 03:45,0,279
2021-07-03 04:00,0,337
2021-07-03 04:15,0,283
2021-07-03 04:30,0,282
2021-07-03 04:45,0,280
2021-07-03 05:00,0,3396
2021-07-03 05:15,0,357
2021-07-03 05:30,0,284
2021-07-03 05:45,0,282
2021-07-03 06:00,0,339
2021-07-03 06:15,0,280
2021-07-03 06:30,0,281
2021-07-03 06:45,0,343
2021-07-03 07:00,0,425
2021-07-03 07:15,0,358
2021-07-03 07:30,0,355
2021-07-03 07:45,0,344
2021-07-03 08:00,5,328
2021-07-03 08:15,20,271
2021-07-03 08:30,33,271
2021-07-03 08:45,50,337
2021-07-03 09:00,65,371
2021-07-03 09:15,77,399
2021-07-03 09:30,103,422
2021-07-03 09:45,70,3234
2021-07-03 10:00,65,3046
2021-07-03 10:15,78,3134
2021-07-03 10:30,128,333
2021-07-03 10:45,188,390
2021-07-03 11:00,244,481
2021-07-03 11:15,328,370
2021-07-03 11:30,347,347
2021-07-03 11:45,294,336
2021-07-03 12:00,305,337
2021-07-03 12:15,274,275
2021-07-03 12:30,278,274
2021-07-03 12:45,191,334
2021-07-03 13:00,183,410
2021-07-03 13:15,250,411
2021-07-03 13:30,292,277
2021-07-03 13:45,285,335
2021-07-03 14:00,197,171
2021-07-03 14:15,339,325
2021-07-03 14:30,345,425
2021-07-03 14:45,406,367
2021-07-03 15:00,424,421
2021-07-03 15:15,235,294
2021-07-03 15:30,278,274
2021-07-03 15:45,335,341
2021-07-03 16:00,184,3264
2021-07-03 16:15,52,3147
2021-07-03 16:30,122,3120
2021-07-03 16:45,213,3131
2021-07-03 17:00,99,328
2021-07-03 17:15,53,700
2021-07-03 17:30,14,3580
2021-07-03 17:45,6,3578
2021-07-03 18:00,0,3100
2021-07-03 18:15,0,1155
2021-07-03 18:30,0,1111
2021-07-03 18:45,0,1150
2021-07-03 19:00,0,1487
2021-07-03 19:15,0,1413
2021-07-03 19:30,0,1449
2021-07-03 19:45,0,1583
2021-07-03 20:00,0,1412
2021-07-03 20:15,0,1088
2021-07-03 20:30,0,1189
2021-07-03 20:45,0,849
2021-07-03 21:00,0,678
2021-07-03 21:15,0,717
2021-07-03 21:30,0,687
2021-07-03 21:45,0,732
2021-07-03 22:00,0,675
2021-07-03 22:15,0,760
2021-07-03 22:30,0,818
2021-07-03 22:45,0,2856
2021-07-03 23:00,0,712
2021-07-03 23:15,0,735
2021-07-03 23:30,0,722
2021-07-03 23:45,0,770
2021-07-04 00:00,0,773
2021-07-04 00:15,0,787
2021-07-04 00:30,0,1174
2021-07-04 00:45,0,2996
2021-07-04 01:00,0,682
2021-07-04 01:15,0,685
2021-07-04 01:30,0,687
2021-07-04 01:45,0,742
2021-07-04 02:00,0,688
2021-07-04 02:15,0,758
2021-07-04 02:30,0,749
2021-07-04 02:45,0,733
2021-07-04 03:00,0,673
2021-07-04 03:15,0,671
2021-07-04 03:30,0,287
2021-07-04 03:45,0,340
2021-07-04 04:00,0,286
2021-07-04 04:15,0,285
2021-07-04 04:30,0,370
2021-07-04 04:45,0,418
2021-07-04 05:00,0,3278
2021-07-04 05:15,0,3269
2021-07-04 05:30,0,3249
2021-07-04 05:45,0,3413
2021-07-04 06:00,0,281
2021-07-04 06:15,0,279
2021-07-04 06:30,0,276
2021-07-04 06:45,0,335
2021-07-04 07:00,0,355
2021-07-04 07:15,0,351
2021-07-04 07:30,0,347
2021-07-04 07:45,2,324
2021-07-04 08:00,5,267
2021-07-04 08:15,35,272
2021-07-04 08:30,52,265
2021-07-04 08:45,48,336
2021-07-04 09:00,50,277
2021-07-04 09:15,68,419
2021-07-04 09:30,253,451
2021-07-04 09:45,247,441
2021-07-04 10:00,306,306
2021-07-04 10:15,307,302
2021-07-04 10:30,380,372
2021-07-04 10:45,272,367
2021-07-04 11:00,1219,3190
2021-07-04 11:15,282,287
2021-07-04 11:30,440,431
2021-07-04 11:45,412,403
2021-07-04 12:00,352,348
2021-07-04 12:15,1220,2862
2021-07-04 12:30,298,2916
2021-07-04 12:45,372,365
2021-07-04 13:00,392,367
2021-07-04 13:15,367,368
2021-07-04 13:30,363,361
2021-07-04 13:45,332,334
2021-07-04 14:00,257,278
2021-07-04 14:15,267,368
2021-07-04 14:30,246,414
2021-07-04 14:45,211,350
2021-07-04 15:00,211,277
2021-07-04 15:15,280,281
2021-07-04 15:30,198,337
2021-07-04 15:45,118,317
2021-07-04 16:00,112,3167
2021-07-04 16:15,96,339
2021-07-04 16:30,108,397
2021-07-04 16:45,127,504
2021-07-04 17:00,102,295
2021-07-04 17:15,53,705
2021-07-04 17:30,19,763
2021-07-04 17:45,5,828
2021-07-04 18:00,2,825
2021-07-04 18:15,0,1151
2021-07-04 18:30,0,1625
2021-07-04 18:45,0,1141
2021-07-04 19:00,0,1485
2021-07-04 19:15,0,1457
2021-07-04 19:30,0,1600
2021-07-04 19:45,0,1225
2021-07-04 20:00,0,1198
2021-07-04 20:15,0,792
2021-07-04 20:30,0,843
2021-07-04 20:45,0,297
2021-07-04 21:00,0,402
2021-07-04 21:15,0,394
2021-07-04 21:30,0,546
2021-07-04 21:45,0,469
2021-07-04 22:00,0,471
2021-07-04 22:15,0,532
2021-07-04 22:30,0,381
2021-07-04 22:45,0,425
2021-07-04 23:00,0,410
2021-07-04 23:15,0,723
2021-07-04 23:30,0,886
2021-07-04 23:45,0,894
2021-07-05 00:00,0,901
2021-07-05 00:15,0,676
2021-07-05 00:30,0,749
2021-07-05 00:45,0,669
2021-07-05 01:00,0,285
2021-07-05 01:15,0,283
2021-07-05 01:30,0,340
2021-07-05 01:45,0,363
2021-07-05 02:00,0,360
2021-07-05 02:15,0,353
2021-07-05 02:30,0,343
2021-07-05 02:45,0,281
2021-07-05 03:00,0,282
2021-07-05 03:15,0,279
2021-07-05 03:30,0,342
2021-07-05 03:45,0,283
2021-07-05 04:00,0,280
2021-07-05 04:15,0,371
2021-07-05 04:30,0,422
2021-07-05 04:45,0,3302
2021-07-05 05:00,0,3326
2021-07-05 05:15,0,3274
2021-07-05 05:30,0,5159
2021-07-05 05:45,0,3214
2021-07-05 06:00,0,1467
2021-07-05 06:15,0,298
2021-07-05 06:30,0,394
2021-07-05 06:45,0,346
2021-07-05 07:00,0,458
2021-07-05 07:15,0,425
2021-07-05 07:30,1,412
2021-07-05 07:45,5,420
2021-07-05 08:00,17,388
2021-07-05 08:15,47,464
2021-07-05 08:30,125,567
2021-07-05 08:45,297,760
2021-07-05 09:00,489,497
2021-07-05 09:15,657,2191
2021-07-05 09:30,691,658
2021-07-05 09:45,634,452
2021-07-05 10:00,586,487
