 ,Production (W),Consumption (W)
2021-07-17 00:00,0,651
2021-07-17 00:15,0,653
2021-07-17 00:30,0,666
2021-07-17 00:45,0,716
2021-07-17 01:00,0,638
2021-07-17 01:15,0,664
2021-07-17 01:30,0,1054
2021-07-17 01:45,0,816
2021-07-17 02:00,0,735
2021-07-17 02:15,0,738
2021-07-17 02:30,0,675
2021-07-17 02:45,0,1101
2021-07-17 03:00,0,1062
2021-07-17 03:15,0,1066
2021-07-17 03:30,0,1073
2021-07-17 03:45,0,717
2021-07-17 04:00,0,740
2021-07-17 04:15,0,664
2021-07-17 04:30,0,673
2021-07-17 04:45,0,818
2021-07-17 05:00,0,810
2021-07-17 05:15,0,3697
2021-07-17 05:30,0,3460
2021-07-17 05:45,0,3563
2021-07-17 06:00,0,3457
2021-07-17 06:15,0,661
2021-07-17 06:30,0,667
2021-07-17 06:45,0,662
2021-07-17 07:00,0,727
2021-07-17 07:15,0,661
2021-07-17 07:30,1,662
2021-07-17 07:45,5,638
2021-07-17 08:00,30,326
2021-07-17 08:15,93,392
2021-07-17 08:30,78,335
2021-07-17 08:45,335,342
2021-07-17 09:00,335,332
2021-07-17 09:15,335,333
2021-07-17 09:30,277,278
2021-07-17 09:45,270,262
2021-07-17 10:00,903,2176
2021-07-17 10:15,428,2544
2021-07-17 10:30,1020,1351
2021-07-17 10:45,1065,1341
2021-07-17 11:00,368,296
2021-07-17 11:15,446,406
2021-07-17 11:30,1175,1328
2021-07-17 11:45,1195,1307
2021-07-17 12:00,254,236
2021-07-17 12:15,1217,2334
2021-07-17 12:30,310,214
2021-07-17 12:45,379,211
2021-07-17 13:00,451,211
2021-07-17 13:15,1198,1302
2021-07-17 13:30,258,256
2021-07-17 13:45,339,334
2021-07-17 14:00,1121,1330
2021-07-17 14:15,1091,1300
2021-07-17 14:30,1051,1219
2021-07-17 14:45,1004,1248
2021-07-17 15:00,958,1273
2021-07-17 15:15,899,1074
2021-07-17 15:30,314,259
2021-07-17 15:45,290,257
2021-07-17 16:00,340,331
2021-07-17 16:15,590,3244
2021-07-17 16:30,500,3049
2021-07-17 16:45,402,3877
2021-07-17 17:00,250,4157
2021-07-17 17:15,34,1287
2021-07-17 17:30,24,739
2021-07-17 17:45,14,782
2021-07-17 18:00,5,878
2021-07-17 18:15,0,1164
2021-07-17 18:30,0,1444
2021-07-17 18:45,0,1481
2021-07-17 19:00,0,1442
2021-07-17 19:15,0,1510
2021-07-17 19:30,0,1470
2021-07-17 19:45,0,1592
2021-07-17 20:00,0,1518
2021-07-17 20:15,0,1209
2021-07-17 20:30,0,1094
2021-07-17 20:45,0,1109
2021-07-17 21:00,0,1200
2021-07-17 21:15,0,1189
2021-07-17 21:30,0,1110
2021-07-17 21:45,0,710
2021-07-17 22:00,0,737
2021-07-17 22:15,0,389
2021-07-17 22:30,0,328
2021-07-17 22:45,0,401
2021-07-17 23:00,0,3203
2021-07-17 23:15,0,821
2021-07-17 23:30,0,687
2021-07-17 23:45,0,699
2021-07-18 00:00,0,680
2021-07-18 00:15,0,748
2021-07-18 00:30,0,696
2021-07-18 00:45,0,3281
2021-07-18 01:00,0,832
2021-07-18 01:15,0,821
2021-07-18 01:30,0,1162
2021-07-18 01:45,0,696
2021-07-18 02:00,0,705
2021-07-18 02:15,0,745
2021-07-18 02:30,0,689
2021-07-18 02:45,0,1084
2021-07-18 03:00,0,1079
2021-07-18 03:15,0,1123
2021-07-18 03:30,0,1140
2021-07-18 03:45,0,751
2021-07-18 04:00,0,761
2021-07-18 04:15,0,748
2021-07-18 04:30,0,678
2021-07-18 04:45,0,680
2021-07-18 05:00,0,699
2021-07-18 05:15,0,3779
2021-07-18 05:30,0,3578
2021-07-18 05:45,0,3619
2021-07-18 06:00,0,3528
2021-07-18 06:15,0,798
2021-07-18 06:30,0,740
2021-07-18 06:45,0,744
2021-07-18 07:00,0,673
2021-07-18 07:15,0,720
2021-07-18 07:30,1,685
2021-07-18 07:45,6,667
2021-07-18 08:00,26,666
2021-07-18 08:15,76,328
2021-07-18 08:30,226,320
2021-07-18 08:45,262,265
2021-07-18 09:00,364,354
2021-07-18 09:15,495,411
2021-07-18 09:30,388,391
2021-07-18 09:45,266,263
2021-07-18 10:00,266,263
2021-07-18 10:15,359,355
2021-07-18 10:30,367,361
2021-07-18 10:45,310,307
2021-07-18 11:00,1153,2262
2021-07-18 11:15,424,416
2021-07-18 11:30,561,471
2021-07-18 11:45,392,543
2021-07-18 12:00,380,372
2021-07-18 12:15,359,439
2021-07-18 12:30,452,339
2021-07-18 12:45,318,312
2021-07-18 13:00,278,272
2021-07-18 13:15,416,408
2021-07-18 13:30,396,394
2021-07-18 13:45,271,266
2021-07-18 14:00,274,266
2021-07-18 14:15,335,326
2021-07-18 14:30,323,321
2021-07-18 14:45,359,348
2021-07-18 15:00,347,341
2021-07-18 15:15,343,327
2021-07-18 15:30,331,326
2021-07-18 15:45,271,267
2021-07-18 16:00,274,269
2021-07-18 16:15,590,3386
2021-07-18 16:30,499,3294
2021-07-18 16:45,270,268
2021-07-18 17:00,242,271
2021-07-18 17:15,39,330
2021-07-18 17:30,28,719
2021-07-18 17:45,16,2879
2021-07-18 18:00,6,1157
2021-07-18 18:15,0,1863
2021-07-18 18:30,0,1491
2021-07-18 18:45,0,1583
2021-07-18 19:00,0,768
2021-07-18 19:15,0,762
2021-07-18 19:30,0,792
2021-07-18 19:45,0,737
2021-07-18 20:00,0,753
2021-07-18 20:15,0,1289
2021-07-18 20:30,0,415
2021-07-18 20:45,0,341
2021-07-18 21:00,0,336
2021-07-18 21:15,0,392
2021-07-18 21:30,0,419
2021-07-18 21:45,0,414
2021-07-18 22:00,0,387
2021-07-18 22:15,0,373
2021-07-18 22:30,0,282
2021-07-18 22:45,0,284
2021-07-18 23:00,0,375
2021-07-18 23:15,0,811
2021-07-18 23:30,0,663
2021-07-18 23:45,0,664
2021-07-19 00:00,0,686
2021-07-19 00:15,0,750
2021-07-19 00:30,0,685
2021-07-19 00:45,0,792
2021-07-19 01:00,0,822
2021-07-19 01:15,0,813
2021-07-19 01:30,0,694
2021-07-19 01:45,0,679
2021-07-19 02:00,0,692
2021-07-19 02:15,0,744
2021-07-19 02:30,0,678
2021-07-19 02:45,0,764
2021-07-19 03:00,0,757
2021-07-19 03:15,0,746
2021-07-19 03:30,0,687
2021-07-19 03:45,0,282
2021-07-19 04:00,0,282
2021-07-19 04:15,0,344
2021-07-19 04:30,0,283
2021-07-19 04:45,0,3272
2021-07-19 05:00,0,3259
2021-07-19 05:15,0,3465
2021-07-19 05:30,0,283
2021-07-19 05:45,0,281
2021-07-19 06:00,0,280
2021-07-19 06:15,0,337
2021-07-19 06:30,0,281
2021-07-19 06:45,0,375
2021-07-19 07:00,0,359
2021-07-19 07:15,0,411
2021-07-19 07:30,2,347
2021-07-19 07:45,6,268
2021-07-19 08:00,22,269
2021-07-19 08:15,81,325
2021-07-19 08:30,221,266
2021-07-19 08:45,248,281
2021-07-19 09:00,289,389
2021-07-19 09:15,496,457
2021-07-19 09:30,395,390
2021-07-19 09:45,351,354
2021-07-19 10:00,281,279
2021-07-19 10:15,347,335
2021-07-19 10:30,278,279
2021-07-19 10:45,278,276
2021-07-19 11:00,277,277
2021-07-19 11:15,342,335
2021-07-19 11:30,361,357
2021-07-19 11:45,383,356
2021-07-19 12:00,358,354
2021-07-19 12:15,378,366
2021-07-19 12:30,309,303
2021-07-19 12:45,188,269
2021-07-19 13:00,359,356
2021-07-19 13:15,286,1943
2021-07-19 13:30,125,371
2021-07-19 13:45,195,295
2021-07-19 14:00,154,1239
2021-07-19 14:15,160,363
2021-07-19 14:30,154,296
2021-07-19 14:45,177,385
2021-07-19 15:00,186,3299
2021-07-19 15:15,192,3358
2021-07-19 15:30,177,3193
2021-07-19 15:45,209,2940
2021-07-19 16:00,138,335
2021-07-19 16:15,95,396
2021-07-19 16:30,73,382
2021-07-19 16:45,52,402
2021-07-19 17:00,33,328
2021-07-19 17:15,16,2893
2021-07-19 17:30,15,3356
2021-07-19 17:45,7,717
2021-07-19 18:00,0,814
2021-07-19 18:15,0,853
2021-07-19 18:30,0,729
2021-07-19 18:45,0,722
2021-07-19 19:00,0,701
2021-07-19 19:15,0,1111
2021-07-19 19:30,0,1150
2021-07-19 19:45,0,1174
2021-07-19 20:00,0,1086
2021-07-19 20:15,0,780
2021-07-19 20:30,0,789
2021-07-19 20:45,0,810
2021-07-19 21:00,0,830
2021-07-19 21:15,0,1022
2021-07-19 21:30,0,892
2021-07-19 21:45,0,854
2021-07-19 22:00,0,761
2021-07-19 22:15,0,379
2021-07-19 22:30,0,2367
2021-07-19 22:45,0,373
2021-07-19 23:00,0,363
2021-07-19 23:15,0,746
2021-07-19 23:30,0,674
2021-07-19 23:45,0,676
2021-07-20 00:00,0,668
2021-07-20 00:15,0,708
2021-07-20 00:30,0,682
2021-07-20 00:45,0,770
2021-07-20 01:00,0,814
2021-07-20 01:15,0,1214
2021-07-20 01:30,0,1083
2021-07-20 01:45,0,684
2021-07-20 02:00,0,678
2021-07-20 02:15,0,717
2021-07-20 02:30,0,660
2021-07-20 02:45,0,1066
2021-07-20 03:00,0,1174
2021-07-20 03:15,0,1187
2021-07-20 03:30,0,1150
2021-07-20 03:45,0,280
2021-07-20 04:00,0,286
2021-07-20 04:15,0,341
2021-07-20 04:30,0,282
2021-07-20 04:45,0,3273
2021-07-20 05:00,0,3297
2021-07-20 05:15,0,3444
2021-07-20 05:30,0,3243
2021-07-20 05:45,0,355
2021-07-20 06:00,0,350
2021-07-20 06:15,0,337
2021-07-20 06:30,0,281
2021-07-20 06:45,0,283
2021-07-20 07:00,0,279
2021-07-20 07:15,0,337
2021-07-20 07:30,1,279
2021-07-20 07:45,1,270
2021-07-20 08:00,4,354
2021-07-20 08:15,10,403
2021-07-20 08:30,42,337
2021-07-20 08:45,127,268
2021-07-20 09:00,94,285
2021-07-20 09:15,200,394
2021-07-20 09:30,170,352
2021-07-20 09:45,252,368
