 ,Production (W),Consumption (W)
2022-01-15 00:00,0,614
2022-01-15 00:15,0,612
2022-01-15 00:30,0,602
2022-01-15 00:45,0,593
2022-01-15 01:00,0,674
2022-01-15 01:15,0,401
2022-01-15 01:30,0,377
2022-01-15 01:45,0,377
2022-01-15 02:00,0,522
2022-01-15 02:15,0,440
2022-01-15 02:30,0,436
2022-01-15 02:45,0,470
2022-01-15 03:00,0,458
2022-01-15 03:15,0,451
2022-01-15 03:30,0,441
2022-01-15 03:45,0,533
2022-01-15 04:00,0,517
2022-01-15 04:15,0,378
2022-01-15 04:30,0,379
2022-01-15 04:45,0,534
2022-01-15 05:00,0,517
2022-01-15 05:15,0,440
2022-01-15 05:30,0,378
2022-01-15 05:45,2,450
2022-01-15 06:00,8,436
2022-01-15 06:15,21,424
2022-01-15 06:30,37,510
2022-01-15 06:45,57,442
2022-01-15 07:00,78,360
2022-01-15 07:15,111,422
2022-01-15 07:30,182,419
2022-01-15 07:45,194,497
2022-01-15 08:00,230,355
2022-01-15 08:15,345,1328
2022-01-15 08:30,338,554
2022-01-15 08:45,753,1223
2022-01-15 09:00,436,452
2022-01-15 09:15,889,443
2022-01-15 09:30,971,1207
2022-01-15 09:45,1051,356
2022-01-15 10:00,414,1376
2022-01-15 10:15,1154,1299
2022-01-15 10:30,1214,1698
2022-01-15 10:45,1113,1063
2022-01-15 11:00,1226,1400
2022-01-15 11:15,497,581
2022-01-15 11:30,619,3651
2022-01-15 11:45,485,478
2022-01-15 12:00,489,1901
2022-01-15 12:15,496,510
2022-01-15 12:30,889,1522
2022-01-15 12:45,497,492
2022-01-15 13:00,1225,1384
2022-01-15 13:15,1226,1798
2022-01-15 13:30,586,576
2022-01-15 13:45,513,507
2022-01-15 14:00,432,428
2022-01-15 14:15,525,514
2022-01-15 14:30,574,567
2022-01-15 14:45,570,562
2022-01-15 15:00,496,484
2022-01-15 15:15,586,573
2022-01-15 15:30,569,568
2022-01-15 15:45,509,506
2022-01-15 16:00,509,509
2022-01-15 16:15,501,496
2022-01-15 16:30,596,586
2022-01-15 16:45,634,1480
2022-01-15 17:00,541,564
2022-01-15 17:15,454,559
2022-01-15 17:30,342,499
2022-01-15 17:45,285,513
2022-01-15 18:00,89,599
2022-01-15 18:15,72,574
2022-01-15 18:30,110,489
2022-01-15 18:45,120,509
2022-01-15 19:00,86,589
2022-01-15 19:15,51,538
2022-01-15 19:30,32,481
2022-01-15 19:45,17,524
2022-01-15 20:00,6,610
2022-01-15 20:15,0,428
2022-01-15 20:30,0,642
2022-01-15 20:45,0,601
2022-01-15 21:00,0,2749
2022-01-15 21:15,0,628
2022-01-15 21:30,0,549
2022-01-15 21:45,0,537
2022-01-15 22:00,0,549
