 ,Production (W),Consumption (W)
2021-08-25 06:00,0,329
2021-08-25 06:15,0,404
2021-08-25 06:30,0,342
2021-08-25 06:45,0,269
2021-08-25 07:00,3,259
2021-08-25 07:15,9,316
2021-08-25 07:30,33,313
2021-08-25 07:45,46,256
2021-08-25 08:00,49,250
2021-08-25 08:15,56,365
2021-08-25 08:30,107,420
2021-08-25 08:45,416,412
2021-08-25 09:00,285,288
2021-08-25 09:15,285,276
2021-08-25 09:30,285,3247
2021-08-25 09:45,1031,3245
2021-08-25 10:00,328,3162
2021-08-25 10:15,855,3268
2021-08-25 10:30,368,363
2021-08-25 10:45,270,268
2021-08-25 11:00,310,303
2021-08-25 11:15,300,246
2021-08-25 11:30,576,365
2021-08-25 11:45,335,322
2021-08-25 12:00,388,377
2021-08-25 12:15,363,4943
2021-08-25 12:30,329,397
2021-08-25 12:45,194,257
2021-08-25 13:00,343,328
2021-08-25 13:15,388,384
2021-08-25 13:30,343,341
2021-08-25 13:45,335,332
2021-08-25 14:00,1223,2266
2021-08-25 14:15,402,360
2021-08-25 14:30,515,399
2021-08-25 14:45,494,500
2021-08-25 15:00,343,326
2021-08-25 15:15,355,371
2021-08-25 15:30,425,481
2021-08-25 15:45,412,469
2021-08-25 16:00,389,380
2021-08-25 16:15,687,3192
2021-08-25 16:30,269,253
2021-08-25 16:45,284,285
2021-08-25 17:00,393,463
2021-08-25 17:15,302,464
2021-08-25 17:30,194,3590
2021-08-25 17:45,42,3087
2021-08-25 18:00,29,3213
2021-08-25 18:15,14,838
2021-08-25 18:30,4,905
2021-08-25 18:45,0,822
2021-08-25 19:00,0,2631
2021-08-25 19:15,0,1129
2021-08-25 19:30,0,1085
2021-08-25 19:45,0,1206
2021-08-25 20:00,0,1240
2021-08-25 20:15,0,743
2021-08-25 20:30,0,716
2021-08-25 20:45,0,823
2021-08-25 21:00,0,853
2021-08-25 21:15,0,905
2021-08-25 21:30,0,715
2021-08-25 21:45,0,773
2021-08-25 22:00,0,767
2021-08-25 22:15,0,699
2021-08-25 22:30,0,935
2021-08-25 22:45,0,782
2021-08-25 23:00,0,1462
2021-08-25 23:15,0,799
2021-08-25 23:30,0,740
2021-08-25 23:45,0,590
2021-08-26 00:00,0,1715
2021-08-26 00:15,0,745
2021-08-26 00:30,0,666
2021-08-26 00:45,0,742
2021-08-26 01:00,0,685
2021-08-26 01:15,0,676
2021-08-26 01:30,0,773
2021-08-26 01:45,0,745
2021-08-26 02:00,0,2145
2021-08-26 02:15,0,1148
2021-08-26 02:30,0,1063
2021-08-26 02:45,0,1054
2021-08-26 03:00,0,2093
2021-08-26 03:15,0,1178
2021-08-26 03:30,0,1195
2021-08-26 03:45,0,681
2021-08-26 04:00,0,687
2021-08-26 04:15,0,685
2021-08-26 04:30,0,335
2021-08-26 04:45,0,3293
2021-08-26 05:00,0,3345
2021-08-26 05:15,0,340
2021-08-26 05:30,0,265
2021-08-26 05:45,0,322
2021-08-26 06:00,0,316
2021-08-26 06:15,0,267
2021-08-26 06:30,0,263
2021-08-26 06:45,0,346
2021-08-26 07:00,2,386
2021-08-26 07:15,8,311
2021-08-26 07:30,33,298
2021-08-26 07:45,91,292
2021-08-26 08:00,240,291
2021-08-26 08:15,355,356
2021-08-26 08:30,242,443
2021-08-26 08:45,384,374
2021-08-26 09:00,310,309
2021-08-26 09:15,297,321
2021-08-26 09:30,270,358
2021-08-26 09:45,321,337
2021-08-26 10:00,141,306
2021-08-26 10:15,135,398
2021-08-26 10:30,166,441
2021-08-26 10:45,140,353
2021-08-26 11:00,91,307
2021-08-26 11:15,82,339
2021-08-26 11:30,106,414
2021-08-26 11:45,68,389
2021-08-26 12:00,97,379
2021-08-26 12:15,67,324
2021-08-26 12:30,60,322
2021-08-26 12:45,74,403
2021-08-26 13:00,76,386
2021-08-26 13:15,99,366
2021-08-26 13:30,94,302
2021-08-26 13:45,114,311
2021-08-26 14:00,93,407
2021-08-26 14:15,79,460
2021-08-26 14:30,71,379
2021-08-26 14:45,34,327
2021-08-26 15:00,31,327
2021-08-26 15:15,30,322
2021-08-26 15:30,42,477
2021-08-26 15:45,17,474
2021-08-26 16:00,32,309
2021-08-26 16:15,47,3272
2021-08-26 16:30,35,3768
2021-08-26 16:45,36,4006
2021-08-26 17:00,18,3434
2021-08-26 17:15,16,3140
2021-08-26 17:30,11,698
2021-08-26 17:45,5,786
2021-08-26 18:00,1,900
2021-08-26 18:15,0,909
2021-08-26 18:30,0,735
2021-08-26 18:45,0,733
2021-08-26 19:00,0,818
2021-08-26 19:15,0,1268
2021-08-26 19:30,0,1763
2021-08-26 19:45,0,1134
2021-08-26 20:00,0,1133
2021-08-26 20:15,0,801
2021-08-26 20:30,0,929
2021-08-26 20:45,0,1006
2021-08-26 21:00,0,2997
2021-08-26 21:15,0,2670
2021-08-26 21:30,0,814
2021-08-26 21:45,0,876
2021-08-26 22:00,0,878
2021-08-26 22:15,0,826
2021-08-26 22:30,0,918
2021-08-26 22:45,0,866
2021-08-26 23:00,0,893
2021-08-26 23:15,0,900
2021-08-26 23:30,0,840
