 ,Production (W),Consumption (W)
2021-06-05 00:00,0,437
2021-06-05 00:15,0,426
2021-06-05 00:30,0,289
2021-06-05 00:45,0,288
2021-06-05 01:00,0,350
2021-06-05 01:15,0,345
2021-06-05 01:30,0,287
2021-06-05 01:45,0,366
2021-06-05 02:00,0,837
2021-06-05 02:15,0,688
2021-06-05 02:30,0,690
2021-06-05 02:45,0,686
2021-06-05 03:00,0,744
2021-06-05 03:15,0,687
2021-06-05 03:30,0,766
2021-06-05 03:45,0,764
2021-06-05 04:00,0,766
2021-06-05 04:15,0,287
2021-06-05 04:30,0,284
2021-06-05 04:45,0,287
2021-06-05 05:00,0,346
2021-06-05 05:15,0,3234
2021-06-05 05:30,0,3414
2021-06-05 05:45,0,362
2021-06-05 06:00,0,343
2021-06-05 07:00,0,0
2021-06-05 08:00,75,435
2021-06-05 08:15,95,422
2021-06-05 08:30,239,413
2021-06-05 08:45,364,358
2021-06-05 09:00,356,353
2021-06-05 09:15,356,345
2021-06-05 09:30,795,288
2021-06-05 09:45,278,274
2021-06-05 10:00,278,276
2021-06-05 10:15,343,336
2021-06-05 10:30,1078,2454
2021-06-05 10:45,450,447
2021-06-05 11:00,423,386
2021-06-05 11:15,480,504
2021-06-05 11:30,554,544
2021-06-05 11:45,310,323
2021-06-05 12:00,1220,1239
2021-06-05 12:15,1220,1340
2021-06-05 12:30,1220,1283
2021-06-05 12:45,1220,3310
2021-06-05 13:00,1218,1254
2021-06-05 13:15,1201,1243
2021-06-05 13:30,1174,1167
2021-06-05 13:45,1131,1247
2021-06-05 14:00,1093,1272
2021-06-05 14:15,1038,1158
2021-06-05 14:30,278,273
2021-06-05 14:45,278,275
2021-06-05 15:00,889,3449
2021-06-05 15:15,843,3497
2021-06-05 15:30,773,3429
2021-06-05 15:45,694,3249
2021-06-05 16:00,582,3210
2021-06-05 16:15,274,271
2021-06-05 16:30,428,2982
2021-06-05 16:45,300,3053
2021-06-05 17:00,34,2798
