 ,Production (W),Consumption (W)
2021-05-08 00:00,0,349
2021-05-08 00:15,0,285
2021-05-08 00:30,0,277
2021-05-08 00:45,0,411
2021-05-08 01:00,0,280
2021-05-08 01:15,0,273
2021-05-08 01:30,0,271
2021-05-08 01:45,0,335
2021-05-08 02:00,0,421
2021-05-08 02:15,0,352
2021-05-08 02:30,0,276
2021-05-08 02:45,0,334
2021-05-08 03:00,0,331
2021-05-08 03:15,0,264
2021-05-08 03:30,0,264
2021-05-08 03:45,0,396
2021-05-08 04:00,0,393
2021-05-08 04:15,0,262
2021-05-08 04:30,0,261
2021-05-08 04:45,0,324
2021-05-08 05:00,0,322
2021-05-08 05:15,0,3351
2021-05-08 05:30,0,3302
2021-05-08 05:45,0,3323
2021-05-08 06:00,0,3220
2021-05-08 06:15,0,264
2021-05-08 06:30,0,261
2021-05-08 06:45,0,316
2021-05-08 07:00,2,316
2021-05-08 07:15,7,331
2021-05-08 07:30,13,322
2021-05-08 07:45,31,311
2021-05-08 08:00,32,304
2021-05-08 08:15,246,247
2021-05-08 08:30,242,246
2021-05-08 08:45,314,305
2021-05-08 09:00,302,377
2021-05-08 09:15,326,317
2021-05-08 09:30,266,2260
2021-05-08 09:45,414,404
2021-05-08 10:00,318,362
2021-05-08 10:15,181,340
2021-05-08 10:30,323,319
2021-05-08 10:45,313,308
2021-05-08 11:00,538,2285
2021-05-08 11:15,814,375
2021-05-08 11:30,142,434
2021-05-08 11:45,485,486
2021-05-08 12:00,216,1363
2021-05-08 12:15,189,1275
2021-05-08 12:30,302,1259
2021-05-08 12:45,321,1403
2021-05-08 13:00,246,1313
2021-05-08 13:15,717,1171
2021-05-08 13:30,1035,1200
2021-05-08 13:45,281,1357
2021-05-08 14:00,276,1271
2021-05-08 14:15,1088,1183
2021-05-08 14:30,217,1201
2021-05-08 14:45,249,1254
2021-05-08 15:00,394,392
2021-05-08 15:15,330,324
2021-05-08 15:30,187,251
2021-05-08 15:45,542,512
2021-05-08 16:00,365,371
2021-05-08 16:15,99,3379
2021-05-08 16:30,73,3358
2021-05-08 16:45,74,3155
2021-05-08 17:00,131,314
2021-05-08 17:15,61,311
2021-05-08 17:30,36,366
2021-05-08 17:45,16,2924
2021-05-08 18:00,5,360
2021-05-08 18:15,0,341
2021-05-08 18:30,0,438
2021-05-08 18:45,0,458
2021-05-08 19:00,0,327
2021-05-08 19:15,0,3230
2021-05-08 19:30,0,3068
2021-05-08 19:45,0,3152
2021-05-08 20:00,0,362
2021-05-08 20:15,0,321
2021-05-08 20:30,0,404
2021-05-08 20:45,0,484
2021-05-08 21:00,0,407
2021-05-08 21:15,0,333
2021-05-08 21:30,0,388
2021-05-08 21:45,0,385
2021-05-08 22:00,0,439
2021-05-08 22:15,0,430
2021-05-08 22:30,0,413
2021-05-08 22:45,0,383
2021-05-08 23:00,0,361
2021-05-08 23:15,0,460
2021-05-08 23:30,0,354
2021-05-08 23:45,0,333
2021-05-09 00:00,0,268
2021-05-09 00:15,0,269
2021-05-09 00:30,0,401
2021-05-09 00:45,0,264
2021-05-09 01:00,0,266
2021-05-09 01:15,0,265
2021-05-09 01:30,0,325
2021-05-09 01:45,0,344
2021-05-09 02:00,0,339
2021-05-09 02:15,0,265
2021-05-09 02:30,0,323
2021-05-09 02:45,0,264
2021-05-09 03:00,0,263
2021-05-09 03:15,0,340
2021-05-09 03:30,0,394
2021-05-09 03:45,0,262
2021-05-09 04:00,0,270
2021-05-09 04:15,0,327
2021-05-09 04:30,0,318
2021-05-09 04:45,0,342
2021-05-09 05:00,0,336
2021-05-09 05:15,0,3276
2021-05-09 05:30,0,3237
2021-05-09 05:45,0,3349
2021-05-09 06:00,0,264
2021-05-09 06:15,0,406
2021-05-09 06:30,0,387
2021-05-09 06:45,0,331
2021-05-09 07:00,1,260
2021-05-09 07:15,4,309
2021-05-09 07:30,7,253
2021-05-09 07:45,28,251
2021-05-09 08:00,40,262
2021-05-09 08:15,85,413
2021-05-09 08:30,363,350
2021-05-09 08:45,282,283
2021-05-09 09:00,258,256
2021-05-09 09:15,314,306
2021-05-09 09:30,250,248
2021-05-09 09:45,250,253
2021-05-09 10:00,343,328
2021-05-09 10:15,383,380
2021-05-09 10:30,254,255
2021-05-09 10:45,254,250
2021-05-09 11:00,319,316
2021-05-09 11:15,318,314
2021-05-09 11:30,335,333
2021-05-09 11:45,342,330
2021-05-09 12:00,1223,1267
2021-05-09 12:15,1220,1220
2021-05-09 12:30,1172,1177
2021-05-09 12:45,1160,1159
2021-05-09 13:00,1220,1316
2021-05-09 13:15,1220,1326
2021-05-09 13:30,1184,1192
2021-05-09 13:45,599,1176
2021-05-09 14:00,1220,1218
2021-05-09 14:15,1220,1294
2021-05-09 14:30,845,1160
2021-05-09 14:45,1147,1153
2021-05-09 15:00,314,309
2021-05-09 15:15,309,342
2021-05-09 15:30,324,342
2021-05-09 15:45,270,264
2021-05-09 16:00,313,312
2021-05-09 16:15,627,3194
2021-05-09 16:30,620,3199
2021-05-09 16:45,111,366
2021-05-09 17:00,74,381
2021-05-09 17:15,68,353
2021-05-09 17:30,28,344
2021-05-09 17:45,11,446
2021-05-09 18:00,3,2375
2021-05-09 18:15,0,2238
2021-05-09 18:30,0,329
2021-05-09 18:45,0,372
2021-05-09 19:00,0,364
2021-05-09 19:15,0,388
2021-05-09 19:30,0,377
2021-05-09 19:45,0,398
2021-05-09 20:00,0,349
2021-05-09 20:15,0,287
2021-05-09 20:30,0,376
2021-05-09 20:45,0,491
2021-05-09 21:00,0,466
2021-05-09 21:15,0,369
2021-05-09 21:30,0,374
2021-05-09 21:45,0,518
2021-05-09 22:00,0,541
