 ,Production (W),Consumption (W)
2021-03-27 00:00,0,353
2021-03-27 00:15,0,272
2021-03-27 00:30,0,334
2021-03-27 00:45,0,336
2021-03-27 01:00,0,360
2021-03-27 01:15,0,273
2021-03-27 01:30,0,337
2021-03-27 01:45,0,332
2021-03-27 02:00,0,422
2021-03-27 02:15,0,272
2021-03-27 02:30,0,273
2021-03-27 02:45,0,336
2021-03-27 03:00,0,416
2021-03-27 03:15,0,407
2021-03-27 03:30,0,271
2021-03-27 03:45,0,273
2021-03-27 04:00,0,429
2021-03-27 04:15,0,409
2021-03-27 04:30,0,272
2021-03-27 04:45,0,279
2021-03-27 05:00,0,3396
2021-03-27 05:15,0,3429
2021-03-27 05:30,0,334
2021-03-27 05:45,0,271
2021-03-27 06:00,0,271
2021-03-27 06:15,0,346
2021-03-27 06:30,0,328
2021-03-27 06:45,2,311
2021-03-27 07:00,12,255
2021-03-27 07:15,38,342
2021-03-27 07:30,68,395
2021-03-27 07:45,157,309
2021-03-27 08:00,250,249
2021-03-27 08:15,250,253
2021-03-27 08:30,339,339
2021-03-27 08:45,131,323
2021-03-27 09:00,256,321
2021-03-27 09:15,169,264
2021-03-27 09:30,509,1286
2021-03-27 09:45,684,1257
2021-03-27 10:00,536,1223
2021-03-27 10:15,180,1213
2021-03-27 10:30,250,1162
2021-03-27 10:45,427,1234
2021-03-27 11:00,396,393
2021-03-27 11:15,308,311
2021-03-27 11:30,1220,1242
2021-03-27 11:45,1167,1172
2021-03-27 12:00,1219,1276
2021-03-27 12:15,744,1214
2021-03-27 12:30,896,1218
2021-03-27 12:45,716,1176
2021-03-27 13:00,880,1280
2021-03-27 13:15,1215,1286
2021-03-27 13:30,1220,1262
2021-03-27 13:45,1220,1258
2021-03-27 14:00,389,382
2021-03-27 14:15,327,252
2021-03-27 14:30,258,249
2021-03-27 14:45,323,308
2021-03-27 15:00,408,396
2021-03-27 15:15,331,329
2021-03-27 15:30,250,248
2021-03-27 15:45,254,317
2021-03-27 16:00,400,390
2021-03-27 16:15,786,3256
2021-03-27 16:30,290,283
2021-03-27 16:45,251,304
2021-03-27 17:00,413,411
2021-03-27 17:15,328,402
2021-03-27 17:30,74,381
2021-03-27 17:45,50,320
2021-03-27 18:00,40,469
2021-03-27 18:15,30,457
2021-03-27 18:30,19,326
2021-03-27 18:45,8,390
2021-03-27 19:00,0,366
2021-03-27 19:15,0,362
2021-03-27 19:30,0,335
2021-03-27 19:45,0,350
2021-03-27 20:00,0,449
2021-03-27 20:15,0,360
2021-03-27 20:30,0,293
2021-03-27 20:45,0,377
2021-03-27 21:00,0,444
2021-03-27 21:15,0,357
2021-03-27 21:30,0,303
2021-03-27 21:45,0,277
2021-03-27 22:00,0,422
2021-03-27 22:15,0,403
2021-03-27 22:30,0,269
2021-03-27 22:45,0,279
2021-03-27 23:00,0,428
2021-03-27 23:15,0,417
2021-03-27 23:30,0,332
2021-03-27 23:45,0,270
2021-03-28 00:00,0,273
2021-03-28 00:15,0,411
2021-03-28 00:30,0,400
2021-03-28 00:45,0,266
2021-03-28 01:00,0,268
2021-03-28 01:15,0,274
2021-03-28 01:30,0,406
2021-03-28 01:45,0,324
2021-03-28 02:00,0,274
2021-03-28 02:15,0,264
2021-03-28 02:30,0,426
2021-03-28 02:45,0,411
2021-03-28 03:00,0,273
2021-03-28 03:15,0,268
2021-03-28 03:30,0,265
2021-03-28 03:45,0,419
2021-03-28 04:00,0,402
2021-03-28 04:15,0,268
2021-03-28 04:30,0,266
2021-03-28 04:45,0,267
2021-03-28 05:00,0,3518
2021-03-28 05:15,0,3541
2021-03-28 05:30,0,3390
2021-03-28 05:45,0,272
2021-03-28 06:00,0,327
2021-03-28 06:15,0,323
2021-03-28 06:30,0,347
2021-03-28 06:45,2,252
2021-03-28 07:00,11,252
2021-03-28 07:15,32,315
2021-03-28 07:30,53,306
2021-03-28 07:45,125,350
2021-03-28 08:00,343,339
2021-03-28 08:15,335,321
2021-03-28 08:30,310,303
2021-03-28 08:45,250,249
2021-03-28 09:00,371,373
2021-03-28 09:15,372,363
2021-03-28 09:30,1006,1274
2021-03-28 09:45,1005,1235
2021-03-28 10:00,1090,1280
2021-03-28 10:15,1156,1370
2021-03-28 10:30,1164,1166
2021-03-28 10:45,1220,1364
2021-03-28 11:00,1220,1237
2021-03-28 11:15,1164,1144
2021-03-28 11:30,1205,1208
2021-03-28 11:45,1039,1194
2021-03-28 12:00,993,1203
2021-03-28 12:15,987,1393
2021-03-28 12:30,1010,1246
2021-03-28 12:45,897,1165
2021-03-28 13:00,1220,1204
2021-03-28 13:15,1220,1232
2021-03-28 13:30,1133,1313
2021-03-28 13:45,880,1243
2021-03-28 14:00,410,274
2021-03-28 14:15,331,325
2021-03-28 14:30,420,415
2021-03-28 14:45,404,400
2021-03-28 15:00,285,289
2021-03-28 15:15,358,350
2021-03-28 15:30,481,470
2021-03-28 15:45,453,429
2021-03-28 16:00,311,311
2021-03-28 16:15,443,3232
2021-03-28 16:30,391,452
2021-03-28 16:45,241,389
2021-03-28 17:00,211,373
2021-03-28 17:15,245,2350
2021-03-28 17:30,240,477
2021-03-28 17:45,133,352
2021-03-28 18:00,70,328
2021-03-28 18:15,40,406
2021-03-28 18:30,17,439
2021-03-28 18:45,3,364
2021-03-28 19:00,0,287
2021-03-28 19:15,0,376
2021-03-28 19:30,0,354
2021-03-28 19:45,0,344
2021-03-28 20:00,0,288
2021-03-28 20:15,0,398
2021-03-28 20:30,0,378
2021-03-28 20:45,0,458
2021-03-28 21:00,0,468
2021-03-28 21:15,0,454
2021-03-28 21:30,0,413
2021-03-28 21:45,0,375
2021-03-28 22:00,0,400
2021-03-28 22:15,0,366
2021-03-28 22:30,0,350
2021-03-28 22:45,0,343
2021-03-28 23:00,0,355
2021-03-28 23:15,0,270
2021-03-28 23:30,0,329
2021-03-28 23:45,0,331
2021-03-29 00:00,0,352
2021-03-29 00:15,0,270
2021-03-29 00:30,0,333
2021-03-29 00:45,0,421
2021-03-29 01:00,0,347
2021-03-29 01:15,0,271
2021-03-29 01:30,0,337
2021-03-29 01:45,0,419
2021-03-29 02:00,0,361
2021-03-29 02:15,0,281
2021-03-29 02:30,0,343
2021-03-29 02:45,0,426
2021-03-29 03:00,0,353
2021-03-29 03:15,0,275
2021-03-29 03:30,0,334
2021-03-29 03:45,0,422
2021-03-29 04:00,0,352
2021-03-29 04:15,0,268
2021-03-29 04:30,0,330
2021-03-29 04:45,0,423
2021-03-29 05:00,0,3278
2021-03-29 05:15,0,3234
2021-03-29 05:30,0,3300
2021-03-29 05:45,0,327
2021-03-29 06:00,0,349
2021-03-29 06:15,0,270
2021-03-29 06:30,0,334
2021-03-29 06:45,1,312
2021-03-29 07:00,5,341
2021-03-29 07:15,16,344
2021-03-29 07:30,45,325
2021-03-29 07:45,110,374
2021-03-29 08:00,362,409
2021-03-29 08:15,396,402
2021-03-29 08:30,416,411
2021-03-29 08:45,614,593
2021-03-29 09:00,372,352
2021-03-29 09:15,584,523
2021-03-29 09:30,987,1371
2021-03-29 09:45,1069,1275
2021-03-29 10:00,1136,1370
2021-03-29 10:15,1203,1269
2021-03-29 10:30,1220,1234
2021-03-29 10:45,1220,1402
2021-03-29 11:00,1164,1168
2021-03-29 11:15,1220,1245
2021-03-29 11:30,1220,1223
2021-03-29 11:45,1220,1247
2021-03-29 12:00,1220,1233
2021-03-29 12:15,1220,1300
2021-03-29 12:30,1220,1359
2021-03-29 12:45,1220,1254
2021-03-29 13:00,1180,1169
