 ,Production (W),Consumption (W)
2021-12-04 00:00,0,438
2021-12-04 00:15,0,363
2021-12-04 00:30,0,449
2021-12-04 00:45,0,438
2021-12-04 01:00,0,426
2021-12-04 01:15,0,425
2021-12-04 01:30,0,360
2021-12-04 01:45,0,366
2021-12-04 02:00,0,445
2021-12-04 02:15,0,499
2021-12-04 02:30,0,423
2021-12-04 02:45,0,364
2021-12-04 03:00,0,364
2021-12-04 03:15,0,515
2021-12-04 03:30,0,505
2021-12-04 03:45,0,499
2021-12-04 04:00,0,364
2021-12-04 04:15,0,365
2021-12-04 04:30,0,426
2021-12-04 04:45,0,422
2021-12-04 05:00,0,503
2021-12-04 05:15,1,3573
2021-12-04 05:30,4,3311
2021-12-04 05:45,22,3338
2021-12-04 06:00,47,411
2021-12-04 06:15,87,348
2021-12-04 06:30,126,425
2021-12-04 06:45,180,469
2021-12-04 07:00,170,449
2021-12-04 07:15,165,459
2021-12-04 07:30,137,618
2021-12-04 07:45,157,398
2021-12-04 08:00,174,516
2021-12-04 08:15,153,662
2021-12-04 08:30,135,494
2021-12-04 08:45,128,2355
2021-12-04 09:00,167,395
2021-12-04 09:15,222,378
2021-12-04 09:30,271,510
2021-12-04 09:45,451,509
2021-12-04 10:00,393,374
2021-12-04 10:15,398,382
2021-12-04 10:30,668,2499
2021-12-04 10:45,423,417
2021-12-04 11:00,505,597
2021-12-04 11:15,443,433
2021-12-04 11:30,356,454
2021-12-04 11:45,420,529
2021-12-04 12:00,416,416
2021-12-04 12:15,483,674
2021-12-04 12:30,263,618
2021-12-04 12:45,281,421
2021-12-04 13:00,446,805
2021-12-04 13:15,416,410
2021-12-04 13:30,442,435
2021-12-04 13:45,428,428
2021-12-04 14:00,351,350
2021-12-04 14:15,415,412
2021-12-04 14:30,1200,3368
2021-12-04 14:45,1137,3465
2021-12-04 15:00,424,431
2021-12-04 15:15,376,359
2021-12-04 15:30,442,438
2021-12-04 15:45,414,410
2021-12-04 16:00,914,3342
2021-12-04 16:15,245,425
2021-12-04 16:30,213,349
2021-12-04 16:45,187,414
2021-12-04 17:00,91,3304
2021-12-04 17:15,73,494
2021-12-04 17:30,106,492
2021-12-04 17:45,126,3088
2021-12-04 18:00,113,3193
2021-12-04 18:15,121,588
2021-12-04 18:30,101,576
2021-12-04 18:45,57,425
2021-12-04 19:00,28,395
2021-12-04 19:15,16,543
2021-12-04 19:30,4,530
2021-12-04 19:45,7,501
2021-12-04 20:00,0,3088
2021-12-04 20:15,0,456
2021-12-04 20:30,0,637
2021-12-04 20:45,0,592
2021-12-04 21:00,0,434
2021-12-04 21:15,0,440
2021-12-04 21:30,0,517
2021-12-04 21:45,0,514
2021-12-04 22:00,0,543
2021-12-04 22:15,0,405
2021-12-04 22:30,0,367
2021-12-04 22:45,0,448
2021-12-04 23:00,0,508
2021-12-04 23:15,0,431
2021-12-04 23:30,0,374
2021-12-04 23:45,0,375
2021-12-05 00:00,0,520
2021-12-05 00:15,0,504
2021-12-05 00:30,0,426
2021-12-05 00:45,0,366
2021-12-05 01:00,0,447
2021-12-05 01:15,0,504
2021-12-05 01:30,0,421
2021-12-05 01:45,0,363
2021-12-05 02:00,0,364
2021-12-05 02:15,0,447
2021-12-05 02:30,0,501
2021-12-05 02:45,0,423
2021-12-05 03:00,0,364
2021-12-05 03:15,0,367
2021-12-05 03:30,0,446
2021-12-05 03:45,0,502
2021-12-05 04:00,0,430
2021-12-05 04:15,0,365
2021-12-05 04:30,0,365
2021-12-05 04:45,0,519
2021-12-05 05:00,0,505
2021-12-05 05:15,0,3545
2021-12-05 05:30,3,3412
2021-12-05 05:45,6,354
2021-12-05 06:45,0,0
2021-12-05 07:45,0,0
2021-12-05 08:15,564,557
2021-12-05 08:30,384,594
2021-12-05 08:45,405,1024
2021-12-05 09:00,1021,1528
2021-12-05 09:15,510,1445
2021-12-05 09:30,671,1286
2021-12-05 09:45,1220,1298
2021-12-05 10:00,355,1429
2021-12-05 10:15,462,1413
2021-12-05 10:30,496,1414
2021-12-05 10:45,429,1283
2021-12-05 11:00,427,1276
2021-12-05 11:15,165,1485
2021-12-05 11:30,209,1450
2021-12-05 11:45,210,1317
2021-12-05 12:00,259,1337
2021-12-05 12:15,350,1356
2021-12-05 12:30,551,1435
2021-12-05 12:45,570,1362
2021-12-05 13:00,601,1357
2021-12-05 13:15,1007,1302
2021-12-05 13:30,1061,1430
2021-12-05 13:45,550,1415
2021-12-05 14:00,448,442
2021-12-05 14:15,400,379
2021-12-05 14:30,437,473
2021-12-05 14:45,460,459
2021-12-05 15:00,297,2870
2021-12-05 15:15,181,3519
2021-12-05 15:30,135,3334
2021-12-05 15:45,119,3462
2021-12-05 16:00,185,526
2021-12-05 16:15,242,577
2021-12-05 16:30,204,490
2021-12-05 16:45,192,431
2021-12-05 17:00,173,409
2021-12-05 17:15,157,493
2021-12-05 17:30,138,571
2021-12-05 17:45,129,2721
2021-12-05 18:00,60,450
2021-12-05 18:15,64,472
2021-12-05 18:30,45,493
2021-12-05 18:45,27,455
2021-12-05 19:00,15,450
2021-12-05 19:15,20,537
2021-12-05 19:30,7,2577
2021-12-05 19:45,1,482
2021-12-05 20:00,0,514
2021-12-05 20:15,0,502
2021-12-05 20:30,0,515
2021-12-05 20:45,0,518
2021-12-05 21:00,0,503
2021-12-05 21:15,0,485
2021-12-05 21:30,0,2565
2021-12-05 21:45,0,442
2021-12-05 22:00,0,373
2021-12-05 22:15,0,430
2021-12-05 22:30,0,426
2021-12-05 22:45,0,446
2021-12-05 23:00,0,440
2021-12-05 23:15,0,363
2021-12-05 23:30,0,426
2021-12-05 23:45,0,419
2021-12-06 00:00,0,445
2021-12-06 00:15,0,440
2021-12-06 00:30,0,429
2021-12-06 00:45,0,425
2021-12-06 01:00,0,423
2021-12-06 01:15,0,451
2021-12-06 01:30,0,441
2021-12-06 01:45,0,428
2021-12-06 02:00,0,421
2021-12-06 02:15,0,363
2021-12-06 02:30,0,364
2021-12-06 02:45,0,445
2021-12-06 03:00,0,501
2021-12-06 03:15,0,423
2021-12-06 03:30,0,365
2021-12-06 03:45,0,363
2021-12-06 04:00,0,525
2021-12-06 04:15,0,505
2021-12-06 04:30,0,3414
2021-12-06 04:45,0,3356
2021-12-06 05:00,0,3325
2021-12-06 05:15,2,3481
2021-12-06 05:30,5,496
2021-12-06 05:45,14,427
2021-12-06 06:00,21,351
2021-12-06 06:15,29,3173
2021-12-06 06:30,69,409
2021-12-06 06:45,77,526
2021-12-06 07:00,86,457
2021-12-06 07:15,112,378
2021-12-06 07:30,169,445
2021-12-06 07:45,165,437
2021-12-06 08:00,196,437
2021-12-06 08:15,213,456
2021-12-06 08:30,388,488
2021-12-06 08:45,230,485
2021-12-06 09:00,295,1453
2021-12-06 09:15,373,1373
2021-12-06 09:30,715,1458
2021-12-06 09:45,711,1430
2021-12-06 10:00,1220,1441
2021-12-06 10:15,1064,1429
2021-12-06 10:30,1031,1313
2021-12-06 10:45,912,1307
2021-12-06 11:00,972,1450
2021-12-06 11:15,957,1415
2021-12-06 11:30,1194,1326
2021-12-06 11:45,981,1293
2021-12-06 12:00,678,1293
2021-12-06 12:15,918,1361
2021-12-06 12:30,786,1466
2021-12-06 12:45,764,1420
2021-12-06 13:00,664,1319
2021-12-06 13:15,501,1437
2021-12-06 13:30,481,1406
2021-12-06 13:45,674,1542
2021-12-06 14:00,606,595
2021-12-06 14:15,622,3493
2021-12-06 14:30,535,3588
2021-12-06 14:45,532,563
2021-12-06 15:00,472,631
2021-12-06 15:15,461,612
2021-12-06 15:30,422,495
2021-12-06 15:45,493,874
2021-12-06 16:00,489,547
2021-12-06 16:15,476,683
2021-12-06 16:30,403,494
2021-12-06 16:45,500,415
2021-12-06 17:00,466,524
2021-12-06 17:15,330,552
2021-12-06 17:30,116,639
2021-12-06 17:45,210,538
2021-12-06 18:00,132,555
2021-12-06 18:15,108,599
2021-12-06 18:30,113,452
2021-12-06 18:45,74,505
2021-12-06 19:00,39,436
2021-12-06 19:15,28,391
2021-12-06 19:30,17,448
2021-12-06 19:45,6,453
2021-12-06 20:00,0,968
2021-12-06 20:15,0,622
2021-12-06 20:30,0,545
2021-12-06 20:45,0,602
2021-12-06 21:00,0,600
2021-12-06 21:15,0,643
2021-12-06 21:30,0,598
2021-12-06 21:45,0,480
2021-12-06 22:00,0,549
2021-12-06 22:15,0,484
2021-12-06 22:30,0,452
2021-12-06 22:45,0,446
2021-12-06 23:00,0,429
2021-12-06 23:15,0,421
2021-12-06 23:30,0,366
2021-12-06 23:45,0,443
2021-12-07 00:00,0,440
2021-12-07 00:15,0,425
2021-12-07 00:30,0,422
2021-12-07 00:45,0,365
2021-12-07 01:00,0,443
2021-12-07 01:15,0,443
2021-12-07 01:30,0,425
2021-12-07 01:45,0,425
2021-12-07 02:00,0,365
2021-12-07 02:15,0,448
2021-12-07 02:30,0,503
2021-12-07 02:45,0,422
2021-12-07 03:00,0,362
2021-12-07 03:15,0,364
2021-12-07 03:30,0,364
2021-12-07 03:45,0,507
2021-12-07 04:00,0,506
2021-12-07 04:15,0,370
2021-12-07 04:30,0,363
2021-12-07 04:45,0,3227
2021-12-07 05:00,0,3387
2021-12-07 05:15,2,3420
2021-12-07 05:30,5,353
2021-12-07 05:45,20,353
2021-12-07 06:00,47,418
2021-12-07 06:15,75,415
