 ,Production (W),Consumption (W)
2022-08-06 00:00,0,833
2022-08-06 00:15,0,966
2022-08-06 00:30,0,829
2022-08-06 00:45,0,896
2022-08-06 01:00,0,817
2022-08-06 01:15,0,817
2022-08-06 01:30,0,968
2022-08-06 01:45,0,905
2022-08-06 02:00,0,838
2022-08-06 02:15,0,763
2022-08-06 02:30,0,377
2022-08-06 02:45,0,533
2022-08-06 03:00,0,435
2022-08-06 03:15,0,3367
2022-08-06 03:30,0,3484
2022-08-06 03:45,0,3457
2022-08-06 04:00,0,3542
2022-08-06 04:15,0,376
2022-08-06 04:30,0,370
2022-08-06 04:45,0,428
2022-08-06 05:00,0,588
2022-08-06 05:15,0,585
2022-08-06 05:30,0,452
2022-08-06 05:45,0,988
2022-08-06 06:00,0,744
2022-08-06 06:15,0,753
2022-08-06 06:30,0,970
2022-08-06 06:45,0,808
2022-08-06 07:00,0,960
2022-08-06 07:15,2,843
2022-08-06 07:30,5,835
2022-08-06 07:45,44,400
2022-08-06 08:00,136,396
2022-08-06 08:15,214,619
2022-08-06 08:30,442,462
2022-08-06 08:45,637,698
2022-08-06 09:00,489,483
2022-08-06 09:15,412,410
2022-08-06 09:30,566,409
2022-08-06 09:45,420,411
2022-08-06 10:00,1000,1102
2022-08-06 10:15,635,657
2022-08-06 10:30,660,656
2022-08-06 10:45,561,604
2022-08-06 11:00,437,426
2022-08-06 11:15,396,377
2022-08-06 11:30,1220,2731
2022-08-06 11:45,574,592
2022-08-06 12:00,582,527
2022-08-06 12:15,700,616
2022-08-06 12:30,469,456
2022-08-06 12:45,1227,2591
2022-08-06 13:00,554,540
2022-08-06 13:15,1226,3706
2022-08-06 13:30,1220,3498
2022-08-06 13:45,1220,3723
2022-08-06 14:00,450,514
2022-08-06 14:15,527,603
2022-08-06 14:30,527,615
2022-08-06 14:45,391,390
2022-08-06 15:00,543,398
2022-08-06 15:15,505,521
2022-08-06 15:30,450,447
2022-08-06 15:45,552,499
2022-08-06 16:00,471,478
2022-08-06 16:15,418,414
2022-08-06 16:30,569,596
2022-08-06 16:45,466,3481
2022-08-06 17:00,357,3364
2022-08-06 17:15,87,382
2022-08-06 17:30,40,451
2022-08-06 17:45,28,895
2022-08-06 18:00,16,1099
2022-08-06 18:15,5,3628
2022-08-06 18:30,0,3911
2022-08-06 18:45,0,991
2022-08-06 19:00,0,1258
2022-08-06 19:15,0,1500
2022-08-06 19:30,0,1447
2022-08-06 19:45,0,1283
2022-08-06 20:00,0,1263
2022-08-06 20:15,0,1373
2022-08-06 20:30,0,1253
2022-08-06 20:45,0,1356
2022-08-06 21:00,0,1255
2022-08-06 21:15,0,1226
2022-08-06 21:30,0,1398
2022-08-06 21:45,0,1366
2022-08-06 22:00,0,1425
2022-08-06 22:15,0,1302
2022-08-06 22:30,0,1195
2022-08-06 22:45,0,1285
2022-08-06 23:00,0,1252
2022-08-06 23:15,0,1355
2022-08-06 23:30,0,1238
2022-08-06 23:45,0,1253
2022-08-07 00:00,0,1167
2022-08-07 00:15,0,1416
2022-08-07 00:30,0,1251
2022-08-07 00:45,0,1188
2022-08-07 01:00,0,1319
2022-08-07 01:15,0,1342
2022-08-07 01:30,0,1305
2022-08-07 01:45,0,1311
2022-08-07 02:00,0,1229
2022-08-07 02:15,0,1296
2022-08-07 02:30,0,772
2022-08-07 02:45,0,775
2022-08-07 03:00,0,1009
2022-08-07 03:15,0,3512
2022-08-07 03:30,0,3485
2022-08-07 03:45,0,3436
2022-08-07 04:00,0,3512
2022-08-07 04:15,0,375
2022-08-07 04:30,0,462
2022-08-07 04:45,0,612
2022-08-07 05:00,0,376
2022-08-07 05:15,0,448
2022-08-07 05:30,0,607
2022-08-07 05:45,0,436
2022-08-07 06:00,0,464
2022-08-07 06:15,0,450
2022-08-07 06:30,0,375
2022-08-07 06:45,0,531
2022-08-07 07:00,0,375
2022-08-07 07:15,0,436
2022-08-07 07:30,7,574
2022-08-07 07:45,28,513
2022-08-07 08:00,82,438
2022-08-07 08:15,129,545
2022-08-07 08:30,366,386
2022-08-07 08:45,387,386
2022-08-07 09:00,630,525
2022-08-07 09:15,485,478
2022-08-07 09:30,416,411
2022-08-07 09:45,561,558
2022-08-07 10:00,415,370
2022-08-07 10:15,448,438
2022-08-07 10:30,590,587
2022-08-07 10:45,353,357
2022-08-07 11:00,404,414
2022-08-07 11:15,585,582
2022-08-07 11:30,505,501
2022-08-07 11:45,440,433
2022-08-07 12:00,435,356
2022-08-07 12:15,362,362
2022-08-07 12:30,535,531
2022-08-07 12:45,436,431
2022-08-07 13:00,505,498
2022-08-07 13:15,1216,3456
2022-08-07 13:30,639,4495
2022-08-07 13:45,1220,3377
2022-08-07 14:00,367,357
2022-08-07 14:15,442,438
2022-08-07 14:30,602,598
2022-08-07 14:45,429,420
2022-08-07 15:00,507,420
2022-08-07 15:15,452,515
2022-08-07 15:30,393,437
2022-08-07 15:45,436,433
2022-08-07 16:00,583,572
2022-08-07 16:15,525,518
2022-08-07 16:30,521,521
2022-08-07 16:45,153,480
2022-08-07 17:00,119,459
2022-08-07 17:15,77,668
2022-08-07 17:30,61,5086
2022-08-07 17:45,41,609
2022-08-07 18:00,14,595
2022-08-07 18:15,5,506
2022-08-07 18:30,0,894
2022-08-07 18:45,0,927
2022-08-07 19:00,0,1300
2022-08-07 19:15,0,1353
2022-08-07 19:30,0,1313
2022-08-07 19:45,0,1279
2022-08-07 20:00,0,1358
2022-08-07 20:15,0,1467
2022-08-07 20:30,0,1393
2022-08-07 20:45,0,1778
2022-08-07 21:00,0,1289
2022-08-07 21:15,0,1308
2022-08-07 21:30,0,1214
2022-08-07 21:45,0,1238
2022-08-07 22:00,0,1176
2022-08-07 22:15,0,1177
2022-08-07 22:30,0,1213
2022-08-07 22:45,0,1380
2022-08-07 23:00,0,1261
2022-08-07 23:15,0,748
2022-08-07 23:30,0,908
2022-08-07 23:45,0,911
2022-08-08 00:00,0,840
2022-08-08 00:15,0,843
2022-08-08 00:30,0,831
2022-08-08 00:45,0,1221
2022-08-08 01:00,0,1700
2022-08-08 01:15,0,1252
2022-08-08 01:30,0,1388
2022-08-08 01:45,0,1157
2022-08-08 02:00,0,1118
2022-08-08 02:15,0,759
2022-08-08 02:30,0,509
2022-08-08 02:45,0,656
2022-08-08 03:00,0,577
2022-08-08 03:15,0,3234
2022-08-08 03:30,0,3238
2022-08-08 03:45,0,3300
2022-08-08 04:00,0,3470
2022-08-08 04:15,0,3494
2022-08-08 04:30,0,3403
2022-08-08 04:45,0,3455
2022-08-08 05:00,0,3336
2022-08-08 05:15,0,461
2022-08-08 05:30,0,445
2022-08-08 05:45,0,366
2022-08-08 06:00,0,518
2022-08-08 06:15,0,577
2022-08-08 06:30,0,419
2022-08-08 06:45,0,453
2022-08-08 07:00,0,440
2022-08-08 07:15,2,364
2022-08-08 07:30,4,517
2022-08-08 07:45,18,396
2022-08-08 08:00,46,478
2022-08-08 08:15,78,707
2022-08-08 08:30,140,534
2022-08-08 08:45,190,628
2022-08-08 09:00,323,1946
2022-08-08 09:15,544,544
2022-08-08 09:30,398,399
2022-08-08 09:45,455,487
2022-08-08 10:00,437,535
2022-08-08 10:15,456,455
2022-08-08 10:30,614,604
2022-08-08 10:45,900,3438
2022-08-08 11:00,1220,3303
2022-08-08 11:15,1220,3478
2022-08-08 11:30,1220,3356
