 ,Production (W),Consumption (W)
2022-07-16 00:00,0,978
2022-07-16 00:15,0,890
2022-07-16 00:30,0,919
2022-07-16 00:45,0,920
2022-07-16 01:00,0,912
2022-07-16 01:15,0,780
2022-07-16 01:30,0,837
2022-07-16 01:45,0,832
2022-07-16 02:00,0,816
2022-07-16 02:15,0,905
2022-07-16 02:30,0,929
2022-07-16 02:45,0,775
2022-07-16 03:00,0,836
2022-07-16 03:15,0,3670
2022-07-16 03:30,0,3673
2022-07-16 03:45,0,3738
2022-07-16 04:00,0,3757
2022-07-16 04:15,0,843
2022-07-16 04:30,0,865
2022-07-16 04:45,0,507
2022-07-16 05:00,0,442
2022-07-16 05:15,0,388
2022-07-16 05:30,0,460
2022-07-16 05:45,0,456
2022-07-16 06:00,0,414
2022-07-16 06:15,0,450
2022-07-16 06:30,0,450
2022-07-16 06:45,0,442
2022-07-16 07:00,0,436
2022-07-16 07:15,0,518
2022-07-16 07:30,4,519
2022-07-16 07:45,7,377
2022-07-16 08:00,26,484
2022-07-16 08:15,69,2582
2022-07-16 08:30,253,483
2022-07-16 08:45,434,588
2022-07-16 09:00,537,592
2022-07-16 09:15,650,3278
2022-07-16 09:30,759,3436
2022-07-16 09:45,590,457
2022-07-16 10:00,456,454
2022-07-16 10:15,976,2634
2022-07-16 10:30,494,481
2022-07-16 10:45,444,477
2022-07-16 11:00,443,490
2022-07-16 11:15,429,424
2022-07-16 11:30,455,486
2022-07-16 11:45,524,575
2022-07-16 12:00,623,535
2022-07-16 12:15,370,399
2022-07-16 12:30,375,403
2022-07-16 12:45,370,400
2022-07-16 13:00,381,363
2022-07-16 13:15,1191,3471
2022-07-16 13:30,1174,3454
2022-07-16 13:45,219,452
2022-07-16 14:00,450,451
2022-07-16 14:15,511,489
2022-07-16 14:30,502,524
2022-07-16 14:45,416,413
2022-07-16 15:00,419,413
2022-07-16 15:15,425,542
2022-07-16 15:30,444,439
2022-07-16 15:45,355,388
2022-07-16 16:00,362,366
2022-07-16 16:15,501,530
2022-07-16 16:30,440,439
2022-07-16 16:45,354,417
2022-07-16 17:00,289,489
2022-07-16 17:15,47,609
2022-07-16 17:30,32,3187
2022-07-16 17:45,20,3038
2022-07-16 18:00,7,3177
2022-07-16 18:15,0,574
2022-07-16 18:30,0,567
2022-07-16 18:45,0,546
2022-07-16 19:00,0,497
2022-07-16 19:15,0,624
2022-07-16 19:30,0,634
2022-07-16 19:45,0,523
2022-07-16 20:00,0,523
2022-07-16 20:15,0,619
2022-07-16 20:30,0,544
2022-07-16 20:45,0,883
2022-07-16 21:00,0,845
2022-07-16 21:15,0,3038
2022-07-16 21:30,0,847
2022-07-16 21:45,0,839
2022-07-16 22:00,0,918
2022-07-16 22:15,0,1002
2022-07-16 22:30,0,511
2022-07-16 22:45,0,493
2022-07-16 23:00,0,418
2022-07-16 23:15,0,2563
2022-07-16 23:30,0,455
2022-07-16 23:45,0,380
2022-07-17 00:00,0,379
2022-07-17 00:15,0,474
2022-07-17 00:30,0,511
2022-07-17 00:45,0,434
2022-07-17 01:00,0,433
2022-07-17 01:15,0,438
2022-07-17 01:30,0,492
2022-07-17 01:45,0,380
2022-07-17 02:00,0,445
2022-07-17 02:15,0,409
2022-07-17 02:30,0,468
2022-07-17 02:45,0,453
2022-07-17 03:00,0,440
2022-07-17 03:15,0,3384
2022-07-17 03:30,0,3386
2022-07-17 03:45,0,3529
2022-07-17 04:00,0,3527
2022-07-17 04:15,0,3290
2022-07-17 04:30,0,3237
2022-07-17 04:45,0,3360
2022-07-17 05:00,0,3395
2022-07-17 05:15,0,3557
2022-07-17 05:30,0,432
2022-07-17 05:45,0,430
2022-07-17 06:00,0,459
2022-07-17 06:15,0,515
2022-07-17 06:30,0,444
2022-07-17 06:45,0,417
2022-07-17 07:00,0,368
2022-07-17 07:15,0,371
2022-07-17 07:30,2,609
2022-07-17 07:45,6,629
2022-07-17 08:00,27,537
2022-07-17 08:15,66,555
2022-07-17 08:30,211,561
2022-07-17 08:45,360,599
2022-07-17 09:00,419,398
2022-07-17 09:15,393,392
2022-07-17 09:30,383,360
2022-07-17 09:45,387,365
2022-07-17 10:00,475,442
2022-07-17 10:15,501,497
2022-07-17 10:30,424,420
2022-07-17 10:45,404,416
2022-07-17 11:00,456,444
2022-07-17 11:15,511,496
2022-07-17 11:30,438,434
2022-07-17 11:45,365,360
2022-07-17 12:00,786,779
2022-07-17 12:15,1220,2525
2022-07-17 12:30,464,436
2022-07-17 12:45,407,454
2022-07-17 13:00,507,536
2022-07-17 13:15,1209,3640
2022-07-17 13:30,1199,3416
2022-07-17 13:45,1150,3274
2022-07-17 14:00,845,5256
2022-07-17 14:15,444,458
2022-07-17 14:30,667,461
2022-07-17 14:45,396,457
2022-07-17 15:00,486,444
2022-07-17 15:15,428,459
2022-07-17 15:30,508,498
2022-07-17 15:45,431,454
2022-07-17 16:00,432,475
2022-07-17 16:15,470,458
2022-07-17 16:30,455,2763
2022-07-17 16:45,354,499
2022-07-17 17:00,258,522
2022-07-17 17:15,52,419
2022-07-17 17:30,33,2650
2022-07-17 17:45,17,3215
2022-07-17 18:00,5,3134
2022-07-17 18:15,0,555
2022-07-17 18:30,0,592
2022-07-17 18:45,0,592
2022-07-17 19:00,0,551
2022-07-17 19:15,0,566
2022-07-17 19:30,0,3468
2022-07-17 19:45,0,480
2022-07-17 20:00,0,428
2022-07-17 20:15,0,526
2022-07-17 20:30,0,531
2022-07-17 20:45,0,432
2022-07-17 21:00,0,470
2022-07-17 21:15,0,660
2022-07-17 21:30,0,567
2022-07-17 21:45,0,452
2022-07-17 22:00,0,456
2022-07-17 22:15,0,433
2022-07-17 22:30,0,517
2022-07-17 22:45,0,379
2022-07-17 23:00,0,379
2022-07-17 23:15,0,374
2022-07-17 23:30,0,529
2022-07-17 23:45,0,514
2022-07-18 00:00,0,408
2022-07-18 00:15,0,431
